site_no,lat,lon,huc2,huc4,huc6,huc8,rfc
06861000,38.8077898,-100.0226243,10,1026,102600,10260003,MBRFC
06862700,38.71167927,-99.3470492,10,1026,102600,10260006,MBRFC
06862850,38.71223475,-99.292325,10,1026,102600,10260006,MBRFC
06863000,38.7147345,-99.1537086,10,1026,102600,10260006,MBRFC
06863420,38.9233333,-99.6508333,10,1026,102600,10260007,MBRFC
06863500,38.852234,-99.3181589,10,1026,102600,10260007,MBRFC
06866900,39.1061185,-99.8701212,10,1026,102600,10260009,MBRFC
06867500,39.0736584,-98.8537158,10,1026,102600,10260009,MBRFC
06870300,NA,NA,NA,NA,NA,NA,NA
06871000,39.6730652,-99.3095409,10,1026,102600,10260011,MBRFC
06871500,39.5594542,-99.2859298,10,1026,102600,10260011,MBRFC
06879650,39.1019424,-96.5952808,10,1027,102701,10270101,MBRFC
06879810,39.18838889,-96.6425556,10,1027,102701,10270101,MBRFC
06889630,39.02972276,-95.685815,10,1027,102701,10270102,MBRFC
06893350,38.9061111,-94.64,10,1030,103001,10300101,MBRFC
06893557,39.0330833,-94.6053889,10,1030,103001,10300101,MBRFC
06893620,39.11194444,-94.4722222,10,1030,103001,10300101,MBRFC
06893830,39.03777778,-94.3633333,10,1030,103001,10300101,MBRFC
06893890,39.02556175,-94.3438385,10,1030,103001,10300101,MBRFC
06893970,39.08833866,-94.3435605,10,1030,103001,10300101,MBRFC
06901250,40.06557598,-93.1404847,10,1028,102801,10280103,MBRFC
06902995,39.58252426,-93.1332572,10,1028,102801,10280103,MBRFC
06906150,39.89730556,-92.49325,10,1028,102802,10280203,MBRFC
06914950,38.75334168,-94.977188,10,1029,102901,10290102,MBRFC
06914990,38.7675084,-94.8794073,10,1029,102901,10290102,MBRFC
06917630,37.5353611,-94.5580833,10,1029,102901,10290104,MBRFC
06918493,37.26638889,-93.2494722,10,1029,102901,10290106,MBRFC
06935755,38.60980556,-90.6724167,10,1030,103002,10300200,MBRFC
06935770,38.6578333,-90.6191667,10,1030,103002,10300200,MBRFC
06935830,38.65463889,-90.5949444,10,1030,103002,10300200,MBRFC
06935850,38.64644444,-90.5270278,10,1030,103002,10300200,MBRFC
06935890,38.68275,-90.4888889,10,1030,103002,10300200,MBRFC
06935955,38.728,-90.4474722,10,1030,103002,10300200,MBRFC
06935980,38.76425,-90.4328333,10,1030,103002,10300200,MBRFC
06935997,38.8484722,-90.2860833,10,1030,103002,10300200,NCRFC
07001910,38.7787222,-90.2330556,07,0714,071401,07140101,NCRFC
07001985,38.76227778,-90.1969167,07,0714,071401,07140101,NCRFC
07005000,38.73677778,-90.2261944,07,0714,071401,07140101,NCRFC
07010022,38.66825,-90.3236944,07,0714,071401,07140101,NCRFC
07010040,38.64288889,-90.4011111,07,0714,071401,07140101,NCRFC
07010055,38.6223611,-90.3753333,07,0714,071401,07140101,NCRFC
07010061,38.62060796,-90.3851173,07,0714,071401,07140101,NCRFC
07010070,38.615,-90.3763889,07,0714,071401,07140101,NCRFC
07010075,38.61638889,-90.3642222,07,0714,071401,07140101,NCRFC
07010082,38.61671885,-90.337338,07,0714,071401,07140101,NCRFC
07010090,38.57669444,-90.3235278,07,0714,071401,07140101,NCRFC
07010180,38.52694444,-90.2996389,07,0714,071401,07140101,NCRFC
07010208,38.49091667,-90.2930278,07,0714,071401,07140101,NCRFC
07019072,38.5555833,-90.5513056,07,0714,071401,07140102,NCRFC
07019090,38.53441667,-90.5141111,07,0714,071401,07140102,NCRFC
07019120,38.55175,-90.5114722,07,0714,071401,07140102,NCRFC
07019150,38.5928611,-90.493,07,0714,071401,07140102,NCRFC
07019175,38.5765833,-90.4643333,07,0714,071401,07140102,NCRFC
07019185,38.5685833,-90.4711667,07,0714,071401,07140102,NCRFC
07019195,38.52705556,-90.4471111,07,0714,071401,07140102,NCRFC
07019220,38.51116667,-90.4442778,07,0714,071401,07140102,NCRFC
07019317,38.48327778,-90.3410278,07,0714,071401,07140102,NCRFC
07026680,36.4936111,-89.3005556,08,0801,080102,08010202,LMRFC
07026795,NA,NA,NA,NA,NA,NA,NA
07047855,35.8086111,-90.6422222,08,0802,080202,08020203,LMRFC
07048490,36.0483333,-94.1622222,11,1101,110100,11010001,LMRFC
07052000,37.1869722,-93.3313333,11,1101,110100,11010002,LMRFC
07052100,37.16852778,-93.3702778,11,1101,110100,11010002,LMRFC
07052120,37.15363889,-93.3627778,11,1101,110100,11010002,LMRFC
07074670,NA,NA,NA,NA,NA,NA,NA
07077652,35.85,-90.7213889,08,0802,080202,08020203,LMRFC
07096250,38.66388094,-105.228041,11,1102,110200,11020002,ABRFC
07099050,38.56166228,-105.0219257,11,1102,110200,11020002,ABRFC
07099060,38.4891658,-104.9974832,11,1102,110200,11020002,ABRFC
07099215,NA,NA,NA,NA,NA,NA,NA
07099230,NA,NA,NA,NA,NA,NA,NA
07099238,NA,NA,NA,NA,NA,NA,NA
07100300,38.8970833,-104.9717778,11,1102,110200,11020003,ABRFC
07100750,38.8881111,-104.9356944,11,1102,110200,11020003,ABRFC
07103100,38.88880278,-104.918825,11,1102,110200,11020003,ABRFC
07103700,38.85471357,-104.8780314,11,1102,110200,11020003,ABRFC
07103702,38.90755278,-104.9037278,11,1102,110200,11020003,ABRFC
07103780,39.03102778,-104.8466111,11,1102,110200,11020003,ABRFC
07103797,38.97499176,-104.9555374,11,1102,110200,11020003,ABRFC
07103800,38.97054766,-104.902758,11,1102,110200,11020003,ABRFC
07103970,38.9338817,-104.8171992,11,1102,110200,11020003,ABRFC
07103980,38.93943809,-104.7410863,11,1102,110200,11020003,ABRFC
07103990,38.9272222,-104.8141667,11,1102,110200,11020003,ABRFC
07105000,38.82249078,-104.888586,11,1102,110200,11020003,ABRFC
07105490,38.79054685,-104.8641404,11,1102,110200,11020003,ABRFC
07105600,38.78832768,-104.773862,11,1102,110200,11020003,ABRFC
07105900,38.6844413,-104.688583,11,1102,110200,11020003,ABRFC
07105940,38.64265,-104.7483833,11,1102,110200,11020003,ABRFC
07105945,38.707493,-104.8466403,11,1102,110200,11020003,ABRFC
07116500,38.2250024,-104.2607996,11,1102,110200,11020006,ABRFC
07119500,38.1085,-103.9676111,11,1102,110200,11020007,ABRFC
07126200,37.34557255,-103.9580186,11,1102,110200,11020010,ABRFC
07126325,37.42418269,-103.9202382,11,1102,110200,11020010,ABRFC
07126390,37.49279316,-103.8280114,11,1102,110200,11020010,ABRFC
07126415,37.51529314,-103.7255071,11,1102,110200,11020010,ABRFC
07126480,37.58918109,-103.6482815,11,1102,110200,11020010,ABRFC
07134100,38.11417565,-102.4838023,11,1102,110200,11020011,ABRFC
07137010,38.03139167,-101.9349250,11,1103,110300,11030001,
07138064,37.9598611,-101.1207222,11,1103,110300,11030001,ABRFC
07138075,37.99807888,-101.0607228,11,1103,110300,11030001,ABRFC
07139000,37.9558565,-100.8773844,11,1103,110300,11030001,ABRFC
07140850,38.2066829,-99.6434539,11,1103,110300,11030006,ABRFC
07140890,38.06027778,-100.0452778,11,1103,110300,11030006,ABRFC
07140900,38.07527778,-99.9169444,11,1103,110300,11030006,ABRFC
07141000,38.11835078,-99.7165124,11,1103,110300,11030006,ABRFC
07141200,38.2075145,-99.4062247,11,1103,110300,11030005,ABRFC
07141780,38.47723614,-99.4381656,11,1103,110300,11030008,ABRFC
07142019,38.44778957,-98.7570282,11,1103,110300,11030008,ABRFC
07142300,37.8716826,-98.8762067,11,1103,110300,11030009,ABRFC
07142575,38.0936248,-98.5461894,11,1103,110300,11030009,ABRFC
07144480,37.70167994,-97.4808797,11,1103,110300,11030013,ABRFC
07144486,37.67416667,-97.4802778,11,1103,110300,11030013,ABRFC
07144910,37.637796,-98.7209237,11,1103,110300,11030015,ABRFC
07154500,36.92668707,-102.9590954,11,1104,110400,11040001,ABRFC
07156900,37.0111372,-100.4918171,11,1104,110400,11040006,ABRFC
07157500,37.032528,-100.2112531,11,1104,110400,11040007,ABRFC
07157940,37.03197269,-99.4795615,11,1104,110400,11040008,ABRFC
07160350,36.3761449,-97.8003332,11,1105,110500,11050002,ABRFC
07164600,36.07565044,-95.9605501,11,1111,111101,11110101,ABRFC
07165562,36.01704297,-95.8488777,11,1111,111101,11110101,ABRFC
07165565,36.01759824,-95.8608227,11,1111,111101,11110101,ABRFC
07177650,36.21536936,-95.9952759,11,1107,110701,11070107,ABRFC
07177800,36.1945384,-95.9141599,11,1107,110701,11070107,ABRFC
07179300,38.75129167,-96.6496611,11,1107,110702,11070201,ABRFC
07189540,36.547297,-94.6180004,11,1107,110702,11070206,ABRFC
07194809,36.0847222,-94.1347222,11,1111,111101,11110103,ABRFC
07194906,36.19566667,-94.1358889,11,1111,111101,11110103,ABRFC
07195800,36.2561111,-94.4336111,11,1111,111101,11110103,ABRFC
07195865,36.20174844,-94.6052207,11,1111,111101,11110103,ABRFC
07203000,36.68102778,-104.7863944,11,1108,110800,11080001,ABRFC
07206000,36.532125,-105.2281444,11,1108,110800,11080002,ABRFC
07207000,36.5198333,-104.9786111,11,1108,110800,11080002,ABRFC
07207500,36.57369444,-104.9468056,11,1108,110800,11080002,ABRFC
07208500,36.37234444,-104.9692889,11,1108,110800,11080002,ABRFC
07211500,36.29756944,-104.4954722,11,1108,110800,11080003,ABRFC
07215500,35.94511667,-105.2557333,11,1108,110800,11080004,ABRFC
07216500,35.8908722,-105.1636194,11,1108,110800,11080003,ABRFC
07218000,35.9165222,-105.1640833,11,1108,110800,11080004,ABRFC
07226500,35.43852778,-103.5257944,11,1108,110800,11080007,ABRFC
07227000,35.35,-103.3997222,11,1108,110800,11080006,ABRFC
07227100,35.3443861,-103.3896056,11,1108,110800,11080008,ABRFC
07227420,35.75125,-102.8931667,11,1109,110901,11090102,ABRFC
07227890,35.72077778,-101.6625278,11,1109,110901,11090105,ABRFC
07233500,36.20225497,-101.305993,11,1110,111001,11100104,ABRFC
07234000,36.82224819,-100.5193158,11,1110,111001,11100102,ABRFC
07235000,36.23864885,-100.2756889,11,1110,111002,11100202,ABRFC
07235600,36.32666667,-99.7611111,11,1110,111002,11100203,ABRFC
07250974,35.70444444,-94.0916667,11,1111,111102,11110201,ABRFC
07257693,35.39305556,-93.2205556,11,1111,111102,11110202,ABRFC
072632962,34.8811111,-92.6811111,11,1111,111102,11110207,ABRFC
072632971,34.8897222,-92.6466667,11,1111,111102,11110207,ABRFC
072632982,34.93,-92.5930556,11,1111,111102,11110207,ABRFC
07273100,NA,NA,NA,NA,NA,NA,NA
07295500,34.84867146,-102.1760295,11,1112,111201,11120101,ABRFC
07297910,34.83755505,-101.4140578,11,1112,111201,11120103,ABRFC
07299670,34.35451979,-99.7403719,11,1113,111301,11130101,ABRFC
07299890,34.93560669,-100.6965246,11,1112,111202,11120201,ABRFC
07300000,34.95755294,-100.220949,11,1112,111202,11120202,ABRFC
07301300,35.2642163,-100.2417855,11,1112,111203,11120302,ABRFC
07301410,35.47310419,-100.1209501,11,1112,111203,11120302,ABRFC
07301420,35.42227237,-99.9692772,11,1112,111203,11120302,ABRFC
07303000,34.88950479,-99.307028,11,1112,111203,11120302,ABRFC
07303400,35.01172,-99.9037143,11,1112,111203,11120304,ABRFC
07311700,33.82064216,-99.7864822,11,1113,111302,11130204,ABRFC
07311800,33.644257,-99.8009252,11,1113,111302,11130205,ABRFC
07312610,33.88444444,-98.4988889,11,1113,111302,11130206,ABRFC
07316500,35.62643705,-99.6684386,11,1113,111303,11130301,ABRFC
07324400,35.5389379,-99.1698128,11,1113,111303,11130302,ABRFC
07325800,35.2906111,-98.5942308,11,1113,111303,11130302,ABRFC
07325840,NA,NA,NA,NA,NA,NA,NA
07325850,35.29088918,-98.5292287,11,1113,111303,11130302,ABRFC
07325860,NA,NA,NA,NA,NA,NA,NA
07326000,35.14367036,-98.4428358,11,1113,111303,11130302,ABRFC
07327442,34.89256647,-98.2331053,11,1113,111303,11130302,ABRFC
07327447,34.83784678,-98.1244903,11,1113,111303,11130302,ABRFC
07328180,34.9714592,-97.5847555,11,1113,111303,11130303,ABRFC
07329780,34.4317552,-97.1472406,11,1113,111303,11130303,ABRFC
07329852,34.49536695,-96.9886281,11,1113,111303,11130303,ABRFC
07331200,34.40509165,-96.8633439,11,1113,111303,11130304,ABRFC
07358250,34.51344444,-93.0804167,08,0804,080401,08040101,LMRFC
07358550,34.50888889,-93.0091667,08,0804,080401,08040101,LMRFC
07362579,34.79555556,-93.0069444,08,0804,080402,08040203,LMRFC
08044800,32.94568035,-97.5830798,12,1203,120301,12030101,WGRFC
08045850,32.74040699,-97.6519711,12,1203,120301,12030102,WGRFC
08047050,32.6951316,-97.4472422,12,1203,120301,12030102,WGRFC
08049580,32.49097237,-97.1230646,12,1203,120301,12030102,WGRFC
08049700,32.5809695,-97.1019533,12,1203,120301,12030102,WGRFC
08050800,33.55455428,-96.9472267,12,1203,120301,12030103,WGRFC
08050840,33.52622016,-96.8072191,12,1203,120301,12030103,WGRFC
08053009,33.02694444,-96.9172222,12,1203,120301,12030103,WGRFC
08056500,32.80735055,-96.8025013,12,1203,120301,12030105,WGRFC
08067525,29.77078197,-94.9996503,12,1204,120402,12040203,WGRFC
08068390,30.19055556,-95.4911111,12,1204,120401,12040102,WGRFC
08068780,30.01605437,-95.6974463,12,1204,120401,12040102,WGRFC
08072730,29.8307828,-95.6868912,12,1204,120401,12040104,WGRFC
08075730,29.69467363,-95.216323,12,1204,120401,12040104,WGRFC
08075763,29.80883745,-95.3132696,12,1204,120401,12040104,WGRFC
08075770,29.79328217,-95.2679907,12,1204,120401,12040104,WGRFC
08075780,29.94911178,-95.5196633,12,1204,120401,12040104,WGRFC
08079600,33.03843236,-101.1976302,12,1205,120500,12050004,WGRFC
08080700,34.17896048,-101.7026748,12,1205,120500,12050005,WGRFC
08082000,33.3339801,-100.2381622,12,1205,120500,12050007,WGRFC
08082700,33.32926607,-99.4650825,12,1206,120601,12060101,WGRFC
08083100,32.78760777,-100.3887183,12,1206,120601,12060102,WGRFC
08083230,32.67455998,-100.0725999,12,1206,120601,12060102,WGRFC
08083420,32.47540219,-99.7492556,12,1206,120601,12060102,WGRFC
08083480,32.49956829,-99.7161995,12,1206,120601,12060102,WGRFC
08086050,32.55929085,-99.170074,12,1206,120601,12060105,WGRFC
08086290,32.64845613,-99.0045146,12,1206,120601,12060105,WGRFC
08095400,31.5557199,-97.3564004,12,1206,120602,12060203,WGRFC
08098300,31.02657314,-96.9883214,12,1207,120701,12070101,WGRFC
08103900,30.91156805,-98.0369676,12,1207,120702,12070203,WGRFC
08104700,30.6618592,-97.7113993,12,1207,120702,12070205,WGRFC
08105095,30.70324685,-97.6663985,12,1207,120702,12070205,WGRFC
08105505,30.70216667,-97.4341667,12,1207,120702,12070205,WGRFC
08105886,30.46555556,-97.7878889,12,1207,120702,12070205,WGRFC
08107950,31.01306944,-97.1100833,12,1207,120702,12070204,WGRFC
08111052,30.60555556,-96.2986361,12,1207,120701,12070103,WGRFC
08111054,30.59418056,-96.2972472,12,1207,120701,12070103,WGRFC
08117995,32.6287208,-101.2854044,12,1208,120800,12080002,WGRFC
08120500,32.57372368,-100.9078941,12,1208,120800,12080002,WGRFC
08121000,32.39261865,-100.8787246,12,1208,120800,12080002,WGRFC
08123800,32.1992913,-101.0140029,12,1208,120800,12080007,WGRFC
08124000,31.88542168,-100.4806543,12,1208,120800,12080008,WGRFC
08126380,31.71542973,-100.0264755,12,1209,120901,12090101,WGRFC
08127000,31.74931697,-99.9478636,12,1209,120901,12090101,WGRFC
08128000,31.18711186,-100.5020388,12,1209,120901,12090102,WGRFC
08128400,31.42738264,-100.7112125,12,1209,120901,12090103,WGRFC
08130500,NA,NA,NA,NA,NA,NA,NA
08130700,31.3309973,-100.600931,12,1209,120901,12090102,WGRFC
08131400,31.30905356,-100.4459254,12,1209,120901,12090102,WGRFC
08133250,31.8973574,-101.105113,12,1209,120901,12090104,WGRFC
08134000,31.5926549,-100.6370449,12,1209,120901,12090104,WGRFC
08134250,31.54265769,-100.5550977,12,1209,120901,12090104,WGRFC
08136000,31.454606,-100.4106474,12,1209,120901,12090105,WGRFC
08136700,31.49376898,-99.5739532,12,1209,120901,12090106,WGRFC
08138000,NA,NA,NA,NA,NA,NA,NA
08142000,NA,NA,NA,NA,NA,NA,NA
08144600,NA,NA,NA,NA,NA,NA,NA
08145000,31.13822366,-99.3350553,12,1209,120901,12090110,WGRFC
08148500,30.5174101,-99.806179,12,1209,120902,12090202,WGRFC
08150800,30.64351548,-99.0958848,12,1209,120902,12090204,WGRFC
08152900,30.22048147,-98.8697609,12,1209,120902,12090206,WGRFC
08154700,30.37214825,-97.7847301,12,1209,120902,12090205,WGRFC
08155541,30.24666667,-97.7691667,12,1209,120902,12090205,WGRFC
08156675,30.35416667,-97.7388889,12,1209,120902,12090205,WGRFC
08156800,30.27659704,-97.7502834,12,1209,120902,12090205,WGRFC
08156910,30.32277778,-97.7227778,12,1209,120902,12090205,WGRFC
08158035,30.26305556,-97.7125,12,1209,120902,12090205,WGRFC
08158045,30.30055556,-97.6855556,12,1209,120902,12090205,WGRFC
08158380,30.35437215,-97.6980609,12,1209,120902,12090205,WGRFC
08158810,30.15548749,-97.9400076,12,1209,120902,12090205,WGRFC
08158813,30.1636611,-97.9070194,12,1209,120902,12090205,WGRFC
08158827,30.12632345,-97.8211161,12,1209,120902,12090205,WGRFC
08158840,30.2090972,-97.9033409,12,1209,120902,12090205,WGRFC
08158860,30.1621554,-97.8322279,12,1209,120902,12090205,WGRFC
08158920,30.23520806,-97.8602848,12,1209,120902,12090205,WGRFC
08158927,30.2124722,-97.8288611,12,1209,120902,12090205,WGRFC
08158970,30.189378,-97.732504,12,1209,120902,12090205,WGRFC
08160800,29.79911967,-96.5321933,12,1209,120903,12090301,WGRFC
08164504,29.07081227,-96.4171913,12,1210,121001,12100102,WGRFC
08164600,28.8913759,-96.8191486,12,1210,121004,12100402,WGRFC
08165300,30.06409747,-99.3869916,12,1210,121002,12100201,WGRFC
08166000,30.10020707,-99.2831006,12,1210,121002,12100201,WGRFC
08168797,29.688,-98.1548333,12,1210,121002,12100202,WGRFC
08177300,28.7516564,-97.3172142,12,1210,121002,12100204,WGRFC
08177700,29.4991192,-98.5102958,12,1210,121003,12100301,WGRFC
08178593,29.5638611,-98.5196667,12,1210,121003,12100301,WGRFC
08178700,29.5160633,-98.4311271,12,1210,121003,12100301,WGRFC
08180586,29.61972778,-98.7951528,12,1210,121003,12100302,WGRFC
08181400,29.57856108,-98.6916896,12,1210,121003,12100302,WGRFC
08181480,29.32995837,-98.5841856,12,1210,121003,12100302,WGRFC
08183900,29.77498889,-98.7094694,12,1210,121003,12100304,WGRFC
08184050,NA,NA,NA,NA,NA,NA,NA
08185000,29.5941166,-98.3111242,12,1210,121003,12100304,WGRFC
08185065,29.50144444,-98.18625,12,1210,121003,12100304,WGRFC
08185100,29.44388889,-98.1688889,12,1210,121003,12100304,WGRFC
08186500,28.92025419,-97.7722221,12,1210,121003,12100303,WGRFC
08187500,NA,NA,NA,NA,NA,NA,NA
08189300,28.48305164,-97.656663,12,1210,121004,12100406,WGRFC
08189700,28.28250426,-97.620829,12,1210,121004,12100407,WGRFC
08190500,29.48108333,-100.2391667,12,1211,121101,12110102,WGRFC
08194200,27.96501329,-98.9669678,12,1211,121101,12110105,WGRFC
08196000,29.50467576,-99.7814452,12,1211,121101,12110106,WGRFC
08197500,29.2457934,-99.6744978,12,1211,121101,12110106,WGRFC
08198000,29.4910644,-99.4928241,12,1211,121101,12110106,WGRFC
08198500,29.31430556,-99.4804722,12,1211,121101,12110106,WGRFC
08200000,29.57003056,-99.2476889,12,1211,121101,12110107,WGRFC
08200720,29.3761111,-99.1166667,12,1211,121101,12110107,WGRFC
08200977,29.56777778,-99.0969444,12,1211,121101,12110107,WGRFC
08201500,29.573284,-99.4030997,12,1211,121101,12110107,WGRFC
08202700,29.37078917,-99.2878185,12,1211,121101,12110107,WGRFC
08204005,29.1544077,-99.7433888,12,1211,121101,12110106,WGRFC
08206700,28.58748787,-98.5458513,12,1211,121101,12110109,WGRFC
08206910,28.48610326,-98.2416752,12,1211,121101,12110108,WGRFC
08207500,28.86497693,-98.3383454,12,1211,121101,12110110,WGRFC
08210400,28.05973533,-98.0969482,12,1211,121101,12110111,WGRFC
08211520,27.71141879,-97.5019377,12,1211,121102,12110202,WGRFC
08211900,27.77252575,-98.033613,12,1211,121102,12110204,WGRFC
08212400,27.26448618,-98.1358378,12,1211,121102,12110205,WGRFC
08252500,36.8983611,-105.2546667,13,1302,130201,13020101,WGRFC
08253000,36.89685556,-105.2604583,13,1302,130201,13020101,WGRFC
08253500,36.88416667,-105.2811111,13,1302,130201,13020101,WGRFC
08254000,36.87280556,-105.2836667,13,1302,130201,13020101,WGRFC
08261000,36.98902778,-105.5324583,13,1302,130201,13020101,WGRFC
08267500,36.5417972,-105.5565222,13,1302,130201,13020101,WGRFC
08269000,36.43944444,-105.5036111,13,1302,130201,13020101,WGRFC
08271000,36.50828889,-105.5309639,13,1302,130201,13020101,WGRFC
08275500,36.30310278,-105.5810028,13,1302,130201,13020101,WGRFC
08277470,36.16846667,-105.6027889,13,1302,130201,13020101,WGRFC
08291000,35.9647222,-105.9047222,13,1302,130201,13020101,WGRFC
08294210,35.8461111,-105.9097222,13,1302,130201,13020101,WGRFC
08302500,35.73955556,-105.9049528,13,1302,130201,13020101,WGRFC
08313350,35.77638889,-106.2683333,13,1302,130202,13020201,WGRFC
08315480,35.68891667,-105.8228333,13,1302,130202,13020201,WGRFC
08316000,35.68644444,-105.8436111,13,1302,130202,13020201,WGRFC
08317200,35.5472222,-106.2288889,13,1302,130202,13020201,WGRFC
08317950,35.46465278,-106.2133889,13,1302,130202,13020201,WGRFC
08329835,NA,NA,NA,NA,NA,NA,NA
08329870,NA,NA,NA,NA,NA,NA,NA
08329900,35.19805556,-106.5997222,13,1302,130202,13020203,WGRFC
08330600,35.00194444,-106.6575,13,1302,130202,13020203,WGRFC
08334000,NA,NA,NA,NA,NA,NA,NA
08340500,NA,NA,NA,NA,NA,NA,NA
08343000,NA,NA,NA,NA,NA,NA,NA
08343500,35.0744111,-107.7511139,13,1302,130202,13020207,WGRFC
08353000,34.41027778,-106.8544444,13,1302,130202,13020204,WGRFC
08376300,30.12851998,-102.3848654,13,1304,130402,13040208,WGRFC
08377900,35.77711389,-105.6580278,13,1306,130600,13060001,WGRFC
08380500,35.65199444,-105.3188306,13,1306,130600,13060001,WGRFC
08382000,35.46890278,-105.1614417,13,1306,130600,13060001,WGRFC
08382500,35.1819611,-104.9002667,13,1306,130600,13060001,WGRFC
08386505,33.33653056,-105.7263083,13,1306,130600,13060008,WGRFC
08387000,33.32669167,-105.6253333,13,1306,130600,13060008,WGRFC
08387550,33.4095472,-105.7407639,13,1306,130600,13060008,WGRFC
08387575,33.3924083,-105.7246806,13,1306,130600,13060008,WGRFC
08390020,33.37125,-105.2573889,13,1306,130600,13060008,WGRFC
08390500,33.34916667,-104.8516667,13,1306,130600,13060008,WGRFC
08390800,33.29986944,-104.721675,13,1306,130600,13060008,WGRFC
08393610,33.408775,-104.4717167,13,1306,130600,13060008,WGRFC
08397600,32.88152778,-105.1780556,13,1306,130600,13060010,WGRFC
08397620,32.8367722,-105.0694222,13,1306,130600,13060010,WGRFC
08398500,32.7434472,-104.4141306,13,1306,130600,13060010,WGRFC
08400000,32.67268889,-104.3689694,13,1306,130600,13060011,WGRFC
08401200,32.5886111,-104.4213889,13,1306,130600,13060011,WGRFC
08401900,32.50608056,-104.3749889,13,1306,130600,13060011,WGRFC
08404000,32.48085556,-104.2629806,13,1306,130600,13060011,WGRFC
08405105,32.29043056,-104.3491667,13,1306,130600,13060011,WGRFC
08405150,32.40333333,-104.2294444,13,1306,130600,13060011,WGRFC
08405450,32.18458889,-104.2844972,13,1306,130600,13060011,WGRFC
08405500,32.22908889,-104.1518528,13,1306,130600,13060011,WGRFC
08406000,32.24086667,-104.0646861,13,1306,130600,13060011,WGRFC
08408500,32.02314167,-104.0544556,13,1307,130700,13070002,WGRFC
08433000,30.95792694,-103.459619,13,1307,130700,13070005,WGRFC
08437710,31.3668055,-103.0059908,13,1307,130700,13070001,WGRFC
08446500,31.11320329,-102.4176419,13,1307,130700,13070001,WGRFC
08447000,30.65961373,-101.7701244,13,1307,130700,13070008,WGRFC
08447020,30.4521221,-101.7331788,13,1307,130700,13070010,WGRFC
08449100,29.888325,-100.9898028,13,1304,130403,13040302,WGRFC
08456310,NA,NA,NA,NA,NA,NA,NA
08458995,27.5360972,-99.5001833,13,1308,130800,13080002,WGRFC
08477110,32.854675,-107.9737889,13,1303,130302,13030202,WGRFC
08480595,NA,NA,NA,NA,NA,NA,NA
08481500,33.14488889,-105.8979028,13,1305,130500,13050003,WGRFC
09022000,39.8458204,-105.7519507,14,1401,140100,14010001,CBRFC
09024000,39.89998695,-105.7766741,14,1401,140100,14010001,CBRFC
09025000,39.92026468,-105.7852857,14,1401,140100,14010001,CBRFC
09025300,39.8894312,-105.8325098,14,1401,140100,14010001,CBRFC
09026500,39.90998657,-105.8783451,14,1401,140100,14010001,CBRFC
09032000,39.94998694,-105.7655627,14,1401,140100,14010001,CBRFC
09032100,39.9858203,-105.7450064,14,1401,140100,14010001,CBRFC
09034900,39.76026447,-105.9064014,14,1401,140100,14010001,CBRFC
09035500,39.77887549,-105.9283469,14,1401,140100,14010001,CBRFC
09046490,39.45582067,-106.0316849,14,1401,140100,14010002,CBRFC
09047700,39.59443117,-105.9725158,14,1401,140100,14010002,CBRFC
09051050,39.6397087,-106.040296,14,1401,140100,14010002,CBRFC
09061600,39.4102654,-106.2497468,14,1401,140100,14010003,CBRFC
09063900,NA,NA,NA,NA,NA,NA,NA
09066000,39.59637495,-106.2650264,14,1401,140100,14010003,CBRFC
09066200,39.64831927,-106.3230833,14,1401,140100,14010003,CBRFC
09066300,39.6458193,-106.3822512,14,1401,140100,14010003,CBRFC
09067000,39.62970826,-106.5228096,14,1401,140100,14010003,CBRFC
09072550,39.1193611,-106.6239167,14,1401,140100,14010004,CBRFC
09073005,39.0802361,-106.6165833,14,1401,140100,14010004,CBRFC
09078475,39.34388889,-106.6565278,14,1401,140100,14010004,CBRFC
09129600,38.70744444,-107.7101389,14,1402,140200,14020002,CBRFC
09143500,38.9016487,-107.921176,14,1402,140200,14020005,CBRFC
09147000,38.17776806,-107.7583927,14,1402,140200,14020006,CBRFC
09166950,37.44610459,-108.4692562,14,1403,140300,14030002,CBRFC
09171240,37.8178333,-107.8791111,14,1403,140300,14030003,CBRFC
09182400,38.6738712,-109.4501174,14,1403,140300,14030005,CBRFC
09183600,38.48571796,-109.4111044,14,1403,140300,14030005,CBRFC
09215000,NA,NA,NA,NA,NA,NA,NA
09258050,41.4783333,-107.6025,14,1405,140500,14050004,CBRFC
09258980,41.06815856,-107.6315964,14,1405,140500,14050004,CBRFC
09261700,40.58884837,-109.4654138,14,1406,140600,14060002,CBRFC
09306200,39.9210833,-108.2975876,14,1405,140500,14050006,CBRFC
09306222,40.0780264,-108.2364753,14,1405,140500,14050006,CBRFC
09306242,39.9202502,-108.4728719,14,1405,140500,14050006,CBRFC
09306255,40.1685813,-108.4012046,14,1405,140500,14050006,CBRFC
09309600,39.6674624,-111.3121238,14,1406,140600,14060007,CBRFC
09310700,39.7216289,-111.1612827,14,1406,140600,14060007,CBRFC
09312600,39.8757928,-111.0373878,14,1406,140600,14060007,CBRFC
09314280,39.4210793,-110.6462682,14,1406,140600,14060007,CBRFC
09329050,38.62775234,-111.6479647,14,1407,140700,14070003,CBRFC
09330500,38.9832222,-111.25,14,1407,140700,14070002,CBRFC
09337000,37.86248747,-111.6360113,14,1407,140700,14070005,CBRFC
09337500,37.77804389,-111.5746181,14,1407,140700,14070005,CBRFC
