USGS_ID	USGS_name	Station_type	Longitude	Latitude	RFC_ID	NWS_loc_ID	NWS_HSA_ID	GOES_ID	HUC8	Hgraph_type
05512500	BAY CREEK AT PITTSFIELD IL	Stream	-90.78039	39.62081	NCRFC	PITI2	LSX	DDE98272	07110004	unknown
05513675	MISSISSIPPI R AT LOCK AND DAM 25 NR WINFIELD MO	Stream	-90.68861	39.00222	unknown	CAGM7	LSX	CE3756EA	unknown	unknown
05513675	MISSISSIPPI R AT LOCK AND DAM 25 NR WINFIELD MO	Stream	-90.68861	39.00222	unknown	CAZM7	LSX	CE48E888	unknown	unknown
05514500	CUIVRE RIVER NEAR TROY MO	Stream	-90.97775	39.01131	NCRFC	TRYM7	LSX	CE2C52DC	07110008	unknown
05514705	CUIVRE RIVER AT OLD MONROE MO	Stream	-90.74622	38.92928	unknown	OMNM7	LSX	DE65A05C	unknown	unknown
05514840	DARDENNE CREEK AT O'FALLON MO	Stream	-90.69506	38.74036	NCRFC	DCWM7	LSX	1784F1EC	07110009	unknown
05514860	DARDENNE CREEK AT OLD TOWN ST. PETERS MO	Stream	-90.62822	38.80294	NCRFC	DRCM7	LSX	177F6532	07110009	unknown
05515500	KANKAKEE RIVER AT DAVIS IN	Stream	-86.70617	41.38964	NCRFC	DAVI3	IWX	D11502A4	07120001	unknown
05516500	YELLOW RIVER AT PLYMOUTH IN	Stream	-86.30444	41.34028	NCRFC	PYMI3	IWX	17361622	07120001	unknown
05516665	YELLOW RIVER NEAR OAK GROVE IN	Stream	-86.46667	41.27139	NCRFC	OGRI3	IWX	172806A2	07120001	unknown
05517000	YELLOW RIVER AT KNOX IN	Stream	-86.62056	41.30278	NCRFC	KNXI3	IWX	DDA6C436	07120001	unknown
05517010	YELLOW RIVER NEAR BREMS IN	Stream	-86.73750	41.30667	unknown	BREI3	IWX	17209766	unknown	unknown
05517500	KANKAKEE RIVER AT DUNNS BRIDGE IN	Stream	-86.96833	41.22000	NCRFC	DBRI3	LOT	177A9276	07120001	snow-dom
05517530	KANKAKEE RIVER NR KOUTS IN	Stream	-87.03389	41.25389	NCRFC	KTSI3	LOT	DD0F8736	07120001	snow-dom
05518000	KANKAKEE RIVER AT SHELBY IN	Stream	-87.34028	41.18278	NCRFC	SLBI3	LOT	CE631A4A	07120001	snow-dom
05520500	KANKAKEE RIVER AT MOMENCE IL	Stream	-87.66875	41.15994	NCRFC	MOMI2	LOT	CE7D0ACA	07120001	snow-dom
05522500	IROQUOIS RIVER AT RENSSELAER IN	Stream	-87.12889	40.93333	NCRFC	RZLI3	LOT	1787456C	07120002	unknown
05523865	CARPENTER CREEK AT REMINGTON IN	Stream	-87.16336	40.77808	unknown	CCRI3	LOT	DE4F5064	unknown	unknown
05524500	IROQUOIS RIVER NEAR FORESMAN IN	Stream	-87.30667	40.87056	NCRFC	FSMI3	LOT	17239068	07120002	unknown
05524546	HUNTER DITCH AT GOODLAND IN	Stream: Ditch	-87.27692	40.76522	unknown	HTDI3	LOT	172845A8	unknown	unknown
05525000	IROQUOIS RIVER AT IROQUOIS IL	Stream	-87.58167	40.82306	NCRFC	IRQI2	LOT	171886C6	07120002	unknown
05525500	SUGAR CREEK AT MILFORD IL	Stream	-87.72353	40.62992	NCRFC	MILI2	LOT	DD0313C8	07120002	unknown
05526000	IROQUOIS RIVER NEAR CHEBANSE IL	Stream	-87.82406	41.00922	NCRFC	CHBI2	LOT	DD30F144	07120002	unknown
05527000	KANKAKEE RIVER AT CUSTER PARK IL	Stream	-88.12750	41.24611	unknown	KCPI2	LOT	1701348A	unknown	unknown
05527500	KANKAKEE RIVER NEAR WILMINGTON IL	Stream	-88.18672	41.34633	NCRFC	WLMI2	LOT	CE74DAFE	07120001	unknown
05527800	DES PLAINES RIVER AT RUSSELL IL	Stream	-87.92592	42.48939	NCRFC	RUSI2	LOT	170F30E2	07120004	unknown
05527950	MILL CREEK AT OLD MILL CREEK IL	Stream	-87.96917	42.41528	NCRFC	OMCI2	LOT	DF02CACC	07120004	unknown
05528000	DES PLAINES RIVER NEAR GURNEE IL	Stream	-87.94111	42.34389	NCRFC	GUNI2	LOT	17E75428	07120004	unknown
05528100	DES PLAINES RIVER AT LINCOLNSHIRE IL	Stream	-87.91861	42.20056	NCRFC	LDRI2	LOT	1739D5AE	07120004	unknown
05528500	BUFFALO CREEK NEAR WHEELING IL	Stream	-87.95778	42.15194	NCRFC	WHEI2	LOT	DDE71378	07120004	unknown
05529000	DES PLAINES RIVER NEAR DES PLAINES IL	Stream	-87.88722	42.08722	NCRFC	DSPI2	LOT	17F0F17A	07120004	unknown
05529500	MC DONALD CREEK NEAR MOUNT PROSPECT IL	Stream	-87.91278	42.09528	NCRFC	MCDI2	LOT	176D97DC	07120004	unknown
05530000	WELLER CREEK AT DES PLAINES IL	Stream	-87.91806	42.04944	NCRFC	WLRI2	LOT	DE56C4C4	07120004	unknown
05530100	DES PLAINES R AT ALGONQUIN RD AT DES PLAINES IL	Stream	-87.87806	42.03167	unknown	DMPI2	LOT	16F7D400	unknown	unknown
05530750	DES PLAINES RIVER AT RIVER FOREST IL	Stream	-87.83278	41.88833	unknown	RVFI2	LOT	DD41E564	unknown	unknown
05530990	SALT CREEK AT ROLLING MEADOWS IL	Stream	-88.01666	42.06039	NCRFC	ROLI2	LOT	1629CE36	07120004	unknown
05531045	SALT CREEK AT ELK GROVE VILLAGE IL	Stream	-88.00100	42.01208	unknown	EVGI2	LOT	D11541AE	unknown	unknown
05531300	SALT CREEK AT ELMHURST IL	Stream	-87.95956	41.88617	NCRFC	EMHI2	LOT	168953D0	07120004	unknown
05531410	SALT CREEK AT 22ND STREET AT OAK BROOK IL	Stream	-87.93659	41.84733	unknown	OBKI2	LOT	17445570	unknown	unknown
05531500	SALT CREEK AT WESTERN SPRINGS IL	Stream	-87.90028	41.82583	NCRFC	WSPI2	LOT	DD1B408C	07120004	unknown
05532000	ADDISON CREEK AT BELLWOOD IL	Stream	-87.86893	41.88186	NCRFC	BWDI2	LOT	165F13EE	07120004	unknown
05532500	DES PLAINES RIVER AT RIVERSIDE IL	Stream	-87.82204	41.82149	NCRFC	RVRI2	LOT	CE7BF452	07120004	unknown
05533000	FLAG CREEK NEAR WILLOW SPRINGS IL	Stream	-87.89686	41.73894	NCRFC	WLSI2	LOT	16FD75AA	07120004	unknown
05533400	SAWMILL CREEK NEAR LEMONT IL	Stream	-87.96278	41.70778	NCRFC	LMTI2	LOT	1638CB52	07120004	unknown
05533600	DES PLAINES RIVER NEAR LEMONT IL	Stream	-88.02853	41.67239	NCRFC	LEMI2	LOT	177F13A2	07120004	unknown
05534500	NORTH BRANCH CHICAGO RIVER AT DEERFIELD IL	Stream	-87.81840	42.15264	NCRFC	DRFI2	LOT	DE54F4AA	07120003	unknown
05535000	SKOKIE RIVER AT LAKE FOREST IL	Stream	-87.84528	42.23250	NCRFC	LAFI2	LOT	DE5506D4	07120003	unknown
05535070	SKOKIE RIVER NEAR HIGHLAND PARK IL	Stream	-87.79806	42.15972	NCRFC	HIPI2	LOT	DE5515A2	07120003	unknown
05535400	WF OF NB CHICAGO RIVER AT DEERFIELD IL	Stream	-87.85702	42.16734	unknown	DRWI2	LOT	DE552038	unknown	unknown
05535500	WF OF NB CHICAGO RIVER AT NORTHBROOK IL	Stream	-87.83472	42.13833	NCRFC	NBRI2	LOT	17B7C508	07120003	unknown
05536000	NORTH BRANCH CHICAGO RIVER AT NILES IL	Stream	-87.79583	42.01222	NCRFC	NILI2	LOT	DF10EE4A	07120003	unknown
05536085	NB CHICAGO RIVER AT N PULASKI ROAD AT CHICAGO IL	Stream	-87.72833	41.97472	unknown	NBPI2	LOT	DD40D204	unknown	unknown
05536160	LITTLE CALUMET RIVER NEAR HAMMOND IN	Stream	-87.47444	41.56833	unknown	HMMI3	LOT	DD14B69A	unknown	unknown
05536162	PLUM CREEK NEAR CRETE IL	Stream	-87.57158	41.43569	NCRFC	CPCI2	LOT	17303000	07120003	unknown
05536165	LITTLE CALUMET RIVER AT HIGHLAND IN	Stream	-87.46097	41.56964	unknown	HGLI3	LOT	165FE36A	unknown	unknown
05536179	HART DITCH AT DYER IN	Stream: Ditch	-87.51000	41.50778	NCRFC	HDDI3	LOT	17C4E146	07120003	unknown
05536190	HART DITCH AT MUNSTER IN	Stream: Ditch	-87.48056	41.56111	NCRFC	MNTI3	LOT	DDFDE530	07120003	unknown
05536191	LITTLE CALUMET R AT NORTHCOTE AV AT MUNSTER IN	Stream	-87.48578	41.56658	unknown	LCNI3	LOT	DF083B1A	unknown	unknown
05536195	LITTLE CALUMET RIVER AT MUNSTER IN	Stream	-87.52222	41.57750	NCRFC	LCMI3	LOT	17C4F230	07120003	unknown
05536215	THORN CREEK AT GLENWOOD IL	Stream	-87.62258	41.53022	NCRFC	GLWI2	LOT	DD051306	07120003	unknown
05536235	DEER CREEK NEAR CHICAGO HEIGHTS IL	Stream	-87.59014	41.52086	NCRFC	CDCI2	LOT	170003EA	07120003	unknown
05536255	BUTTERFIELD CREEK AT FLOSSMOOR IL	Stream	-87.64944	41.53986	NCRFC	FLSI2	LOT	17870666	07120003	unknown
05536265	LANSING DITCH NEAR LANSING IL	Stream	-87.52944	41.52836	unknown	LDLI2	LOT	168A3138	unknown	unknown
05536275	THORN CREEK AT THORNTON IL	Stream	-87.60833	41.56817	NCRFC	THNI2	LOT	DDEFE75A	07120003	unknown
05536290	LITTLE CALUMET RIVER AT SOUTH HOLLAND IL	Stream	-87.59758	41.60703	NCRFC	SHLI2	LOT	17864796	07120003	unknown
05536310	CALUMET UNION DRAINAGE CANAL NEAR MARKHAM IL	Stream	-87.66572	41.59700	unknown	MKHI2	LOT	DE299786	unknown	unknown
05536340	MIDLOTHIAN CREEK AT OAK FOREST IL	Stream	-87.72946	41.61411	NCRFC	OAKI2	LOT	17EE5274	07120003	unknown
05536343	NATALIE CREEK AT MIDLOTHIAN IL	Stream	-87.73333	41.62167	unknown	MDNI2	LOT	DDAD371A	unknown	unknown
05536500	TINLEY CREEK NEAR PALOS PARK IL	Stream	-87.76644	41.64664	NCRFC	PSPI2	LOT	166DF398	07120003	unknown
05536580	STONY CREEK (WEST) NEAR WORTH IL	Stream	-87.82994	41.68903	unknown	STCI2	LOT	DE297474	unknown	unknown
05537500	LONG RUN NEAR LEMONT IL	Stream	-87.99936	41.64261	NCRFC	LLCI2	LOT	16FBD59C	07120004	unknown
05539000	HICKORY CREEK AT JOLIET IL	Stream	-88.07333	41.51472	NCRFC	JHCI2	LOT	16CD7D08	07120004	unknown
05539670	DES PLAINES RIVER AT CHANNAHON IL	Stream	-88.21444	41.41444	unknown	DRCI2	LOT	170127FC	unknown	unknown
05539900	WEST BRANCH DU PAGE RIVER NEAR WEST CHICAGO IL	Stream	-88.17914	41.91097	NCRFC	WBDI2	LOT	DDAD418A	07120004	unknown
05540060	KRESS CREEK AT WEST CHICAGO IL	Stream	-88.20416	41.85641	NCRFC	WSCI2	LOT	1722578C	07120004	unknown
05540095	WEST BRANCH DU PAGE RIVER NEAR WARRENVILLE IL	Stream	-88.17139	41.81750	NCRFC	WRNI2	LOT	167825AE	07120004	unknown
05540130	WEST BRANCH DU PAGE RIVER NEAR NAPERVILLE IL	Stream	-88.13193	41.72026	NCRFC	NAWI2	LOT	DD050070	07120004	unknown
05540160	EAST BRANCH DU PAGE RIVER NEAR DOWNERS GROVE IL	Stream	-88.04778	41.83167	NCRFC	DEBI2	LOT	DDB6332C	07120004	unknown
05540195	ST. JOSEPH CREEK AT ROUTE 34 AT LISLE IL	Stream	-88.06889	41.80194	NCRFC	LISI2	LOT	DF10F3EE	07120004	unknown
05540228	EAST BRANCH DUPAGE RIVER AT SHORT ST AT LISLE IL	Stream	-88.07897	41.79281	unknown	EBDI2	LOT	169471C4	unknown	unknown
05540250	EAST BRANCH DU PAGE RIVER AT BOLINGBROOK IL	Stream	-88.07056	41.71806	NCRFC	BOLI2	LOT	DF1179D2	07120004	unknown
05540275	SPRING BROOK AT 87TH STREET NEAR NAPERVILLE IL	Stream	-88.16316	41.72590	NCRFC	SPGI2	LOT	17072732	07120004	unknown
05540290	DU PAGE RIVER NEAR PLAINFIELD IL	Stream	-88.16644	41.69044	NCRFC	NDRI2	LOT	170CC768	07120004	unknown
05540500	DU PAGE RIVER AT SHOREWOOD IL	Stream	-88.19287	41.52230	NCRFC	SORI2	LOT	CE7BDC6C	07120004	unknown
05541710	AUX SABLE CREEK NEAR MORRIS IL	Stream	-88.34778	41.41694	NCRFC	MOXI2	LOT	D1163030	07120005	unknown
05542000	MAZON RIVER NEAR COAL CITY IL	Stream	-88.35986	41.28619	NCRFC	COLI2	LOT	CE7D19BC	07120005	unknown
05542500	ILLINOIS RIVER AT MORRIS IL	Stream	-88.42850	41.35458	unknown	MORI2	LOT	CE7CF8B4	unknown	unknown
05543010	ILLINOIS RIVER AT SENECA IL	Stream	-88.61419	41.29989	unknown	SNAI2	LOT	17283338	unknown	unknown
05543500	ILLINOIS RIVER AT MARSEILLES IL	Stream	-88.71708	41.32700	NCRFC	MRSI2	LOT	CE62B848	07120005	unknown
05544348	FOX RIVER AT WATERFORD DAM AT WATERFORD WI	Stream	-88.21333	42.76528	unknown	WADW3	MKX	DE6AD05E	unknown	unknown
05544385	MUSKEGO (BIG MUSKEGO) LAKE OUTLET NR WIND LAKE WI	Stream	-88.13056	42.85250	unknown	MGOW3	MKX	DD3DB128	unknown	unknown
05544475	FOX RIVER AT ROCHESTER WI	Stream	-88.22450	42.74119	unknown	RSRW3	MKX	166A944A	unknown	unknown
05547000	CHANNEL LAKE NEAR ANTIOCH IL	Lake, Reservoir, Impoundment	-88.14696	42.47186	unknown	ANCI2	LOT	171F02E6	unknown	unknown
05547500	FOX LAKE NEAR LAKE VILLA IL	Lake, Reservoir, Impoundment	-88.12583	42.41917	unknown	FLVI2	LOT	17E1F41E	unknown	unknown
05548000	NIPPERSINK LAKE AT FOX LAKE IL	Lake, Reservoir, Impoundment	-88.18262	42.40311	unknown	NFLI2	LOT	DE5B3726	unknown	unknown
05548105	NIPPERSINK CREEK ABOVE WONDER LAKE IL	Stream	-88.36971	42.38535	NCRFC	WNNI2	LOT	172462D8	07120006	unknown
05548280	NIPPERSINK CREEK NEAR SPRING GROVE IL	Stream	-88.24743	42.44373	NCRFC	NIPI2	LOT	172922B4	07120006	unknown
05548500	FOX RIVER AT JOHNSBURG IL	Stream	-88.23674	42.37633	unknown	JHNI2	LOT	171F1190	unknown	unknown
05549000	BOONE CREEK NEAR MC HENRY IL	Stream	-88.31264	42.32069	NCRFC	MBNI2	LOT	DDAC76EA	07120006	unknown
05549500	FOX RIVER NEAR MCHENRY IL	Stream	-88.25139	42.31000	unknown	MHYI2	LOT	16FFB540	unknown	unknown
05550000	FOX RIVER AT ALGONQUIN IL	Stream	-88.29033	42.16631	unknown	ALGI2	LOT	17954706	unknown	unknown
05550001	FOX RIVER (TAILWATER) AT ALGONQUIN IL	Stream	-88.29389	42.16194	NCRFC	AFBI2	LOT	17B95402	07120006	snow-dom
05550300	TYLER CREEK AT ELGIN IL	Stream	-88.30407	42.05867	NCRFC	ETCI2	LOT	163E5EFE	07120006	unknown
05550500	POPLAR CREEK AT ELGIN IL	Stream	-88.25567	42.02587	NCRFC	EPCI2	LOT	16E71680	07120006	unknown
05551000	FOX RIVER AT SOUTH ELGIN IL	Stream	-88.29500	41.99619	NCRFC	SELI2	LOT	1748A468	07120007	snow-dom
05551200	FERSON CREEK NEAR ST. CHARLES IL	Stream	-88.34111	41.93320	NCRFC	SCHI2	LOT	16FDD552	07120007	unknown
05551330	MILL CREEK NEAR BATAVIA IL	Stream	-88.34917	41.84583	NCRFC	BMCI2	LOT	DD2F13BA	07120007	unknown
05551540	FOX RIVER AT MONTGOMERY IL	Stream	-88.33334	41.73355	NCRFC	MNGI2	LOT	16FBB07A	07120007	snow-dom
05551545	WAUBONSEE CREEK NEAR OSWEGO IL	Stream	-88.32704	41.70131	NCRFC	WBOI2	LOT	17024514	07120007	unknown
05551580	FOX RIVER AT YORKVILLE IL	Stream	-88.44338	41.64284	NCRFC	YKVI2	LOT	1720C71A	07120007	unknown
05551675	BLACKBERRY CREEK NEAR MONTGOMERY IL	Stream	-88.38333	41.74083	NCRFC	BBMI2	LOT	1665625C	07120007	unknown
05551700	BLACKBERRY CREEK NEAR YORKVILLE IL	Stream	-88.44149	41.67187	NCRFC	YRKI2	LOT	15CDE45E	07120007	unknown
05552500	FOX RIVER AT DAYTON IL	Stream	-88.78897	41.38414	NCRFC	DAYI2	LOT	CE7D22F4	07120007	snow-dom
05554500	VERMILION RIVER AT PONTIAC IL	Stream	-88.63600	40.87783	NCRFC	PNTI2	LOT	CE7BE724	07130002	unknown
05555300	VERMILION RIVER NEAR LEONORE IL	Stream	-88.93056	41.20833	NCRFC	LNRI2	LOT	CE7D2C26	07130002	unknown
05556500	BIG BUREAU CREEK AT PRINCETON IL	Stream	-89.49796	41.36740	NCRFC	PINI2	DVN	CE148662	07130001	unknown
05558300	ILLINOIS RIVER AT HENRY IL	Stream	-89.35622	41.10728	NCRFC	HNYI2	ILX	CE62C00A	07130001	snow-dom
05560500	FARM CREEK AT FARMDALE IL	Stream	-89.50389	40.66739	NCRFC	FMDI2	ILX	177F00D4	07130001	unknown
05561500	FONDULAC CREEK NEAR EAST PEORIA IL	Stream	-89.53125	40.67708	NCRFC	FDCI2	ILX	179522E0	07130001	unknown
05567500	MACKINAW RIVER NEAR CONGERVILLE IL	Stream	-89.24167	40.62350	NCRFC	CNGI2	ILX	CE7D176E	07130004	unknown
05568000	MACKINAW RIVER NEAR GREEN VALLEY IL	Stream	-89.60617	40.45467	NCRFC	GNVI2	ILX	CE149514	07130004	unknown
05568500	ILLINOIS RIVER AT KINGSTON MINES IL	Stream	-89.77727	40.55344	NCRFC	KNGI2	ILX	CE62B69A	07130003	snow-dom
05568615	ILLINOIS RIVER AT COPPERAS CREEK IL	Stream	-89.88850	40.47658	unknown	COPI2	ILX	CE62CED8	unknown	unknown
05568800	INDIAN CREEK NEAR WYOMING IL	Stream	-89.83572	41.01869	NCRFC	WYGI2	ILX	1677233C	07130005	unknown
05569500	SPOON RIVER AT LONDON MILLS IL	Stream	-90.27978	40.70772	NCRFC	LNMI2	ILX	CE7D3182	07130005	unknown
05570000	SPOON RIVER AT SEVILLE IL	Stream	-90.34009	40.49008	NCRFC	SEVI2	ILX	CE7D3F50	07130005	unknown
05570500	ILLINOIS RIVER AT HAVANA IL	Stream	-90.06833	40.29417	unknown	HAVI2	ILX	CE62D37C	unknown	unknown
05570910	SANGAMON RIVER AT FISHER IL	Stream	-88.32236	40.31100	NCRFC	FISI2	ILX	1638868A	07130006	unknown
05572000	SANGAMON RIVER AT MONTICELLO IL	Stream	-88.58917	40.03117	NCRFC	MNTI2	ILX	DDE602F4	07130006	unknown
05576000	SOUTH FORK SANGAMON RIVER NEAR ROCHESTER IL	Stream	-89.56728	39.74222	NCRFC	ROCI2	ILX	CE752880	07130007	unknown
05576022	SOUTH FORK SANGAMON RIVER BELOW ROCHESTER IL	Stream	-89.56575	39.75383	unknown	RCSI2	ILX	176EA548	unknown	unknown
05576250	SUGAR CREEK NEAR SPRINGFIELD IL	Stream	-89.59253	39.77914	NCRFC	SUGI2	ILX	DDBF3570	07130007	unknown
05576500	SANGAMON RIVER AT RIVERTON IL	Stream	-89.54748	39.84313	NCRFC	RVTI2	ILX	CE753524	07130008	unknown
05576900	SANGAMON RIVER NEAR SPRINGFIELD IL	Stream	-89.61406	39.87139	unknown	SRSI2	ILX	16742432	unknown	unknown
05578000	SANGAMON RIVER AT PETERSBURG IL	Stream	-89.83833	40.01333	NCRFC	PETI2	ILX	164FC218	07130008	snow-dom
05578100	SALT CREEK NEAR FARMER CITY IL	Stream	-88.66056	40.22789	unknown	FMCI2	ILX	16F0E3AE	unknown	unknown
05578250	NORTH FORK SALT CREEK NEAR DE WITT IL	Stream	-88.80956	40.23586	unknown	DEWI2	ILX	DF117700	unknown	unknown
05578300	CLINTON LAKE NEAR LANE IL	Stream	-88.88242	40.14036	unknown	CLLI2	ILX	176CF0C0	unknown	unknown
05578500	SALT CREEK NEAR ROWELL IL	Stream	-89.04917	40.11517	NCRFC	RLLI2	ILX	DD8CE266	07130009	snow-dom
05579500	LAKE FORK NEAR CORNLAND IL	Stream	-89.38567	39.95177	NCRFC	CLFI2	ILX	17EE67EE	07130009	snow-dom
05579725	LITTLE KICKAPOO CREEK NEAR HEYWORTH IL	Stream	-88.96419	40.36497	NCRFC	HEYI2	ILX	DDB7912E	07130009	unknown
05580000	KICKAPOO CREEK AT WAYNESVILLE IL	Stream	-89.12943	40.25476	NCRFC	WAYI2	ILX	163FAC80	07130009	unknown
05580950	SUGAR CREEK NEAR BLOOMINGTON IL	Stream	-89.02896	40.47120	NCRFC	BMII2	ILX	DF043A86	07130009	unknown
05582000	SALT CREEK NEAR GREENVIEW IL	Stream	-89.73571	40.13186	NCRFC	GREI2	ILX	CE752652	07130009	snow-dom
05583000	SANGAMON RIVER NEAR OAKFORD IL	Stream	-89.98397	40.12336	NCRFC	OKFI2	ILX	CE753BF6	07130008	snow-dom
05584500	LA MOINE RIVER AT COLMAR IL	Stream	-90.89619	40.33153	NCRFC	CLMI2	DVN	CE7B9F66	07130010	unknown
05585000	LA MOINE RIVER AT RIPLEY IL	Stream	-90.63106	40.02508	NCRFC	RIPI2	LSX	CE74D42C	07130010	unknown
05585500	ILLINOIS RIVER AT MEREDOSIA IL	Stream	-90.55983	39.83117	unknown	MROI2	LSX	CE484870	unknown	unknown
05586100	ILLINOIS RIVER AT VALLEY CITY IL	Stream	-90.64308	39.70319	NCRFC	VALI2	LSX	CE3F524C	07130011	snow-dom
05587000	MACOUPIN CREEK NEAR KANE IL	Stream	-90.39444	39.23394	NCRFC	MCPI2	LSX	17D5F754	07130012	unknown
05587060	ILLINOIS RIVER AT HARDIN IL	Stream	-90.61606	39.16017	unknown	HARI2	LSX	CE1597EE	unknown	unknown
05587450	MISSISSIPPI RIVER AT GRAFTON IL	Stream	-90.42900	38.96797	unknown	GRFI2	LSX	CE4DD400	unknown	unknown
05587498	MISSISSIPPI RIVER POOL LOCK AND DAM 26 AT ALTONIL	Stream	-90.18400	38.88731	unknown	ALOI2	LSX	CE483EE0	unknown	unknown
05587540	MELVIN PRICE LOCK POOL BELOW ALTON	Stream	-90.13750	38.86139	unknown	ALTI2	LSX	CE22632E	unknown	unknown
05587541	MELVIN PRICE LOCK TAILWATER BELOW ALTON	Stream	-90.13750	38.86139	unknown	ALNI2	LSX	CE2256B4	unknown	unknown
05587900	CAHOKIA CREEK AT EDWARDSVILLE IL	Stream	-89.97472	38.82444	NCRFC	EDWI2	LSX	172641C0	07140101	unknown
05588000	INDIAN CREEK AT WANDA IL	Stream	-90.03306	38.84167	NCRFC	WDAI2	LSX	163F84BE	07140101	unknown
05590050	COPPER SLOUGH AT CHAMPAIGN IL	Stream	-88.30725	40.09722	NCRFC	CMII2	ILX	DD1246D0	07140201	unknown
05590520	KASKASKIA RIVER BELOW FICKLIN IL	Stream	-88.36775	39.79172	NCRFC	FCKI2	ILX	17205278	07140201	unknown
05590800	LAKE FORK AT ATWOOD IL	Stream	-88.47622	39.80631	NCRFC	ATWI2	ILX	172B51D0	07140201	unknown
05590950	KASKASKIA RIVER AT CHESTERVILLE IL	Stream	-88.38775	39.70283	NCRFC	CTVI2	ILX	CE36046C	07140201	unknown
05591200	KASKASKIA RIVER AT COOKS MILLS IL	Stream	-88.41381	39.58347	NCRFC	COKI2	ILX	CE4DF2EC	07140201	unknown
05591550	WHITLEY CREEK NEAR ALLENVILLE IL	Stream	-88.52728	39.50672	NCRFC	WHCI2	ILX	CE4E18C2	07140201	unknown
05591700	WEST OKAW RIVER NEAR LOVINGTON IL	Stream	-88.66211	39.73072	NCRFC	WORI2	ILX	CE4DFC3E	07140201	unknown
05591950	LAKE SHELBYVILLE NEAR SHELBYVILLE IL	Stream	-88.77639	39.40833	unknown	SBYI2	ILX	CE412BCA	unknown	unknown
05592000	KASKASKIA RIVER AT SHELBYVILLE IL	Stream	-88.78100	39.40703	NCRFC	SLVI2	ILX	CE620514	07140201	unknown
05592050	ROBINSON CREEK NEAR SHELBYVILLE IL	Stream	-88.89681	39.40589	NCRFC	SRCI2	ILX	CE4DEF48	07140201	unknown
05592100	KASKASKIA RIVER NEAR COWDEN IL	Stream	-88.84183	39.22986	NCRFC	CWDI2	ILX	CE499CE2	07140201	snow-dom
05592500	KASKASKIA RIVER AT VANDALIA IL	Stream	-89.08881	38.96061	NCRFC	VNDI2	LSX	CE4816DE	07140202	snow-dom
05592575	HICKORY CREEK NEAR BROWNSTOWN IL	Stream	-88.95281	38.93708	NCRFC	HCKI2	LSX	CE483032	07140202	unknown
05592800	HURRICANE CREEK NEAR MULBERRY GROVE IL	Stream	-89.23667	38.92233	NCRFC	HRRI2	LSX	CE48180C	07140202	unknown
05592900	EAST FORK KASKASKIA RIVER NEAR SANDOVAL IL	Stream	-89.10000	38.68889	NCRFC	FARI2	LSX	CE480B7A	07140202	unknown
05592990	CARLYLE LAKE NEAR CARLYLE IL	Stream	-89.35278	38.61667	unknown	CAYI2	LSX	CE404CD6	unknown	unknown
05593000	KASKASKIA RIVER AT CARLYLE IL	Stream	-89.35750	38.61028	NCRFC	KCAI2	LSX	CE482D96	07140202	snow-dom
05593020	KASKASKIA RIVER NEAR POSEY IL	Stream	-89.38167	38.53639	unknown	POSI2	LSX	CE3EF04E	unknown	unknown
05593520	CROOKED CREEK NEAR HOFFMAN IL	Stream	-89.27333	38.50694	unknown	HOFI2	LSX	CE2C6746	unknown	unknown
05593575	LITTLE CROOKED CREEK NEAR NEW MINDEN IL	Stream	-89.41667	38.44167	NCRFC	LCCI2	LSX	163F743A	07140202	unknown
05593900	EAST FORK SHOAL CREEK NEAR COFFEEN IL	Stream	-89.35247	39.14892	NCRFC	COFI2	LSX	D11646A0	07140203	unknown
05593945	SHOAL CREEK NEAR PIERRON IL	Stream	-89.49889	38.77583	NCRFC	PRNI2	LSX	CE36171A	07140203	snow-dom
05594000	SHOAL CREEK NEAR BREESE IL	Stream	-89.49472	38.60972	NCRFC	BRSI2	LSX	CE4DDAD2	07140203	snow-dom
05594100	KASKASKIA RIVER NEAR VENEDY STATION IL	Stream	-89.62750	38.45056	NCRFC	VDYI2	LSX	CE4DE19A	07140204	snow-dom
05594450	SILVER CREEK NEAR TROY IL	Stream	-89.82917	38.71639	NCRFC	TRYI2	LSX	1688F1D2	07140204	unknown
05594800	SILVER CREEK NEAR FREEBURG IL	Stream	-89.87389	38.40611	NCRFC	FREI2	LSX	CE3F0230	07140204	unknown
05595200	RICHLAND CREEK NEAR HECKER IL	Stream	-89.97056	38.32389	NCRFC	HEKI2	LSX	CE3F1146	07140204	unknown
05595240	KASKASKIA RIVER NEAR RED BUD IL	Stream	-89.88889	38.18861	unknown	REDI2	LSX	CE482344	unknown	unknown
05595700	BIG MUDDY RIVER NEAR MT. VERNON IL	Stream	-88.98833	38.30972	unknown	BMMI2	PAH	CE3F67D6	unknown	unknown
05595730	RAYSE CREEK NEAR WALTONVILLE IL	Stream	-89.04056	38.25417	NCRFC	WRCI2	PAH	CE3F74A0	07140106	unknown
05595765	BIG MUDDY SUBIMPOUNDMENT NEAR WALTONVILLE IL	Stream	-89.00639	38.17611	unknown	BSII2	PAH	CE1CF454	unknown	unknown
05595820	CASEY FORK AT MOUNT VERNON IL	Stream	-88.87222	38.28667	NCRFC	CFMI2	PAH	CE3F8424	07140106	unknown
05595860	CASEY FORK SUBIMPOUNDMENT NEAR BONNIE IL	Stream	-88.92722	38.18750	unknown	BONI2	PAH	CE1D062A	unknown	unknown
