usgs_id	nws_loc_id	upstrm_lid	dnstrm_lid	nwm_reach_id	rfc_abbrev	wfo_abbrev	usgs_name	description	state_code	county_name	longitude	latitude	elevation	updated_time	in_service	pedts_obs	pedts_pred
06470500	LAMN8	JMSN8		11468954	MBRFC		James River at LaMoure		ND	La Moure	-98.30583	46.35528	1294.80000	2023-11-13T01:43:13Z	True	HGIR2	HGIFF
06470878	JSLS2		CMBS2	11473846	MBRFC		James River near Hecla	Data Point.	SD	Brown	-98.17389	45.93639	1200.88000	2023-11-13T01:12:28Z	True	HGIRG	HGIFF
06453600	VERN1			11673186	MBRFC		Ponca Creek at Verdel		NE	Knox	-98.17512	42.81102	1232.92000	2023-11-13T01:43:37Z	True	HGIRG	HGIFE
06453620	MRVN1	GRWS2	MRNN1	11758038	MBRFC		Missouri River near Verdel		NE	Knox	-98.08347	42.78814	1200.47000	2023-11-13T01:45:39Z	True	HGIRG	HGIFE
06457500	NRGN1	NRHN1	NZNN1	16052920	MBRFC		Niobrara River near Gordon 11S	Niobrara River near Gordon	NE	Sheridan	-102.21070	42.63990	3437.15500	2023-11-13T01:36:56Z	True	HGIRG	
06461500	SPKN1	NZNN1	VRDN1	16031404	MBRFC		Niobrara River near Sparks		NE	Cherry	-100.36222	42.90222	2287.57007	2023-11-13T01:36:59Z	True	HGIR2	HGIFF
06463500	RVVN1			16039510	MBRFC		Long Pine Creek near Riverview	Long Pine Creek	NE	Brown	-99.67889	42.68944	1983.34000	2023-11-13T01:06:35Z	True	HGIRG	
06463720	NISN1	SPKN1	NIBN1	17279985	MBRFC		Niobrara River at Mariaville (Springview 21ESE)		NE	Keya Paha	-99.33972	42.78056	1797.00000	2023-11-13T01:06:33Z	True	HGIRG	
06465500	VRDN1	NIBN1	NRBN1	11645823	MBRFC		Niobrara River near Verdel		NE	Knox	-98.22274	42.73972	1312.12000	2023-11-13T01:43:41Z	True	HGIRG	HGIFE
06465700	VEDN1			11645915	MBRFC		Verdigre Creek near Verdigre		NE	Knox	-98.04302	42.65456	1290.00000	2023-11-13T01:13:23Z	True	HGIRG	HGIFE
06466000	NRBN1	VRDN1		11645707	MBRFC		Niobrara River at Niobrara		NE	Knox	-98.05823	42.74851	1217.98000	2023-11-13T01:43:13Z	True	HGIR2	HGIFE
06466010	MRNN1	MRVN1	SPGS2	11758010	MBRFC		Missouri River at Niobrara		NE	Knox	-98.02778	42.76167	1200.00000	2023-11-13T01:45:38Z	True	HGIRG	HGIFE
06466400	CBCN1		NBZN1	11760272	MBRFC		Bazile Creek at Center		NE	Knox	-97.87850	42.61624	1363.44400	2023-11-13T01:45:58Z	True	HGIRG	HGIFE
06466470	HCWN1			11759794	MBRFC		Howe Creek below Walker Draw		NE	Knox	-97.85386	42.67322	1361.00000	2023-11-13T01:42:43Z	True	HGIRG	
06466500	NBZN1	CBCN1		11759320	MBRFC		Bazile Creek near Niobrara		NE	Knox	-97.92245	42.73202	1243.32000	2023-11-13T01:32:49Z	True	HGIR2	HGIFE
06478522	BOWN1			11759050	MBRFC		Bow Creek near Wynot		NE	Cedar	-97.17257	42.76528	1165.00000	2023-11-13T01:02:24Z	True	HGIRG	
06478526	MKLN1	MSJN1	MRPN1	11762250	MBRFC		Missouri River near Maskell		NE	Dixon	-96.95126	42.71817	1100.47800	2023-11-13T01:45:35Z	True	HGIRG	HGIFE
06479097	MRPN1	MKLN1	SSCN1	11762298	MBRFC		Missouri River near Ponca		NE	Dixon	-96.68333	42.57500	1100.00000	2023-11-13T01:45:39Z	True	HGIRG	HGIFE
06600900	WHLN1			17244186	MBRFC		South Omaha Creek at Walthill		NE	Thurston	-96.48294	42.14804	1183.00000	2023-11-13T01:33:01Z	True	HGIRG	HGIFE
06601000	HMRN1			17244016	MBRFC		Omaha Creek at Homer		NE	Dakota	-96.48778	42.32167	1080.98000	2023-11-13T01:42:41Z	True	HGIRG	HGIFE
06610490	MOMN1	OMHN1	MTLN1	17219476	MBRFC		Missouri River at Highway 92 at Omaha		NE	Douglas	-95.92695	41.21135	945.71000	2023-11-13T01:43:03Z	True	HGIRG	
06610670	MTLN1	MOMN1	PTMN1	940230064	MBRFC		Missouri River at Highway 370 at Bellevue		NE	Sarpy	-95.87940	41.13850	936.33700	2023-11-13T01:02:47Z	True	HGIRG	
06610685	OFFN1			17219360	MBRFC		Offutt Ditch (Bellevue Drain) near Offutt AFB		NE	Sarpy	-95.87850	41.11810	950.07400	2023-11-13T00:12:57Z	True	HGIRG	
06610705	BLBN1		KEBN1	17215676	MBRFC		Big Papillion Creek near Blair		NE	Washington	-96.21015	41.50906	1135.38000	2023-11-13T01:44:59Z	True	HGIRG	HGIFE
06610710	KEBN1	BLBN1	BEBN1	17217304	MBRFC		Big Papillion Creek near Kennard		NE	Washington	-96.19086	41.45111	1101.24000	2023-11-13T01:12:51Z	True	HGIRG	HGIFE
06610720	BEBN1	KEBN1	OHAN1	17217462	MBRFC		Big Papillion Creek near Bennington		NE	Douglas	-96.18288	41.37885	1070.16000	2023-11-13T01:44:47Z	True	HGIRG	HGIFE
06610732	OHAN1	BEBN1	OMBN1	17217574	MBRFC		Big Papillion Creek at Fort Street at Omaha		NE	Douglas	-96.10366	41.30651	1028.37000	2023-11-13T01:43:17Z	True	HGIRG	HGIFE
06610740	OMBN1	OHAN1	RABN1	17217914	MBRFC		Big Papillion Creek at Pacific Street at Omaha		NE	Douglas	-96.07878	41.24898	998.86000	2023-11-13T01:02:53Z	True	HGIRG	HGIFE
06610742	IRLN1		IRVN1	17217494	MBRFC		Thomas Creek near Bennington		NE	Douglas	-96.10089	41.36480	1134.66000	2023-11-13T01:42:48Z	True	HGIRG	HGIFE
06610750	IRVN1	IRLN1	OMLN1	17217578	MBRFC		Little Papillion Creek near Irvington		NE	Douglas	-96.04749	41.31075	1052.40000	2023-11-13T01:12:49Z	True	HGIRG	HGIFE
06610760	OMCN1		OMLN1	17217614	MBRFC		Cole Creek at Blondo Street at Omaha		NE	Douglas	-96.03488	41.27766	1043.55000	2023-11-13T01:32:52Z	True	HGIRG	HGIFE
06610765	OMLN1	IRVN1	RABN1	17217650	MBRFC		Little Papillion Creek at Ak-sar-ben at Omaha		NE	Douglas	-96.02012	41.24497	1001.76000	2023-11-13T01:02:54Z	True	HGIRG	HGIFE
06610770	RABN1	OMBN1	FCKN1	17217680	MBRFC		Big Papillion Creek at Q Street at Omaha		NE	Douglas	-96.01717	41.20534	970.48000	2023-11-13T01:43:25Z	True	HGIRG	HGIFE
06610773	EKWN1		EWDN1	17217906	MBRFC		West Papillion Creek at Elkhorn		NE	Douglas	-96.25245	41.29286	1168.89000	2023-11-13T01:42:35Z	True	HGIRG	HGIFE
06610780	EWDN1	EKWN1	MWBN1	17217920	MBRFC		West Papillion Creek at Pacific Street at Omaha		NE	Douglas	-96.16810	41.24865	1056.64000	2023-11-13T01:41:44Z	True	HGIRG	HGIFE
06610785	MWBN1	EWDN1	PWBN1	17217684	MBRFC		West Papillion Creek at Millard		NE	Douglas	-96.12796	41.20708	1022.81800	2023-11-13T01:43:05Z	True	HGIRG	HGIFE
06610786	GSBN1		PSBN1	17217736	MBRFC		South Papillion Creek near Gretna		NE	Sarpy	-96.21585	41.17306	1118.80000	2023-11-13T01:42:22Z	True	HGIRG	HGIFE
06610788	PSBN1	GSBN1	PWBN1	17217726	MBRFC		South Papillion Creek at Chalco		NE	Sarpy	-96.13917	41.18008	1020.84000	2023-11-13T01:43:21Z	True	HGIRG	HGIFE
06610793	PWBN1	MWBN1	FCKN1	17217754	MBRFC		West Papillion Creek at Papillion		NE	Sarpy	-96.04278	41.15550	980.32000	2023-11-13T01:43:23Z	True	HGIRG	HGIFE
06610795	FCKN1	PWBN1	PHRN1	17219246	MBRFC		Papillion Creek at Fort Crook		NE	Sarpy	-95.93825	41.11764	945.77300	2023-11-13T01:42:40Z	True	HGIR2	HGIFE
06610798	PHRN1	FCKN1		17219294	MBRFC		Papillion Creek at Harlan Lewis Road near La Platte		NE	Sarpy	-95.88980	41.08180	934.45000	2023-11-13T01:02:55Z	True	HGIRG	
06679500	MICN1	HENN1	SBRN1	17508918	MBRFC		North Platte River near Mitchell		NE	Scotts Bluff	-103.81360	41.92684	3933.30000	2023-11-13T01:14:24Z	True	HGIRG	HGIFF
06680500	SBRN1	MICN1	MNTN1	17510084	MBRFC		North Platte River at Scottsbluff		NE	Scotts Bluff	-103.67556	41.84994	3861.15000	2023-11-13T01:14:26Z	True	HGIRG	
06682000	MNTN1	SBRN1	BGPN1	17509260	MBRFC		North Platte River near Minatare		NE	Scotts Bluff	-103.51889	41.78889	3813.21000	2023-11-13T01:14:25Z	True	HGIRG	HGIFF
06687000	BCLN1		LEWN1	17515214	MBRFC		Blue Creek (NE) near Lewellen		NE	Garden	-102.17430	41.33730	3212.04000	2023-11-13T01:36:45Z	True	HGIRG	
06691000	SUTN1	KNGN1	NPTN1	17462956	MBRFC		North Platte River near Sutherland		NE	Lincoln	-101.11750	41.20694	2920.00000	2023-11-12T23:40:16Z	True	HGIRG	
06693000	NPTN1	SUTN1	BDYN1	25260398	MBRFC		North Platte River at North Platte		NE	Lincoln	-100.75889	41.15389	2793.33800	2023-11-13T01:36:55Z	True	HGIRG	HGIFF
06764880	RSON1	JULC2	NPSN1	17432290	MBRFC		South Platte River at Roscoe	Forecast Point	NE	Keith	-101.57667	41.12611	3150.00000	2023-11-13T01:06:34Z	True	HGIR2	HGIFF
06765000	PXTN1			940190209	MBRFC		near Paxton		NE	Keith	-101.35616	41.11635	-9999.00000	2023-11-10T22:50:55Z	False	HGIRG	HGIFF
06765500	NPSN1	RSON1	MXWN1	940190213	MBRFC		South Platte River at North Platte	Forecast Point	NE	Lincoln	-100.77278	41.11806	2790.63000	2023-11-13T01:36:54Z	True	HGIRG	HGIFF
06766500	COSN1			19036757	MBRFC		Platte River near Cozad (South Channel)		NE	Dawson	-99.99139	40.83278	2476.72000	2023-11-13T01:46:34Z	True	HGIRG	HGIFE
06768000	OVTN1	DARN1	ODSN1	7264443	MBRFC		Platte River near Overton		NE	Dawson	-99.54002	40.68021	2299.83000	2023-11-13T01:35:48Z	True	HGIRG	HGIFE
06768020	OVON1			7261231	MBRFC		Spring Creek near Overton		NE	Dawson	-99.55944	40.70722	-9999.00000	2023-11-13T01:15:28Z	True	HGIRG	HGIFE
06769000	OVEN1			7264221	MBRFC		Buffalo Creek near Overton		NE	Dawson	-99.50556	40.73444	-9999.00000	2023-11-13T01:15:27Z	True	HGIRG	HGIFE
06769525	EMCN1			7261053	MBRFC		Elm Creek (trib. to Platte River) near Elm Creek		NE	Buffalo	-99.39806	40.72889	-9999.00000	2023-11-13T01:47:36Z	True	HGIRG	HGIFE
06770200	KEAN1	ODSN1	GRIN1	7261957	MBRFC		Platte River near Kearney		NE	Kearney	-99.08590	40.66490	2134.11000	2023-11-13T01:45:35Z	True	HGIRG	HGIFE
06770500	GRIN1	KEAN1	DNCN1	7268299	MBRFC		Platte River near Grand Island		NE	Merrick	-98.28167	40.87444	1829.90000	2023-11-13T01:45:33Z	True	HGIRG	HGIFE
06771000	RIVN1		GBBN1	7288386	MBRFC		Wood River near Riverdale		NE	Buffalo	-99.19722	40.79722	2163.80000	2023-11-10T22:53:05Z	False	HGIRZ	HGIFE
06772000	ALDN1	GBBN1	GIDN1	7291296	MBRFC		Wood River near Alda		NE	Hall	-98.47417	40.85472	1897.66000	2023-11-13T01:44:16Z	True	HGIRG	HGIFE
06772100	GIDN1	ALDN1		7291290	MBRFC		Wood River at Grand Island Diversion		NE	Hall	-98.37833	40.87472	1850.27000	2023-11-13T01:42:10Z	True	HGIRG	HGIFE
06772775	CENN1			7297570	MBRFC		Warm Slough near Central City		NE	Merrick	-98.07750	41.09083	-9999.00000	2023-11-13T01:46:08Z	True	HGIRG	HGIFE
06772898	SILN1			7301714	MBRFC		Silver Creek near Silver Creek		NE	Merrick	-97.71389	41.29722	-9999.00000	2023-11-13T01:15:31Z	True	HGIRG	HGIFE
06773500	SIVN1			7298760	MBRFC		Prairie Creek near Silver Creek		NE	Merrick	-97.67500	41.32889	-9999.00000	2023-11-13T01:15:32Z	True	HGIRG	HGIFE
06774000	DNCN1	GRIN1	SHYN1	7301400	MBRFC		Platte River near Duncan		NE	Platte	-97.49481	41.36816	1478.82000	2023-11-13T01:47:04Z	True	HGIR2	HGIFE
06775500	DNGN1			17394882	MBRFC		Middle Loup River near Dunning	North Loup River	NE	Blaine	-100.09944	41.83083	2607.17000	2023-11-13T01:47:05Z	True	HGIRG	HGIFF
06775900	THDN1			17391613	MBRFC		Dismal River near Thedford 14S	Forecast Data Point	NE	Thomas	-100.52500	41.77917	2800.18000	2023-11-13T01:06:36Z	True	HGIRG	HGIFF
06781600	ARSN1		RVNN1	17351569	MBRFC		South Loup River at Arnold		NE	Custer	-100.20333	41.42278	2686.22000	2023-11-13T01:16:14Z	True	HGIRG	
06783500	SWTN1			17341297	MBRFC		Mud Creek at Sweetwater	SWTN1	NE	Buffalo	-98.99306	41.03750	2013.69000	2023-11-13T01:15:34Z	True	HGIRG	HGIFE
06784000	SMIN1	RVNN1		17356815	MBRFC		South Loup River at St. Michael		NE	Buffalo	-98.74056	41.03250	1923.26000	2023-11-13T01:05:44Z	True	HGIRG	HGIFE
06785000	SPLN1	RCKN1	GELN1	17375808	MBRFC		Middle Loup River near St. Paul		NE	Howard	-98.44611	41.20361	1776.61000	2023-11-13T01:45:37Z	True	HGIRG	HGIFE
06785500	BRTN1			17334221	MBRFC		North Loup River near Brewster	North Loup River at Brewster	NE	Blaine	-99.86028	41.94167	2468.16000	2023-11-13T01:45:28Z	True	HGIRG	HGIFF
06786000	TYLN1		ORDN1	17321395	MBRFC		North Loup River at Taylor	Forecast Data Point	NE	Loup	-99.37917	41.77694	2248.21000	2023-11-13T01:06:37Z	True	HGIRG	HGIFF
06787000	TLRN1			17319578	MBRFC		Calamus River near Taylor		NE	Loup	-99.38611	41.94667	2259.35900	2023-11-13T01:16:29Z	True	HGIRG	HGIFF
06788988	NLPN1			17322435	MBRFC		Mira Creek near North Loup		NE	Valley	-98.79639	41.50250	1965.31900	2023-11-13T01:15:23Z	True	HGIRG	HGIFE
06790500	SPUN1	ORDN1	GELN1	17324499	MBRFC		North Loup River near St. Paul		NE	Howard	-98.44889	41.26333	1759.39000	2023-11-13T01:45:39Z	True	HGIRG	HGIFE
06791500	SPDN1		FULN1	17296944	MBRFC		Cedar River (NE) near Spalding		NE	Greeley	-98.44667	41.71139	1896.24000	2023-11-13T01:15:33Z	True	HGIRG	HGIFE
06792000	FULN1	SPDN1		17298722	MBRFC		Cedar River (NE) near Fullerton	NDNR Station Disc. 4/20/01	NE	Nance	-98.00417	41.39583	1636.39000	2023-11-13T01:48:05Z	True	HGIRG	HGIFE
06793000	GELN1	SPUN1	CLMN1	17309794	MBRFC		Loup River near Genoa		NE	Nance	-97.72361	41.41861	1541.62000	2023-11-13T01:48:12Z	True	HGIRG	HGIFE
06793500	LRTN1			17305244	MBRFC		Beaver Creek at Loretto		NE	Boone	-98.08623	41.76340	1785.95000	2023-11-13T01:12:53Z	True	HGIRG	HGIFE
06794000	GEON1			17309572	MBRFC		Beaver Creek (Loup River tributary) at Genoa		NE	Nance	-97.73444	41.44139	1542.13000	2023-11-13T01:48:13Z	True	HGIRG	HGIFE
06794500	CLMN1	GELN1		17309812	MBRFC		Loup River at Columbus		NE	Platte	-97.36794	41.41808	1428.29000	2023-11-13T01:46:22Z	True	HGIRG	HGIFE
06794650	SHEN1			7301710	MBRFC		Clear Creek near Shelby		NE	Polk	-97.40306	41.35194	-9999.00000	2023-11-13T01:15:29Z	True	HGIRG	HGIFE
06795500	CLBN1			17421926	MBRFC		Shell Creek near Columbus		NE	Platte	-97.28173	41.52588	1435.00000	2023-11-13T01:46:19Z	True	HGIR2	HGIFE
06796000	NBDN1	SHYN1	FREN1	17415522	MBRFC		Platte River at North Bend		NE	Dodge	-96.77575	41.45300	1262.80000	2023-11-13T01:43:07Z	True	HGIRG	HGIFE
06796500	LESN1	FREN1	VENN1	17415610	MBRFC		Platte River near Leshara		NE	Douglas	-96.40444	41.31975	1144.47000	2023-11-13T01:32:41Z	True	HGIRG	HGIFE
06796550	VENN1	LESN1	ASLN1	17415706	MBRFC		Platte River near Venice		NE	Saunders	-96.33944	41.19806	1090.00000	2023-11-13T01:43:35Z	True	HGIRG	HGIFE
06797500	EWIN1	ATNN1	NLIN1	17285475	MBRFC		Elkhorn River at Ewing	Forecast Data Point	NE	Holt	-98.33944	42.26833	1836.23999	2023-11-13T01:47:44Z	True	HGIRG	HGIFF
06798500	NLIN1	EWIN1	TLDN1	17286493	MBRFC		Elkhorn River at Neligh		NE	Antelope	-98.04387	42.12295	1713.88000	2023-11-13T01:13:01Z	True	HGIRG	HGIFE
06799000	NFKN1	TLDN1	PLGN1	17287753	MBRFC		Elkhorn River at Norfolk		NE	Madison	-97.42603	42.00378	1520.83000	2023-11-13T01:43:09Z	True	HGIR2	HGIFE
06799080	FSTN1		WCPN1	17273992	MBRFC		Willow Creek near Foster		NE	Pierce	-97.66722	42.17722	1650.53800	2023-11-13T01:48:03Z	True	HGIRG	HGIFE
06799100	PRCN1			17274026	MBRFC		North Fork Elkhorn River near Pierce		NE	Pierce	-97.47882	42.14846	1542.88000	2023-11-13T01:02:56Z	True	HGIRG	HGIFE
06799230	MSON1			17259735	MBRFC		Union Creek at Madison		NE	Madison	-97.45488	41.83152	1549.70000	2023-11-13T01:12:56Z	True	HGIRG	HGIFE
06799315	PLGN1	NFKN1	WPNN1	17261127	MBRFC		Elkhorn River at Pilger		NE	Stanton	-97.05869	41.99508	1388.41000	2023-11-13T01:13:05Z	True	HGIRG	HGIFE
06799350	WPNN1	PLGN1	WLON1	17262319	MBRFC		Elkhorn River at West Point		NE	Cuming	-96.72754	41.83959	1291.30000	2023-11-13T01:43:42Z	True	HGIRG	HGIFE
06799385	SRBN1			17261905	MBRFC		Pebble Creek at Scribner		NE	Dodge	-96.68409	41.65880	1234.72000	2023-11-13T01:13:15Z	True	HGIRG	HGIFE
06799445	LCWN1		PEDN1	17254208	MBRFC		Logan Creek near Wakefield		NE	Dixon	-96.86167	42.27694	1360.00000	2023-11-13T01:35:33Z	True	HGIR2	HGIFE
06799450	PEDN1	LCWN1	UEHN1	17254470	MBRFC		Logan Creek at Pender		NE	Thurston	-96.70188	42.11402	1302.02000	2023-11-13T01:13:04Z	True	HGIRG	HGIFE
06799500	UEHN1	PEDN1		17254864	MBRFC		Logan Creek at Uehling		NE	Dodge	-96.52160	41.71262	1209.15000	2023-11-13T01:43:33Z	True	HGIRG	HGIFE
06800000	NKRN1			17262269	MBRFC		Maple Creek near Nickerson		NE	Dodge	-96.54100	41.56119	1194.56000	2023-11-13T01:43:11Z	True	HGIRG	HGIFE
06800500	WTRN1	WLON1		24750511	MBRFC		Elkhorn River at Waterloo		NE	Douglas	-96.28394	41.29329	1106.73000	2023-11-13T01:43:44Z	True	HGIRG	HGIFE
06801000	ASLN1	VENN1	LOUN1	17415860	MBRFC		Platte River near Ashland		NE	Sarpy	-96.32441	41.06234	1054.79000	2023-11-13T01:44:29Z	True	HGIRG	HGIFE
06803000	ROCN1		LUSN1	17405877	MBRFC		Salt Creek at Roca		NE	Lancaster	-96.66556	40.65778	1192.50000	2023-11-13T01:43:29Z	True	HGIRG	HGIFE
06803080	LUSN1	ROCN1	SALN1	17405897	MBRFC		Salt Creek at Lincoln (Pioneers Boulevard)		NE	Lancaster	-96.71880	40.77027	1132.70500	2023-11-13T01:02:43Z	True	HGIRG	HGIFE
06803093	LHBN1			17405857	MBRFC		Haines Branch at Lincoln (SW 56th Street)		NE	Lancaster	-96.79673	40.76727	1164.48000	2023-11-13T01:02:39Z	True	HGIRG	HGIFE
06803170	LMCN1			17405855	MBRFC		Middle Creek at Lincoln (SW 63rd Street)		NE	Lancaster	-96.80610	40.81102	1153.91000	2023-11-13T01:42:54Z	True	HGIRG	HGIFE
06803300	LATN1	LNCN1		17405853	MBRFC		Antelope Creek at Lincoln (27th Street)		NE	Lancaster	-96.68500	40.80470	1155.69000	2023-11-13T01:32:40Z	True	HGIRG	HGIFE
06803420	THYN1		VLPN1	17398711	MBRFC		North Oak Creek near Touhy		NE	Saunders	-96.87224	41.13333	-9999.00000	2023-11-13T01:32:55Z	True	HGIRG	
06803430	VLPN1	THYN1	LOKN1	17399125	MBRFC		North Oak Creek at Valparaiso		NE	Saunders	-96.83856	41.07490	1270.69000	2023-11-13T01:43:39Z	True	HGIRG	
06803486	LOKN1	RAYN1		17405565	MBRFC		Oak Creek at Lincoln (Air Park Road)		NE	Lancaster	-96.77926	40.85536	1142.86000	2023-11-13T01:02:42Z	True	HGIRG	HGIFE
06803495	SALN1	LUSN1	LCNN1	17405849	MBRFC		Salt Creek at Lincoln (Fairgrounds)		NE	Lancaster	-96.69140	40.83861	1109.50000	2023-11-13T01:43:30Z	True	HGIRG	HGIFE
06803500	LCNN1	SALN1	LSCN1	17405849	MBRFC		Salt Creek at Lincoln (27th Street)		NE	Lancaster	-96.68160	40.84676	1113.90000	2023-11-13T01:42:52Z	True	HGIRG	HGIFE
06803502	DEDN1			17405601	MBRFC		Deadmans Run at Lincoln (38th Street)		NE	Lancaster	-96.66560	40.83531	1126.10000	2023-11-13T01:42:29Z	True	HGIRG	
06803510	LICN1			17405547	MBRFC		Little Salt Creek near Lincoln (Arbor Road)		NE	Lancaster	-96.68167	40.89306	1114.73000	2023-11-13T01:02:40Z	True	HGIRG	HGIFE
06803513	LSCN1	LCNN1	GRNN1	17405835	MBRFC		Salt Creek at Lincoln (70th Street)		NE	Lancaster	-96.62428	40.88584	1110.00000	2023-11-13T01:42:59Z	True	HGIRG	HGIFE
06803520	LVNN1			17405597	MBRFC		Stevens Creek near Lincoln		NE	Lancaster	-96.59518	40.85705	1125.57000	2023-11-13T01:02:45Z	True	HGIRG	HGIFE
06803530	CERN1			17399459	MBRFC		Rock Creek near Ceresco		NE	Lancaster	-96.54466	41.01572	1112.18000	2023-11-13T01:46:08Z	True	HGIRG	HGIFE
06803555	GRNN1	LSCN1		17405447	MBRFC		Salt Creek near Greenwood		NE	Cass	-96.45438	40.96535	1066.14000	2023-11-13T01:48:26Z	True	HGIRG	HGIFE
06804000	ITHN1	WOON1	ASNN1	17398607	MBRFC		Wahoo Creek at Ithaca		NE	Saunders	-96.53826	41.14761	1110.48000	2023-11-13T01:42:50Z	True	HGIR2	HGIFE
06804700	ASNN1	ITHN1		17399187	MBRFC		Wahoo Creek at Ashland		NE	Saunders	-96.36783	41.05347	1067.58000	2023-11-13T01:44:29Z	True	HGIRG	HGIFE
06805000	ASTN1			17399171	MBRFC		Salt Creek near Ashland		NE	Saunders	-96.33828	41.05174	1042.04000	2023-11-13T01:44:30Z	True	HGIRG	HGIFE
06805500	LOUN1	ASLN1		17416032	MBRFC		Platte River at Louisville		NE	Sarpy	-96.15726	41.01497	1007.34000	2023-11-13T01:42:57Z	True	HGIR2	HGIFE
06806500	UION1			7312223	MBRFC		Weeping Water Creek at Union		NE	Cass	-95.91140	40.79393	929.72000	2023-11-13T01:43:34Z	True	HGIRG	HGIFE
06811500	ABRN1			19161749	MBRFC		Little Nemaha River near Auburn		NE	Nemaha	-95.81268	40.39281	889.87000	2023-11-13T01:44:08Z	True	HGIRG	HGIFE
06814500	HBLN1			19153015	MBRFC		North Fork Big Nemaha River at Humboldt		NE	Richardson	-95.94451	40.15662	941.44000	2023-11-13T01:48:36Z	True	HGIRG	HGIFE
06815000	FLLN1			19153077	MBRFC		Big Nemaha River at Falls City		NE	Richardson	-95.59592	40.03616	858.24000	2023-11-13T01:47:52Z	True	HGIRG	HGIFE
06821500	HAIN1			11720859	MBRFC		Arikaree River at Haigler		NE	Dundy	-101.99583	40.01792	3250.98000	2023-11-13T01:48:32Z	True	HGIRG	HGIFE
06823500	HBCN1			11714581	MBRFC		Buffalo Creek near Haigler		NE	Dundy	-101.86667	40.03944	3189.00000	2023-11-13T01:48:35Z	True	HGIRG	HGIFE
06824500	BENN1	BEKN1	STTN1	11714631	MBRFC		Republican River near Benkelman		NE	Dundy	-101.54278	40.03472	2975.34000	2023-11-13T01:45:34Z	True	HGIRG	HGIFE
06827500	BEKN1		BENN1	11697864	MBRFC		S. Fork Republican River near Benkelman		NE	Dundy	-101.54194	40.01028	2989.90991	2023-11-13T01:44:48Z	True	HGIRG	HGIFE
06828500	STTN1	BENN1	CULN1	19093303	MBRFC		Republican River at Stratton		NE	Hitchcock	-101.22972	40.14056	2775.49000	2023-11-13T01:15:22Z	True	HGIRG	HGIFE
06834000	PALN1			19081429	MBRFC		Frenchman Creek (NE) at Palisade		NE	Hayes	-101.12333	40.35194	2747.49000	2023-11-13T01:16:27Z	True	HGIRG	HGIFF
06835000	PASN1			19075329	MBRFC		Stinking Water Creek at Palisade		NE	Hayes	-101.11690	40.37291	2740.99000	2023-11-13T01:46:36Z	True	HGIRG	HGIFF
06835500	CULN1	STTN1	MKRN1	19081917	MBRFC		Frenchman Creek at Culbertson		NE	Hitchcock	-100.87778	40.23472	2583.44000	2023-11-13T01:46:47Z	True	HGIRG	HGIFE
06836500	MCKN1	MKRN1	CAMN1	19095401	MBRFC		Driftwood Creek near McCook		NE	Red Willow	-100.67278	40.14583	2493.78000	2023-11-13T01:05:39Z	True	HGIRG	HGIFE
06837000	MKRN1	CULN1	MCKN1	19095367	MBRFC		Republican River at McCook		NE	Red Willow	-100.61806	40.18750	0.00000	2023-11-13T01:05:40Z	True	HGIRG	HGIFE
06843500	CAMN1	MCKN1	ORNN1	19040347	MBRFC		Republican River at Cambridge		NE	Furnas	-100.14361	40.28444	2239.07000	2023-11-13T01:45:53Z	True	HGIRG	HGIFE
06844500	ORNN1	CAMN1	REPN1	19043513	MBRFC		Republican River near Orleans	ORLEANS 2W - REPUBLICAN RIVER	NE	Harlan	-99.50250	40.13167	1972.57000	2023-11-13T01:15:26Z	True	HGIRG	HGIFE
06845200	BVSN1	NCRK1	STMN1	14611982	MBRFC		Sappa Creek near Beaver City	BVSN1	NE	Furnas	-99.89000	40.04583	2154.63000	2023-11-13T01:45:41Z	True	HGIRZ	HGIFE
06847000	BEVN1	CDBK1		8163040	MBRFC		Beaver Creek near Beaver City		NE	Furnas	-99.89306	40.12000	2162.84000	2023-11-13T01:45:28Z	True	HGIRG	HGIFE
06847500	STMN1	BVSN1		14611966	MBRFC		Sappa Creek near Stamford		NE	Harlan	-99.51694	40.11833	2001.02000	2023-11-13T01:35:51Z	True	HGIRG	HGIFE
06851000	FKNN1			19010223	MBRFC		Center Creek at Franklin		NE	Franklin	-98.96417	40.09250	1828.50000	2023-11-13T01:47:51Z	True	HGIRG	HGIFE
06851090	RVRN1	REPN1		19010271	MBRFC		Republican River at Riverton		NE	Franklin	-98.76500	40.08889	1749.80000	2023-11-13T01:35:49Z	True	HGIRG	HGIFE
06852000	AMBN1			19010165	MBRFC		Elm Creek (trib. to Republican River) at Amboy		NE	Webster	-98.43528	40.08889	1665.33000	2023-11-13T01:44:20Z	True	HGIRG	HGIFE
06853020	GUIN1	RVRN1	HDYN1	19011577	MBRFC		Republican River at Guide Rock		NE	Webster	-98.33028	40.06444	1624.13000	2023-11-13T01:48:30Z	True	HGIRG	HGIFE
06879900	SRPN1		SWRN1	18828505	MBRFC		Big Blue River at Surprise		NE	Butler	-97.31081	41.10205	1520.00000	2023-11-13T01:13:16Z	True	HGIRG	HGIFE
06880000	SWDN1			18836857	MBRFC		Lincoln Creek near Seward		NE	Seward	-97.14527	40.91583	1429.83200	2023-11-13T01:13:17Z	True	HGIRG	HGIFE
