OrganizationIdentifier	OrganizationFormalName	MonitoringLocationIdentifier	MonitoringLocationName	MonitoringLocationTypeName	MonitoringLocationDescriptionText	HUCEightDigitCode	DrainageAreaMeasure/MeasureValue	DrainageAreaMeasure/MeasureUnitCode	ContributingDrainageAreaMeasure/MeasureValue	ContributingDrainageAreaMeasure/MeasureUnitCode	LatitudeMeasure	LongitudeMeasure	SourceMapScaleNumeric	HorizontalAccuracyMeasure/MeasureValue	HorizontalAccuracyMeasure/MeasureUnitCode	HorizontalCollectionMethodName	HorizontalCoordinateReferenceSystemDatumName	VerticalMeasure/MeasureValue	VerticalMeasure/MeasureUnitCode	VerticalAccuracyMeasure/MeasureValue	VerticalAccuracyMeasure/MeasureUnitCode	VerticalCollectionMethodName	VerticalCoordinateReferenceSystemDatumName	CountryCode	StateCode	CountyCode	AquiferName	LocalAqfrName	FormationTypeText	AquiferTypeName	ConstructionDateText	WellDepthMeasure/MeasureValue	WellDepthMeasure/MeasureUnitCode	WellHoleDepthMeasure/MeasureValue	WellHoleDepthMeasure/MeasureUnitCode	ProviderName
ARS	Agricultural Research Service	ARS-INSJ-INSJBME	INSJBME		INSJBME is a man made tile fed surface drainage ditch water quality and flow discharge monitoring station located 6.3 km E of Waterloo, IN. 10 minute interval velocity and stage data is collected.  Daily and high intensity event triggered watersampling occurs from mid March through mid November.  Water samples from this site have been analyzed for acetochlor, alachlor, atrazine, metolachlor, alechlor, glyphosate, simazine, nitrate nitrogen and total phosphorus. Rain data is also collected.	04100003	311	ha			41.4356297910	-84.944130184					NAD83							US	18	033										STEWARDS
ARS	Agricultural Research Service	ARS-INSJ-INSJCLG	INSJCLG		INSJCLG is a man made tile fed surface drainage ditch water quality and flow discharge monitoring station located 2.2 km SE of Waterloo, IN.  10 minute interval velocity and stage data is collected. Daily and high intensity triggered based watersampling occurs from mid March through mid November. Water samples from this site have been analyzed for acetochlor, alachlor, atrazine, metolachlor, alechlor, glyphosate, simazine, nitrate nitrogen and total phosphorus. Precipitation data is also collected.	04100003	1380	ha			41.4186307606	-85.015289684					NAD83							US	18	033										STEWARDS
ARS	Agricultural Research Service	ARS-INSJ-INSJCME	INSJCME		INSJCME is a man made tile fed surface drainage ditch water quality and flow discharge monitoring station located 4.7 km W of Waterloo, IN.  10 minute interval velocity and stage data is collected. Daily and high intensity triggered based watersampling occurs from mid March through mid November. Water samples from this site have been analyzed for acetochlor, alachlor, atrazine, metolachlor, alechlor, glyphosate, simazine, nitrate nitrogen and total phosphorus. Weather data is also collected.	04100003	373	ha			41.4348431860	-85.075505060					NAD83							US	18	033										STEWARDS
ARS	Agricultural Research Service	ARS-INSJ-INSJF34	INSJF34		INSJF34 is a dredged and natural stream  water quality and flow discharge monitoring station located 3.1 km S of Waterloo, IN.  10 minute interval velocity and stage data is collected. Daily and high intensity event  triggered  water sampling occurs from mid March through mid November. Since 2006 bi weekly samples occur from mid November through mid March. Water samples from this site have been analyzed for acetochlor, alachlor, atrazine, metolachlor, alechlor, glyphosate, simazine, nitrate nitrogen and total phosphorus.	04100003	19341	ha			41.4045874413	-85.014170610					NAD83							US	18	033										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3001LTC	MDCR_3001LTC		Aprroximately 5.6 km downstream from the US-50 bridge    5 meters upstream from green buoy #19 at Choptank river mouth Samples were taken from a small research vessel      Water samples were collected from just below the water surface (0.1 m)  along the navigable portion of the Choptank River   using a small research vessel. Sampling dates were selected to  represent base flow or near-base flow conditions in the watershed  tributaries, at least two days after any significant (greater than  10 mm) rainfall event and flow less than 5 m3/s at the local USGS  monitoring stations. Samples were collected on  thirteen dates between March 2005 and April 2008	02060005					38.6026729334	-76.118933899					NAD83							US	24	041										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3002LTC	MDCR_3002LTC		0.48 km downstream from the US-50 bridge,    just off shore from the town of Cambridge, MD   5 meters downstream from red bouy #2 just south of Hwy 50 bridge  Samples were taken from a small research vessel   Water samples were collected from just below the water surface (0.1 m)  along the navigable portion of the Choptank River   using a small research vessel. Sampling dates were selected to  represent base flow or near-base flow conditions in the watershed  tributaries, at least two days after any significant (greater than  10 mm) rainfall event and flow less than 5 m3/s at the local USGS  monitoring stations. Samples were collected on  thirteen dates between March 2005 and April 2008	02060005					38.5779129441	-76.066423901					NAD83							US	24	019										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3003WC	MDCR_3003WC		At the bridge of State Hwy 331  7 km east of Easton, MD  10 meters downstream from red buoy #38    Samples were taken from a small research vessel   Water samples were collected from just below the water surface (0.1 m)  along the navigable portion of the Choptank River   using a small research vessel. Sampling dates were selected to  represent base flow or near-base flow conditions in the watershed  tributaries, at least two days after any significant (greater than  10 mm) rainfall event and flow less than 5 m3/s at the local USGS  monitoring stations. Samples were collected on  thirteen dates between March 2005 and April 2008	02060005					38.7561829186	-75.998803946					NAD83							US	24	041										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3004WR	MDCR_3004WR		12 km upstream from MDCR_3002LTC  On the Choptank river east of Barber and Northwest of Secretary, MD   100m downstream from Dover bridge Samples were taken from a small research vessel   Water samples were collected from just below the water surface (0.1 m)  along the navigable portion of the Choptank River   using a small research vessel. Sampling dates were selected to  represent base flow or near-base flow conditions in the watershed  tributaries, at least two days after any significant (greater than  10 mm) rainfall event and flow less than 5 m3/s at the local USGS  monitoring stations. Samples were collected on  thirteen dates between March 2005 and April 2008	02060005					38.6338229431	-75.982853925					NAD83							US	24	041										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3005FC	MDCR_3005FC		1.4 km upstream from the confluence with Tuckahoe Creek on the   main stem of the Choptank river    10 meters downstream from Red# Buoy 66 Samples were taken from a small research vessel   Water samples were collected from just below the water surface (0.1 m)  along the navigable portion of the Choptank River   using a small research vessel. Sampling dates were selected to  represent base flow or near-base flow conditions in the watershed  tributaries, at least two days after any significant (greater than  10 mm) rainfall event and flow less than 5 m3/s at the local USGS  monitoring stations. Samples were collected on  thirteen dates between March 2005 and April 2008	02060005					38.8195829204	-75.881433976					NAD83							US	24	011										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3006JC	MDCR_3006JC		2.24 km upstream from the confluence with Choptank River on  Tuckahoe Creek and 0.73 miles downstream from the bridge of State hwy 328   5 meters downstream from Red Buoy #78   Samples were taken from a small research vessel   Water samples were collected from just below the water surface (0.1 m)  along the navigable portion of the Choptank River   using a small research vessel. Sampling dates were selected to  represent base flow or near-base flow conditions in the watershed  tributaries, at least two days after any significant (greater than  10 mm) rainfall event and flow less than 5 m3/s at the local USGS  monitoring stations. Samples were collected on  thirteen dates between March 2005 and April 2008	02060005					38.8253929167	-75.903493973					NAD83							US	24	041										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3007JC	MDCR_3007JC		8.5 km upstream from the confluence with the Choptank River  on Tuckahoe creek - at the approximate end of navigatability  - off shore from where Reed Road ends     Samples were taken from a small research vessel   Water samples were collected from just below the water surface (0.1 m)  along the navigable portion of the Choptank River   using a small research vessel. Sampling dates were selected to  represent base flow or near-base flow conditions in the watershed  tributaries, at least two days after any significant (greater than  10 mm) rainfall event and flow less than 5 m3/s at the local USGS  monitoring stations. Samples were collected on  thirteen dates between March 2005 and April 2008	02060005					38.8567029088	-75.922163977					NAD83							US	24	011										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3008KC	MDCR_3008KC		Grab sample sites were established at the outlets of 15 non-tidal  upland subwatersheds  Sample collection occurred on an approximately   monthly basis from June 2005 to June 2007 (21 sampling dates, 315 total samples).  Sampling occurred at least two days after any significant (greater than  10 mm) rainfall-runoff event and with observed stream flows below  5m3/s at the two local USGS monitoring stations  Samples have been analyzed for sediment, nutrient, and pesticide concentrations.    The subbasin area is 1353 ha, comprised of 32.07% forest, 65.06 % agriculture, 1.98% urban,  - 0.89% feed lots.  Samples were collected from bridge on State Highway 328, 1.0 mi west of Matthews, 1.2 mi upstream from mouth,   and 6.0 mi northeast of Easton.	02060005	1353	ha			38.8093853078	-75.970501833					NAD83							US	24	041										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3009JC	MDCR_3009JC		Grab sample sites were established at the outlets of 15 non-tidal  upland subwatersheds Sample collection occurred on an approximately   monthly basis from June 2005 to June 2007 (21 sampling dates, 315 total samples).  Sampling occurred at least two days after any significant (greater than  10 mm) rainfall-runoff event and with observed stream flows below  5m3/s at the two local USGS monitoring stations  Samples have been analyzed for sediment, nutrient, and pesticide concentrations.  The subbasin is 2648 ha - 18.45% Forest, 76.25% Agriculture, 3.99% Urban, 1.31% Feedlots             Samples were taken from a bridge on Lewistown Road, 2.2 miles south of Queen Anne and 2 miles east of Cordova, MD	02060005	2648	ha			38.8886275442	-75.960541724					NAD83							US	24	041										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3010JC	MDCR_3010JC		Grab sample sites were established at the outlets of 15 non-tidal  upland subwatersheds Sample collection occurred on an approximately   monthly basis from June 2005 to June 2007 (21 sampling dates, 315 total samples).  Sampling occurred at least two days after any significant (greater than  10 mm) rainfall-runoff event and with observed stream flows below  5m3/s at the two local USGS monitoring stations  Samples have been analyzed for sediment, nutrient, and pesticide concentrations.  The subbasin is 2102 ha, 16.93% forest, 79.49% Agriculture, 1.71% Urban, 1.87% Feedlots.       Samples were taken from a bridge on Tuckahoe Road, 2.6 miles south of Hillsboro, 3.6 miles east of Cordova, MD	02060005	2102	ha			38.8802826230	-75.926021574					NAD83							US	24	011										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3011NC	MDCR_3011NC		Grab sample sites were established at the outlets of 15 non-tidal  upland subwatersheds Sample collection occurred on an approximately   monthly basis from June 2005 to June 2007 (21 sampling dates, 315 total samples).  Sampling occurred at least two days after any significant (greater than  10 mm) rainfall-runoff event and with observed stream flows below  5m3/s at the two local USGS monitoring stations  Samples have been analyzed for sediment, nutrient, and pesticide concentrations.  Subbasin is 2450 ha, 23.06% forest, 74.72% Agriculture, 1.79% urban, 0.36% feedlots, 0.07% water.    Samples were taken from hwy 404 Alt Rote, 1 mile east of Queen Anne, MD	02060005	2450	ha			38.9220109209	-75.973983139					NAD83							US	24	041										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3012NC	MDCR_3012NC		Grab sample sites were established at the outlets of 15 non-tidal  upland subwatersheds Sample collection occurred on an approximately   monthly basis from June 2005 to June 2007 (21 sampling dates, 315 total samples).  Sampling occurred at least two days after any significant (greater than  10 mm) rainfall-runoff event and with observed stream flows below  5m3/s at the two local USGS monitoring stations  Samples have been analyzed for sediment, nutrient, and pesticide concentrations.  Subbasin is 1699 ha - 28.29% Forest, 71.41% Agriculture, 0.30% feed lots.  Samples were taken from a bridge on State Highway 481, 1.9 miles south of Ruthsburg, 2.5 miles east of Starr	02060005	1699	ha			38.9738523856	-75.963642175					NAD83							US	24	035										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3013GB	MDCR_3013GB		Grab sample sites were established at the outlets of 15 non-tidal  upland subwatersheds Sample collection occurred on an approximately   monthly basis from June 2005 to June 2007 (21 sampling dates, 315 total samples).  Sampling occurred at least two days after any significant (greater than  10 mm) rainfall-runoff event and with observed stream flows below  5m3/s at the two local USGS monitoring stations  Samples have been analyzed for sediment, nutrient, and pesticide concentrations.  Subbasin is 5142 ha, 26.83% Forest, 71.83% Agriculture, 0.42% urban, 0.92% feedlots.       Samples were taken from state highway 304, 1 mile east of ruthsburg, md	02060005	5142	ha			39.0075556939	-75.937434081					NAD83							US	24	035										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3014NC	MDCR_3014NC		Grab sample sites were established at the outlets of 15 non-tidal  upland subwatersheds Sample collection occurred on an approximately   monthly basis from June 2005 to June 2007 (21 sampling dates, 315 total samples).  Sampling occurred at least two days after any significant (greater than  10 mm) rainfall-runoff event and with observed stream flows below  5m3/s at the two local USGS monitoring stations  Samples have been analyzed for sediment, nutrient, and pesticide concentrations.  Subbasin is 1467 ha, 16.16% Forest, 78.47% Agriculture, 3.74% urban, 1.63% Feedlots.   Samples were taken from a bridge on Eveland Road, 2.8 miles north of Hillsboro, 2.3 miles west of Ridgely, MD	02060005	1467	ha			38.9578746511	-75.931580108					NAD83							US	24	011										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3015LM	MDCR_3015LM		Grab sample sites were established at the outlets of 15 non-tidal  upland subwatersheds Sample collection occurred on an approximately   monthly basis from June 2005 to June 2007 (21 sampling dates, 315 total samples).  Sampling occurred at least two days after any significant (greater than  10 mm) rainfall-runoff event and with observed stream flows below  5m3/s at the two local USGS monitoring stations  Samples have been analyzed for sediment, nutrient, and pesticide concentrations.  Subbasin is 998 ha, 10.31% forest, 84.0 % Agriculture 4.42% urban, 1.27% feedlots.            Samples were taken from a bridge on Cherry Lane, 2.2 miles east of Ruthsburg, 2.6 west of Oakland.	02060005	998	ha			38.9968039874	-75.917784318					NAD83							US	24	011										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3016UM	MDCR_3016UM		Grab sample sites were established at the outlets of 15 non-tidal  upland subwatersheds Sample collection occurred on an approximately   monthly basis from June 2005 to June 2007 (21 sampling dates, 315 total samples).  Sampling occurred at least two days after any significant (greater than  10 mm) rainfall-runoff event and with observed stream flows below  5m3/s at the two local USGS monitoring stations  Samples have been analyzed for sediment, nutrient, and pesticide concentrations.  Subbasin is 2223 ha, 32.42% forest, 66.70% Agriculture, 0.88% urban.         Samples were taken from a bridge on Ell Downes Road, 1.5 miles south of Ingleside, 2.6 miles north of Bridgetown.	02060005	2223	ha			39.0722980182	-75.866033350					NAD83							US	24	035										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3017UM	MDCR_3017UM		Grab sample sites were established at the outlets of 15 non-tidal  upland subwatersheds Sample collection occurred on an approximately   monthly basis from June 2005 to June 2007 (21 sampling dates, 315 total samples).  Sampling occurred at least two days after any significant (greater than  10 mm) rainfall-runoff event and with observed stream flows below  5m3/s at the two local USGS monitoring stations  Samples have been analyzed for sediment, nutrient, and pesticide concentrations.  Subbasin is 4048 ha,   40.82% forest, 58.12% Agriculture, 0.58% urban, 0.48% feedlots.   Samples were taken from a bridge on State highway 313, 2.2 miles southeast of Ingleside, 2.6 miles northest of Bridgetown.	02060005	4048	ha			39.0668213900	-75.852297476					NAD83							US	24	011										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3018FB	MDCR_3018FB		Grab sample sites were established at the outlets of 15 non-tidal  upland subwatersheds Sample collection occurred on an approximately   monthly basis from June 2005 to June 2007 (21 sampling dates, 315 total samples).  Sampling occurred at least two days after any significant (greater than  10 mm) rainfall-runoff event and with observed stream flows below  5m3/s at the two local USGS monitoring stations  Samples have been analyzed for sediment, nutrient, and pesticide concentrations.  Subbasin is 849 ha - 28.16% forest, 65.08% agriculture, 5.34% urban, 1.42% feedlots.  Samples were taken from a bridge near the intersection of Holly road and Dukes road, 1.5 miles west of Greensboro, 2.5 miles southeast of Oakland, MD	02060005	849	ha			38.9677440174	-75.834858551					NAD83							US	24	011										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3019FB	MDCR_3019FB		Grab sample sites were established at the outlets of 15 non-tidal  upland subwatersheds Sample collection occurred on an approximately   monthly basis from June 2005 to June 2007 (21 sampling dates, 315 total samples).  Sampling occurred at least two days after any significant (greater than  10 mm) rainfall-runoff event and with observed stream flows below  5m3/s at the two local USGS monitoring stations  Samples have been analyzed for sediment, nutrient, and pesticide concentrations.  Subbasin is 2428 ha, 31.06% Forest, 66.62% Agriculture, 2.14% urban, 0.18% feed lots.    Samples were taken from a bridge near the intersection of Holly road and Cedar Lane, 0.8 miles northwest of Greensboro, 3.3 miles east of Oakland, MD	02060005	2428	ha			38.9836051297	-75.816190610					NAD83							US	24	011										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3020GVB	MDCR_3020GVB		Grab sample sites were established at the outlets of 15 non-tidal  upland subwatersheds Sample collection occurred on an approximately   monthly basis from June 2005 to June 2007 (21 sampling dates, 315 total samples).  Sampling occurred at least two days after any significant (greater than  10 mm) rainfall-runoff event and with observed stream flows below  5m3/s at the two local USGS monitoring stations  Samples have been analyzed for sediment, nutrient, and pesticide concentrations.  Subbasin is 1180 ha, 32.72% Forest, 57.82% Agriculture, 8.25% urban, and 1.21% feed lots.      Samples were taken from a bridge on state highway 313, 0.91 miles south of goldsboro, md	02060005	1180	ha			39.0218619470	-75.787357438					NAD83							US	24	011										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3021CB	MDCR_3021CB		Grab sample sites were established at the outlets of 15 non-tidal  upland subwatersheds Sample collection occurred on an approximately   monthly basis from June 2005 to June 2007 (21 sampling dates, 315 total samples).  Sampling occurred at least two days after any significant (greater than  10 mm) rainfall-runoff event and with observed stream flows below  5m3/s at the two local USGS monitoring stations  Samples have been analyzed for sediment, nutrient, and pesticide concentrations.  Subbasin is 1219 ha,  21.59% forest, 77.75% Agriculture, 0.34% urban, 0.32% feed lots.   Samples were taken from a bridge on Garland Road, 2.2 miles south of greensboro and 4.6 miles east of Ridgely, MD	02060005	1219	ha			38.9416246493	-75.796215825					NAD83							US	24	011										STEWARDS
ARS	Agricultural Research Service	ARS-MDCR-MDCR_3022GVB	MDCR_3022GVB		Grab sample sites were established at the outlets of 15 non-tidal  upland subwatersheds Sample collection occurred on an approximately   monthly basis from June 2005 to June 2007 (21 sampling dates, 315 total samples).  Sampling occurred at least two days after any significant (greater than  10 mm) rainfall-runoff event and with observed stream flows below  5m3/s at the two local USGS monitoring stations  Samples have been analyzed for sediment, nutrient, and pesticide concentrations.                                                  Subbasin is 1618 ha,  35.14% forest, 61.83% Agriculture, 2.31% urban, 0.72% feed lots.   Samples were taken from a bridge on state highway 287, 0.5 miles east of Goldsboro, MD	02060005					39.0325954767	-75.775766075					NAD83							US	24	011										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0291	MOGC0291		This site is a 3:1 broadcrested v-notch weir located at the edge of a field, draining 34.4 ha (84.9 acres) within the Goodwater Creek Watershed, north of Centralia, MO.  MOGC0291 is a weir located 2.8 km (1.7 mi) NE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.  Commonly referred to as Field 1 Weir.    Methods used:    CSWQ_FM04 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.0 - Recording water level measurement    CSWQ_FM09.1/a - Water-level measurement via bubbler method    CSWQ_FM09.4 - Flow measurement of water    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	34.4	ha			39.2328353926	-92.118087550					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0292	MOGC0292		This site is a 3:1 broadcrested v-notch weir located at the edge of a field, draining 7.76 ha (19.2 acres)  within the Goodwater Creek Watershed, north of Centralia, MO.  MOGC0292 is a weir located 4.1 km (2.5 mi) NNE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the NE 1/4 of Section 34, T52N, R11W in Audrain County, MO.  Commonly referred to as Field 2 weir.    Methods used:    CSWQ_FM04 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.0 - Recording water level measurement    CSWQ_FM09.1/a - Water-level measurement via bubbler method    CSWQ_FM09.4 - Flow measurement of water    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	7.8	ha			39.2526952843	-92.125881542					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0293	MOGC0293		This site is a 3:1 broadcrested v-notch weir located at the edge of a field, draining 7.3 ha (17.9 acres) within the Goodwater Creek Watershed, north of Centralia, MO.  MOGC0293 is a weir located 1.5 km (1.0 mi) NW of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SE 1/4 of Section 4, T51N, R11W in Boone County, MO.  Commonly referred to as Field 3, or BAU.  Reestablished in May 2016, after unused for 15 years. Closed for the winter December 2016 due to lack of power at the site. Reopened March 2017 with solar array and telemetry.  Methods used:   CSWQ_FM04 - Automated Surface Water Sampling   CSWQ_FM05 - Manual Surface Water Sampling   CSWQ_FM09.0 - Recording water level measurement   CSWQ_FM09.1/a - Water-level measurement via bubbler method   CSWQ_FM09.4 - Flow measurement of water   CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	7.3	ha			39.2312014171	-92.152150909					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0296	MOGC0296		This site is a 5:1 broadcrested v-notch weir at the outlet of a 10 sq kilometer (4 square mile, 2580 acre, 1044 ha) subwatershed nested within Goodwater Creek Watershed, sited immediately north of Centralia, MO. Area-weighted daily rainfall is available for this watershed, with this same siteid.  MOGC0296 is a weir located 2.6 km (1.6 mi) SSE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the NW 1/4 of Section, T51N, R11W in Boone County, MO.  Commonly referred to as Weir 11.    Flows are estimated from 5 to 15 minute stage measurements, converted to flow rates through a rating curve, and aggregated at a daily time step. A copy of the rating table for Weir 11 can be found via the following link:    http://www.ars.usda.gov/sp2UserFiles/Place/50701000/MOGC_StreamWeir_11_RatingTable.pdf    Methods used:    CSWQ_FM04 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.0 - Recording water level measurement    CSWQ_FM09.1 - Water-level measurement via bubbler method    CSWQ_FM09.4 - Flow measurement of water    CSWQ_FM12.4 - Precipitation (Thiessen weighted)    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	1044	ha			39.2410197628	-92.152581464					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0297	MOGC0297		This site is a 5:1 broadcrested v-notch weir at the outlet of a 31 sq kilometer (12 square mile, 7576 acre, 3066 ha) subwatershed nested within Goodwater Creek Watershed, sited immediately north of Centralia, MO. Area-weighted daily rainfall is available for this watershed, with this same siteid.  MOGC0297 is a weir located 8.5 km (5.3 mi) NNW of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the NE 1/4 of Section 15, T52N, R11W in Audrain County, MO.  Commonly referred to as Weir 9.    Flows are estimated from 5 to 15 minute stage measurements, converted to flow rates through a rating curve, and aggregated at a daily time step.     The rating curves for the research weirs on Goodwater Creek were originally developed using discharge measurements performed between 1971 and 1986. Discharge measurements performed from 2006 to 2001 at another downstream weir indicated that discharge values at high stage were on average 30% below the values indicated by the existing rating curve. A retrospective analysis of the rating curves for Weir 1, downstream from Weir 9, followed, which is described in details for Weir 1 in Baffaut et al. (2014) and resulted in new rating curves for Weir 1 and 9 in 2012. These rating curves are valid for the entire period and were applied to the whole data set. A copy of the revised rating table for Weir 9 can be found via the following link:    http://www.ars.usda.gov/sp2UserFiles/Place/50701000/MOGC_StreamWeir_9_RatingTable.pdf     Discharge values obtained from previous rating curves are available upon request by contacting Dr. Baffaut.    Methods used:    CSWQ_FM04 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.0 - Recording water level measurement    CSWQ_FM09.1 - Water-level measurement via bubbler method    CSWQ_FM09.4 - Flow measurement of water    CSWQ_FM12.4 - Precipitation (Thiessen weighted)    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	3066	ha			39.2932667969	-92.121527648					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0298	MOGC0298		This site is a 5:1 broadcrested v-notch weir at the outlet of the 73 sq kilometer (28 square mile, 18036 acre, 7299 ha) Goodwater Creek Watershed, sited immediately north and east of Centralia, MO. Area-weighted daily rainfall is available for this watershed, with this same siteid.  MOGC0298 is a weir located 12.4 km (7.7 mi) NE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the NE 1/4 of Section 8, T52N, R10W in Audrain County, MO.  Commonly referred to as Weir 1.    Flows are estimated from 5 to 15 minute stage measurements, converted to flow rates through a rating curve, and aggregated at a daily time step.    The rating curves for the research weirs on Goodwater Creek were originally developed using discharge measurements performed between 1971 and 1986. Discharge measurements performed from 2006 to 2001 at another downstream weir indicated that discharge values at high stage were on average 30% below the values indicated by the existing rating curve. A retrospective analysis of the rating curves for Weir 1 followed, which is described in details for Weir 1 in Baffaut et al. (2014) and resulted in new rating curves for Weir 1 and 9 in 2012. A final adjustment was implemented in 2013 to resolve a discontinuity issue. These rating curves are valid for the entire period and were applied to the whole data set. A copy of the revised rating table for Weir 1 can be found via the following link:    http://www.ars.usda.gov/sp2UserFiles/Place/50701000/MOGC_StreamWeir_1_RatingTable.pdf     Discharge values obtained from previous rating curves are available upon request by contacting Dr. Baffaut.    Methods used:    CSWQ_FM04 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.0 - Recording water level measurement    CSWQ_FM09.1 - Water-level measurement via bubbler method    CSWQ_FM09.4 - Flow measurement of water    CSWQ_FM12.4 - Precipitation (Thiessen weighted)    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	7299	ha			39.3044300805	-92.052368934					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0408	MOGC0408		This site is a flume to measure flow equipped with an autosampler to sample runoff for chemical analysis of the 0.34-ha (0.85-acre) plot during the corn phase of one of three cropping systems.  MOGC0408 is a flume located 2.2 km (1.4 mi) ENE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.  Commonly referred to as Plot 8.    Plots are adjacent to Field 1 in Goodwater Creek Watershed.    Methods used:    CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.3/V - Water-level Measurement    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	0.34	ha			39.2287360368	-92.121814557					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0411	MOGC0411		This site is a flume to measure flow equipped with an autosampler to sample runoff for chemical analysis of the 0.34-ha (0.85-acre) plot during the corn phase of one of three cropping systems.  MOGC0411 is a flume located 2.3 km (1.4 mi) ENE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.  Commonly referred to as Plot 11.    Plots are adjacent to Field 1 in Goodwater Creek Watershed.    Methods used:    CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.3/V - Water-level Measurement    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	0.34	ha			39.2293157595	-92.121797252					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0412	MOGC0412		This site is a flume to measure flow equipped with an autosampler to sample runoff for chemical analysis of the 0.34-ha (0.85-acre) plot during the corn phase of one of three cropping systems.  MOGC0412 is a flume located 2.3 km (1.4 mi) ENE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.  Commonly referred to as Plot 12.    Plots are adjacent to Field 1 in Goodwater Creek Watershed.    Methods used:    CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.3/V - Water-level Measurement    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	0.34	ha			39.2294927134	-92.121792474					NAD83							US	29	019										STEWARDS
