OBJ_STATUS_,OBJ_IDENTIF,NAME,MIN_X_AXIS_,MAX_X_AXIS_,MIN_Y_AXIS_,MAX_Y_AXIS_,RFC,HUC,CWA,FCST_GP,CH5_ID,TYPE,DESCRIPTION,ATTRIBUTE,NUMBER_ZONE
"0","293",MKLK2W,-85.3662352290,-85.0666813459,38.8685383810,39.3530817360,OHRFC,"05090203",ILN,SOHL,,d,LAUGHERY CREEK NEAR FARMERS RETREAT,"03277200","0"
"0","294",CNNI3N,-86.4096398990,-85.8156723119,37.7200312020,38.5515160280,OHRFC,"05140104",LMK,SOHL,,d,Cannelton North,,"0"
"0","295",CNNI3S,-85.9646092689,-85.5719537170,37.7460756900,38.1982373310,OHRFC,"05140102",LMK,SOHL,,d,SALT RIVER LOCAL,,"0"
"0","296",CCNO1S,-84.6286330240,-84.3785682339,38.8850120630,39.0926509530,OHRFC,"05100101",ILN,SOHC,,d,Ohio River at Cincinnati OH - South,"03255000","0"
"0","297",PORO1W,-83.4427348080,-82.7942089130,38.7062412220,39.2051190160,OHRFC,"05060002",ILN,SOHH,,d,Portsmouth West,,"0"
"0","298",HNTW2S,-82.1836930850,-81.8612404590,38.0298316320,38.4052331350,OHRFC,"05070102",RLX,SOHH,,d,MUD R NR MILTON,"03204500","0"
"0","299",HANO1N,-81.2184340329,-80.5065688210,39.8138542560,40.0852026380,OHRFC,"05030106",PBZ,SOHW,,d,Hannibal Dam North,,"0"
"0","300",WHLW2N,-80.9562844000,-80.3219908860,40.2336522080,40.5445317870,OHRFC,"05030101",PBZ,SOHW,,d,Pike Island North,,"0"
"0","301",ATHO1W,-82.5481481840,-82.1887071120,39.4085002870,39.6193614940,OHRFC,"05030204",RLX,SHOC,,d,Athens West,"03159500","0"
"0","302",ROOI3N,-85.0981453680,-84.7547329989,41.1897103250,41.4251532610,OHRFC,"04100003",IWX,SMAU,ROOI3N,d,ST JOSEPH RIVER AT CEDARVILLE,"04179000","0"
"0","303",DEFO1,-84.9029525840,-84.1433032460,41.0896308170,41.6380439760,OHRFC,"04100006",IWX,SMAU,DEFO1,f,MAUMEE R NR DEFIANCE OH,"04184100","0"
"0","304",DFCO1,-85.0030013639,-84.2671377670,40.6799403180,41.2414374790,OHRFC,"04100007",IWX,SMAU,DFCO1,f,AUGLAIZE R NR DEFIANCE OH,"04191500","0"
"0","305",SASI3,-85.1385707580,-84.8609437659,40.7314417410,41.0190427950,OHRFC,"04100004",IWX,SMAU,SASI3,f,ST MARYS AT MULDON BRIDGE(CURRENT),"04182000","0"
"0","306",NHVI3,-85.1236127040,-84.9565458620,40.9963374490,41.1159140130,OHRFC,"04100005",IWX,SMAU,NHVI3,d,MAUMEE RIVER AT NEW HAVEN,"04183000","0"
"0","307",FTWI3,-85.2278672780,-84.9872992070,40.8814235080,41.1922690230,OHRFC,"04100004",IWX,SMAU,FTWI3,f,MAUMEE R AT FORT WAYNE IN,"04182900","0"
"0","308",ROOI3,-85.1599921310,-85.0025435120,41.1704112940,41.2278779510,OHRFC,"04100003",IWX,SMAU,ROOI3,f,ST. JOSEPH RIVER NEAR FORT WAYNE,"04180500","0"
"0","309",DCRI3,-85.0975802259,-84.6239389270,40.5737338700,40.8686335730,OHRFC,"04100004",IWX,SMAU,DCRI3,f,ST MARYS RIVER AT DECATUR,"04181500","0"
"0","310",FECO1,-83.7533468910,-83.6012470720,40.7349619320,40.9798130110,OHRFC,"04100008",CLE,SMAU,FECO1,d,Eagle Creek above Findlay OH,"04188496","0"
"0","311",FDYO1,-83.6930311369,-83.3642055700,40.8667404110,41.1007351030,OHRFC,"04100008",CLE,SMAU,FDYO1,f,BLANCHARD R NR FINDLAY OH,"04189000","0"
"0","312",RFDO1,-84.6838139310,-84.1769367170,40.3946808320,40.7499091380,OHRFC,"04100004",ILN,SMAU,RFDO1,f,St. Marys River at Rockford OH,"04180988","0"
"0","313",ORLO1,-84.1400463090,-83.6760868730,40.6823061450,40.8232335200,OHRFC,"04100007",IWX,SMAU,ORLO1,d,Ottawa River at Lima OH,"04187100","0"
"0","314",MBLO1,-83.7169926170,-83.4261682919,40.6493528540,40.9249228710,OHRFC,"04100008",CLE,SMAU,MBLO1,d,Blanchard R blw Mt Blanchard OH,"04188337","0"
"0","315",FTJO1,-84.4687418060,-83.8801381000,40.4686735910,40.9504794040,OHRFC,"04100007",IWX,SMAU,FTJO1,f,AUGLAIZE R NR FORT JENNINGS OH,"04186500","0"
"0","316",OTTO1,-84.0484926070,-83.6570082910,40.7976922440,41.1011096880,OHRFC,"04100008",IWX,SMAU,OTTO1,f,BLANCHARD R OTTOWA,"04189260","0"
"0","317",KALO1,-84.2862035940,-83.8990160829,40.6257432150,40.9985492580,OHRFC,"04010007",IWX,SMAU,KALO1,d,Ottawa River near Kalida OH,"04188100","0"
"0","318",DFNO1,-84.5065813380,-84.1312179580,41.0681217960,41.3191408870,OHRFC,"04100007",IWX,SMAU,DFNO1,d,MAUMEE R NR DEFIANCE OH,"04192500","0"
"0","319",CPBO1,-84.3202410360,-84.1218424209,41.2394992770,41.4641614620,OHRFC,"04100009",IWX,SMAU,CPBO1,f,Maumee River at Napoleon OH,"04192550","0"
"0","320",GRRO1,-84.2757338300,-83.8542856580,41.1330163530,41.6671321160,OHRFC,"04100009",CLE,SMAU,GRRO1,f,GRAND RAPIDS OH,,"0"
"0","321",WTVO1,-84.0501299809,-83.6603793500,41.0470038110,41.5028464350,OHRFC,"04100009",CLE,SMAU,WTVO1,f,MAUMEE R AT WATERVILLE OH,"04193500","0"
"0","322",MONO1,-84.8772534750,-84.3998424720,41.5643103780,41.9250308340,OHRFC,"04100003",IWX,SMAU,MONO1,f,ST JOSEPH R MONTPELIER,,"0"
"0","323",BCRO1,-84.4767074300,-84.1486448950,41.6773345850,42.0352271570,OHRFC,"04100006",IWX,SMAU,BCRO1,d,BEAN C AT POWERS OH,"04184500","0"
"0","324",STRO1,-84.5152467500,-84.1575745059,41.4738379480,41.7381825210,OHRFC,"04100007",IWX,SMAU,STRO1,f,TIFFIN R AT STRYKER OH,"04185000","0"
"0","325",BELW2,-80.0497939020,-79.7468228300,38.7270652170,39.1183648860,OHRFC,"05020001",RLX,SMNU,BELW2,f,Tygart Valley River at Belington WV,"03051000","0"
"0","326",HENW2,-79.7765934820,-79.2980859430,38.6599054220,39.0866206500,OHRFC,"05020004",PBZ,SMNU,HENW2,d,Dry Fork at Hendricks,"03065000","0"
"0","327",BWRW2,-79.4933822290,-79.2894037780,38.9962163140,39.2147004850,OHRFC,"05020004",PBZ,SMNU,BWRW2,d,Blackwater River at Davis WV,"03066000","0"
"0","328",BOWW2,-80.0149259519,-79.6480445399,38.3924159610,38.9394649100,OHRFC,"05020004",RLX,SMNU,BOWW2,d,Shavers Fork below Bowden WV,"03068800","0"
"0","329",PRNW2,-79.7911916650,-79.6716486440,38.8946383070,39.1102826930,OHRFC,"05020004",PBZ,SMNU,PRNW2,d,Shavers Fork at Parsons  WV,"03069000","0"
"0","330",PSNW2,-79.7098896300,-79.4471696230,39.0301664640,39.2101888090,OHRFC,"05020004",PBZ,SMNU,PSNW2,f,Cheat River near Parsons,"03069500","0"
"0","331",ADRW2,-80.1679144970,-79.9387899520,38.6545387290,39.0423943760,OHRFC,"05020001",RLX,SMNU,ADRW2,d,Middle Fork River at Audra,"03052000","0"
"0","332",DLYW2,-80.1195077380,-79.8506497019,38.4500665360,38.8212464400,OHRFC,"05020001",RLX,SMNU,DLYW2,f,Tygart Valley River near Dailey,"03050000","0"
"0","333",STJW2,-80.5464570220,-80.3384850650,38.7942930950,39.0106105480,OHRFC,"05020002",RLX,SMNU,SWJW2,d,Stonewall Jackson,"03058000","0"
"0","334",HALW2,-80.3843248370,-80.0672491520,38.6168275470,39.0603983760,OHRFC,"05020001",RLX,SMNU,HALW2,d,Buckhannon River at Hall  WV,"03053500","0"
"0","335",PHIW2,-80.2503077570,-79.9352691320,38.9977739830,39.1509989270,OHRFC,"05020001",RLX,SMNU,PHIW2,f,Tygart Valley River at Philippi,"03054500","0"
"0","336",WTNW2,-80.5716519740,-80.4316166600,38.9594040620,39.0453251410,OHRFC,"05020002",RLX,SMNU,WTNW2,f,Weston,"03058020","0"
"0","337",CLKW2,-80.6235067560,-80.2038313570,39.0086333460,39.2736437850,OHRFC,"05020002",RLX,SMNU,CLKW2,f,Clarksburg,"03058975","0"
"0","338",ENTW2,-80.6043200960,-80.0636417109,39.0723910520,39.4685911270,OHRFC,"05020002",RLX,SMNU,ENTW2,d,West Fork River at Enterprise,"03061000","0"
"0","339",BCVW2,-80.5940828530,-80.3139177080,38.9803060310,39.0961513430,OHRFC,"05020002",RLX,SMNU,BCVW2,d,West Fork River at Butcherville,"03058500","0"
"0","340",PMRP1,-80.0933083330,-79.8822708100,39.6034013980,39.7421885490,OHRFC,"05020003",PBZ,SMNU,PMRP1,f,Point Marion,"03063000","0"
"0","341",LLDP1,-79.9190522499,-79.7446823179,39.6132614240,39.7565364350,OHRFC,"05020004",PBZ,SMNU,LLDP1,d,Lake Lynn,"03071600","0"
"0","342",SNPP1,-80.4236297469,-79.9463880630,39.6106848320,39.8163484470,OHRFC,"05020005",PBZ,SMNU,SNPP1,d,Dunkard Creek at Shannopin,"03072000","0"
"0","343",TGOW2,-80.1128229930,-79.7209280400,39.0290724230,39.3843277680,OHRFC,"05020001",RLX,SMNU,TYGW2,d,Tygart Dam,,"0"
"0","344",BRIW2,-80.4980609039,-80.1707898000,39.4899577870,39.6421569260,OHRFC,"05020003",PBZ,SMNU,BRIW2,d,Buffalo Creek at Barrackville WV,"03061500","0"
"0","345",PISW2,-79.8324626230,-79.5013187780,39.4692783840,39.6674639190,OHRFC,"05020004",PBZ,SMNU,PISW2,d,Cheat River near Pisgah WV,"03071000","0"
"0","346",ROCW2,-79.7740621440,-79.4708744350,39.5705513760,39.8587940560,OHRFC,"05020004",PBZ,SMNU,ROCW2,d,Big Sandy Creek at Rockville,"03070500","0"
"0","347",ABRW2,-79.7712423899,-79.5312106800,39.3291042090,39.5181815990,OHRFC,"05020004",PBZ,SMNU,ABRW2,d,Cheat River at Albright WV,"03070260","0"
"0","348",OKKW2,-80.4943097490,-79.9283350340,39.2949092000,39.6482997050,OHRFC,"05020003",PBZ,SMNU,OKKW2,d,Opekiska,"03062225","0"
"0","349",YGOP1,-79.5073983690,-79.2323038370,39.5501924350,39.8156556340,OHRFC,"05020006",PBZ,SMNL,YGOP1,d,Confluence,"03077500","0"
"0","350",GNTM2,-79.2869160620,-79.1017412600,39.5442961620,39.7585137840,OHRFC,"05020006",CTP,SMNL,GNTM2,d,Casselman River at Grantsville MD,"03078000","0"
"0","351",FRDM2,-79.5343014080,-79.3560301880,39.4134946110,39.6550892940,OHRFC,"05020006",PBZ,SMNL,FRDM2,d,Youghiogheny River at Friendsville MD,"03076500","0"
"0","352",OPLP1,-79.4973453790,-79.3420868869,39.8064364720,39.9088961610,OHRFC,"05020006",PBZ,SMNL,OPLP1,f,Youghiogheny River at Ohiopyle PA,"03081500","0"
"0","353",CNFP1,-79.3918527989,-79.1381684830,39.6755273090,39.8749164050,OHRFC,"05020006",CTP,SMNL,CNFP1,f,Youghiogheny River below Confluence,"03081000","0"
"0","354",OAKM2,-79.5698547040,-79.2748650450,39.2373803100,39.5016593500,OHRFC,"05020006",PBZ,SMNL,OAKM2,d,Youghiogheny River near Oakland,"03075500","0"
"0","355",URSP1,-79.3978269099,-79.1274872939,39.8172780120,40.1188714760,OHRFC,"05020006",CTP,SMNL,URSP1,d,Laurel Hill Creek at Ursina,"03080000","0"
"0","356",MAKP1,-79.2698668330,-78.8799438080,39.6517280750,40.0609836100,OHRFC,"05020006",CTP,SMNL,MAKP1,d,Casselman River at Markleton,"03079000","0"
"0","357",GYLP1,-79.9463755970,-79.6895369740,39.7436599410,39.8714026580,OHRFC,"05020005",PBZ,SMNU,GYLP1,f,Monongahela River near Masontown PA,"03072655","0"
"0","358",CLLP1,-79.6581117030,-79.2177201539,39.7583248570,40.1343882490,OHRFC,"05020006",PBZ,SMNL,CLLP1,f,Youghiogheny River at Connellsville,"03082500","0"
"0","359",GEEP1,-80.0054886180,-79.7910693580,39.6921078160,39.7976552840,OHRFC,"05020005",PBZ,SMNU,GEEP1,d,Monongahela at Greensboro Lock 7,"03072500","0"
"0","360",STSP1,-79.8322450120,-79.3824047909,39.9692756210,40.3478968540,OHRFC,"05020006",PBZ,SMNL,STSP1,f,Youghiogheny River at Sutersville,"03083500","0"
"0","361",ELZP1,-80.1269608080,-79.8241882480,40.0758624100,40.2811922890,OHRFC,"05020005",PBZ,SMNL,ELZP1,f,Monongahela River at Elizabeth PA,"03075070","0"
"0","362",BDDP1,-80.0990642469,-79.5358047790,40.1966198330,40.4945896740,OHRFC,"05020005",PBZ,SMNL,BDDP1,f,Monongahela River at Braddock,"03085000","0"
"0","363",JFRP1,-80.4151915039,-80.0588391840,39.8035076570,40.0205513180,OHRFC,"05020005",PBZ,SMNL,JFFP1,d,South Fk Tenmile Cr nr Jefferson,"03073000","0"
"0","364",MAXP1,-80.1983870580,-79.7786563210,39.7804127760,40.0624175220,OHRFC,"05020005",PBZ,SMNL,MAXP1,f,Maxwell L&D,"03072840","0"
"0","365",ROWW2,-79.8382760720,-79.4854258800,39.0989364670,39.4670996620,OHRFC,"05020004",PBZ,SMNU,ROWW2,f,Rowlesburg,"03070000","0"
"0","366",ALLO1,-81.1239612670,-80.8963076140,40.7813063010,40.9677021550,OHRFC,"05030103",CLE,SBVR,ALLO1,d,Mahoning River at Alliance OH,"03086500","0"
"0","367",BRWO1,-81.2790036470,-80.8981621230,40.8431425740,41.0768402860,OHRFC,"05030103",CLE,SBVR,BRWO1,d,Mahoning River below Berlin Dam near Berlin Center,"03090500","0"
"0","368",PRIO1,-81.0479643610,-80.9129914610,41.0327390190,41.1280765450,OHRFC,"05030103",CLE,SBVR,PRWO1,d,Pricetown,"03092090","0"
"0","369",MSQO1,-80.8118921490,-80.6757944490,41.2971595290,41.5818921980,OHRFC,"05030103",CLE,SBVR,MSQO1,d,Mosquito Creek below Mosquito Creek Dam near Cortland,"03095500","0"
"0","370",WRNO1,-80.8813511399,-80.7868657370,41.2108914900,41.3452014980,OHRFC,"05030103",CLE,SBVR,WRNO1,f,Warren,"03094500","0"
"0","371",JMSP1,-80.6084697800,-80.3457566119,41.4876504260,41.7662189050,OHRFC,"05030102",CLE,SBVR,JMSP1,d,Shenango River at Pymatuning Dam Pa,"03101500","0"
"0","372",ZLPP1,-80.2470406020,-79.7695084570,40.6570806400,40.9987790250,OHRFC,"05030105",PBZ,SBVR,ZLPP1,d,Connoquenessing Creek near Zelienople,"03106000","0"
"0","373",BEAP1,-80.3936767840,-80.0429076800,40.6319300890,40.9353095700,OHRFC,"05030104",PBZ,SBVR,BEAP1,f,Beaver River at Beaver Falls,"03107500","0"
"0","374",WPMP1,-80.6687572559,-80.0748292400,40.8543375480,41.3969069630,OHRFC,"05030102",PBZ,SBVR,WPMP1,d,Wampum,"03105500","0"
"0","375",WURP1,-80.2781142900,-79.7851639280,40.8809983660,41.3101681450,OHRFC,"05030105",PBZ,SBVR,WURP1,d,Slippery Rock Creek at Wurtemburg,"03106500","0"
"0","376",NCSP1,-80.6864457390,-80.3325067470,41.0107616320,41.3668110130,OHRFC,"05030102",PBZ,SBVR,NCSP1,f,New Castle,"03104500","0"
"0","377",LEAO1,-81.1100657850,-80.8389352530,41.0369142950,41.3089953710,OHRFC,"05030103",CLE,SBVR,LEAO1,f,Mahoning River at Leavittsburg,"03094000","0"
"0","378",PHAO1,-81.1894078820,-80.9382572169,41.1773309160,41.3853962770,OHRFC,"05030103",CLE,SBVR,PHAO1,d,Eagle Creek at Phalanx Station,"03093000","0"
"0","379",PNVO1,-81.3253321019,-80.6099043160,41.2846848130,41.8337507900,OHRFC,"04110004",CLE,SGTL,PNVO1,f,Grand River near Painesville OH,"04212100","0"
"0","380",KNSO1,-80.7008884219,-80.5789279300,41.3227079570,41.6578638020,OHRFC,"05030102",CLE,SBVR,KNSO1,d,Pymatuning Creek at Kinsman,"03102950","0"
"0","381",SHDP1,-80.6014051390,-80.2636108500,41.2073081450,41.5376479980,OHRFC,"05030102",PBZ,SBVR,SHDP1,d,Shenango Dcp,"03103500","0"
"0","382",YGWO1,-80.8948976660,-80.6296806299,40.8473037230,41.3170176200,OHRFC,"05030103",CLE,SBVR,YGWO1,f,Mahoning River below West Ave at Youngstown,"03098600","0"
"0","383",TRNP1,-80.5240311749,-80.1132891079,41.3187742470,41.5964594070,OHRFC,"05030102",PBZ,SBVR,TRNP1,d,Shenango River near Transfer Pa,"03102850","0"
"0","384",INDO1,-81.7242728740,-81.3288747640,41.1889284600,41.4694923810,OHRFC,"04110002",CLE,SGTL,INDO1,f,Cuyahoga River at Independence OH,"04208000","0"
"0","385",VERO1,-82.5810852640,-82.2585980580,40.9272333730,41.3855782670,OHRFC,"04100012",CLE,SGTL,VERO1,f,Vermilion River near Vermilion Oh,"04199500","0"
"0","386",OLPO1,-81.5644070060,-81.1523341499,40.9582470410,41.3428583200,OHRFC,"04110002",CLE,SGTL,OLPO1,f,Cuyahoga River at Old Portage,"04206000","0"
"0","387",HRPO1,-81.3038524060,-81.0448360120,41.2983940890,41.6181020500,OHRFC,"04110002",CLE,SGTL,HRPO1,d,Cuyahoga River at Hiram Rapids OH,"04202000","0"
"0","388",BRRO1,-81.9998268470,-81.6575359380,41.0725590340,41.4142492640,OHRFC,"04110001",CLE,SGTL,BRRO1,d,Rocky River nr Berea OH,"04201500","0"
"0","389",ELRO1,-82.3710959240,-81.9499410970,40.9917474440,41.3824117940,OHRFC,"04110001",CLE,SGTL,ELRO1,f,Black River at Elyria Oh,"04200500","0"
"0","390",MILO1,-82.9067021010,-82.4790899740,40.9172724530,41.3381288700,OHRFC,"04100012",CLE,SGTL,MILO1,f,Milan,"04199000","0"
"0","391",WBYO1,-81.5032676129,-81.1791835399,41.2706579920,41.6520239180,OHRFC,"04110003",CLE,SGTL,WBYO1,f,Chagrin River at Willoughby OH,"04209000","0"
"0","392",CLLO1,-81.9642540789,-81.7542871510,39.9083957570,40.0854914520,OHRFC,"05040004",PBZ,SMKL,CLLO1,d,SALT CK NR CHANDLESVILLE,"03149500","0"
"0","393",NBKO1,-82.7277722950,-82.5706201480,40.4900497540,40.6174416590,OHRFC,"05040003",CLE,SMKL,NBKO1,d,NORTH BRANCH LAKE,"03136300","0"
"0","394",MVEO1,-82.7823794170,-82.4326374810,40.3731953840,40.5968762090,OHRFC,"05040003",CLE,SMKL,MVEO1,d,KOKOSING R AT MOUNT VERNON OH,"03136500","0"
"0","395",NLLO1,-82.2990077119,-82.0633790539,40.3275374810,40.5658675780,OHRFC,"05040003",PBZ,SMKL,NLLO1,d,WALHONDING R BL MOHAWK DAM AT NELLIE OH(DAM),"03138500","0"
"0","396",FRAO1,-82.3425619310,-82.0857175870,40.0890743180,40.3434736770,OHRFC,"05040004",PBZ,SMKL,FRAO1,d,WAKATOMIKA C NR FRAZEYSBURG OH,"03144000","0"
"0","397",BLEO1,-82.7350313960,-82.4980808920,40.5702608280,40.7811231960,OHRFC,"05040002",CLE,SMKL,BLEO1,d,Clear Fork Mohican River at Bellville OH,"03131982","0"
"0","398",PTHO1,-82.5687874250,-82.3070325240,40.5394194170,40.7053769270,OHRFC,"05040002",CLE,SMKL,PTHO1,d,CLEAR F BL PLEASANT HILL DAM NR PERRYSVILLE OH,"03133000","0"
"0","399",NMSO1,-82.6463650460,-82.3716641949,40.0581694590,40.2458744090,OHRFC,"05040006",ILN,SMKL,NMSO1,d,"North Fork Licking River at E. Main St. at Newark, OH","03146402","0"
"0","400",RCNO1,-82.5663897379,-82.4053059500,40.0361862820,40.1066328330,OHRFC,"05040006",ILN,SMKL,RCNO1,d,"Raccoon Creek below Wilson Street at Newark, OH","03145534","0"
"0","401",ISVO1,-82.6642777019,-82.4856462840,39.9088998470,40.0341625250,OHRFC,"05040006",ILN,SMKL,ISVO1,f,S F LICKING R AT I-70,"03144950","0"
"0","402",BEEO1,-82.5918880400,-82.4355510160,39.9275219780,40.0077461050,OHRFC,"05040006",ILN,SMKL,BEEO1,d,S F LICKING R NR HEBRON OH,"03145000","0"
"0","403",SNCO1,-81.4372768670,-81.1681702700,39.7547320760,39.9696925030,OHRFC,"05040005",PBZ,SMKL,SNCO1,d,SENECA F BL SENECAVILLE DAM NR SENECAVILLE OH,"03141500","0"
"0","404",LWCO1,-81.5128669410,-81.1768901619,39.9298805040,40.0429430350,OHRFC,"05040005",PBZ,SMKL,LWCO1,d,LEATHERWOOD CK NR KIPLING OH,"03141870","0"
"0","405",SILO1,-81.5592486789,-81.2046465250,39.9968971650,40.2370449940,OHRFC,"05040005",PBZ,SMKL,SILO1,d,South Fork below South Fork Dam,"03142295","0"
"0","406",DLLO1,-82.4096782789,-82.0137345479,39.9592528680,40.2859084350,OHRFC,"05040006",PBZ,SMKL,DLLO1,d,LICKING R BL DILLON DAM NR DILLON FALLS OH,"03147500","0"
"0","407",WLLO1,-81.8828137500,-81.5107615859,39.9234794710,40.2615696230,OHRFC,"05040005",PBZ,SMKL,WLLO1,d,WILLS C BL WILLS C DAM AT WILLS CREEK OH,"03143500","0"
"0","408",KRKO1,-82.7624177329,-82.5985278479,39.9389407080,40.0965943970,OHRFC,"05040006",ILN,SMKL,KRKO1,d,S F LICKING R NR KIRKERSVILLE OH,"03144816","0"
"0","409",MCHO1,-82.4270749380,-82.0432337210,40.6889090590,41.0198034390,OHRFC,"05040002",CLE,SMKL,MCHO1,d,LAKE FORK BL MOHICANVILLE DAM NR MOHICANVILLE OH,"03135000","0"
"0","410",KILO1,-82.1707887340,-81.7650355970,40.4747324040,40.7901797350,OHRFC,"05040003",CLE,SMKL,KILO1,f,KILLBUCK C AT KILLBUCK OH,"03139000","0"
"0","411",CHAO1,-82.7741360730,-82.3079961889,40.7294002670,40.9818899460,OHRFC,"05040002",CLE,SMKL,CHAO1,d,BLACK F BL CHARLES MILL DAM NR MIFFLIN OH (DAM),"03130000","0"
"0","412",CSHO1,-81.9762763060,-81.5247908510,40.2315252170,40.4832477320,OHRFC,"05040001",PBZ,SMKL,CSHO1,f,MUSKINGUM R NR COSHOCTON OH,"03140500","0"
"0","413",WHDO1,-82.1766004839,-81.7655164879,40.2493877750,40.5977902160,OHRFC,"05040003",PBZ,SMKL,WHDO1,d,WALHONDING R NR WALHONDING,"03138500","0"
"0","414",CDIO1,-81.7670015380,-81.3782846900,39.7468463520,40.0680771810,OHRFC,"05040005",PBZ,SMKL,CDIO1,f,WILLS C AT CAMBRIDGE OH,"03142000","0"
"0","415",SFHO1,-82.6095589380,-82.3276166900,39.9390737150,40.0462819970,OHRFC,"05040006",ILN,SMKL,SFHO1,d,"South Fork Licking River at Heath, OH","03145173","0"
"0","416",NEAO1,-82.4664843959,-82.3324582320,40.0122297740,40.1002083460,OHRFC,"05040006",ILN,SMKL,NEAO1,f,LICKING R NR NEWARK OH,"03146500","0"
"0","417",UTCO1,-82.7405801110,-82.3950253710,40.1645827930,40.3771776000,OHRFC,"05040006",ILN,SMKL,UTCO1,d,"North Fork Licking River at Utica, OH","03146000","0"
"0","418",DREO1,-82.2282533329,-81.7964140449,40.0744783620,40.2843925100,OHRFC,"05040004",PBZ,SMKL,DREO1,d,MUSKINGUM R AT DRESDEN OH,"03144500","0"
"0","419",ZANO1,-82.1474341140,-81.8361238520,39.9140559770,40.1539818980,OHRFC,"05040004",PBZ,SMKL,ZANO1,f,MUSKINGUM R AT ZANESVILLE OH,"03148000","0"
"0","420",GRNO1,-82.7449648670,-82.5484849410,40.0220363770,40.2255539640,OHRFC,"05040006",ILN,SMKL,GRNO1,d,Raccoon Cr nr Granville OH,"03145483","0"
"0","421",WOSO1,-82.0998760749,-81.7816853799,40.7011637440,41.0934479880,OHRFC,"05040003",CLE,SMKL,WOSO1,d,KILLBUCK C NR WOOSTER OH,"03138863","0"
"0","422",BCKO1,-82.5411723239,-82.3964570450,39.8550050890,39.9646249740,OHRFC,"05040006",ILN,SMKL,BCKO1,d,BUCKEYE LAKE,"395417082","0"
"0","423",MLNO1,-81.9326643930,-81.4309117470,40.7621736270,41.0821175030,OHRFC,"05040001",CLE,SMKU,MLNO1,f,TUSCARAWAS R AT MASSILLON OH,"03117000","0"
"0","424",DVLO1,-81.6439797560,-80.9413991540,40.3265381200,40.7987951390,OHRFC,"05040001",PBZ,SMKU,DVLO1,d,TUSCARAWAS R BL DOVER DAM NR DOVER OH,"03122000","0"
"0","425",PIEO1,-81.2491158810,-81.0363912850,39.9861128960,40.2317206600,OHRFC,"05040001",PBZ,SMKU,PIEO1,d,STILLWATER C AT PIEDMONT OH,"03126000","0"
"0","426",CLKO1,-81.2813588669,-81.0142331690,40.1905409730,40.3176709460,OHRFC,"05040001",PBZ,SMKU,CLKO1,d,CLENDENNING LAKE,"03126500","0"
"0","427",TAPO1,-81.2398202390,-80.9635169169,40.2694167830,40.3994223520,OHRFC,"05040001",PBZ,SMKU,TAPO1,d,L STILLWATER C BL TAPPAN DAM AT TAPPAN OH,"03128000","0"
"0","428",URVO1,-81.4737717180,-81.2133064239,40.2124197230,40.3867833240,OHRFC,"05040001",PBZ,SMKU,URVO1,f,STILLWATER C AT UHRICHSVILLE OH,"03127500","0"
"0","429",LINO1,-81.7842946630,-81.3320406349,40.9247516740,41.1472277390,OHRFC,"05040001",CLE,SMKU,,d,Tuscarawas River at Clinton OH,"03116000","0"
"0","430",WANO1,-81.2851661110,-80.8938786350,40.5776199750,40.8582387020,OHRFC,"05040001",PBZ,SMKU,WANO1,d,SANDY C AT WAYNESBURG OH,"03117500","0"
"0","431",BIVO1,-81.4374357739,-81.2363353940,40.6116873070,40.7711715740,OHRFC,"05040001",CLE,SMKU,BIVO1,d,BOLIVAR DAM,"03119500","0"
"0","432",LVLO1,-81.2059974639,-81.0236404500,40.4456998460,40.5556082170,OHRFC,"05040001",PBZ,SMKU,LVLO1,d,MCGUIRE C NR LEESVILLE OH (LAKE),"03120500","0"
"0","433",ATLO1,-81.2942484690,-81.0168489179,40.5188871070,40.6346795310,OHRFC,"05040001",PBZ,SMKU,ATLO1,d,INDIAN F BL ATWOOD DAM NR NEW CUMBERLAND OH,"03121000","0"
"0","434",NCTO1,-81.6181212339,-81.1917496590,40.2251129780,40.5353861800,OHRFC,"05040001",PBZ,SMKU,NCTO1,f,TUSCARAWAS R AT NEWCOMERSTOWN OH,"03129000","0"
"0","435",NWPO1,-81.6188045119,-81.3967995320,40.3676170750,40.6649202450,OHRFC,"05040001",PBZ,SMKU,NWPO1,f,TUSCARAWAS R AT NEW PHILADELPHIA,"03124800","0"
"0","436",NHSO1,-81.4684695870,-81.1655428079,40.7282137920,40.9748551000,OHRFC,"05040001",CLE,SMKU,NHSO1,f,NIMISHILLEN C AT NORTH INDUSTRY OH,"03118500","0"
"0","437",BHLO1,-81.7855411149,-81.5515492540,40.3974690480,40.6749267320,OHRFC,"05040001",PBZ,SMKU,BHLO1,d,SUGAR C BL BEACH CITY DAM NR BEACH CITY OH,"03124000","0"
"0","438",TPPO1,-81.3912167230,-81.2000643880,40.0534079710,40.2778169550,OHRFC,"05040001",PBZ,SMKU,TPPO1,d,STILLWATER C AT TIPPECANOE OH,"03127000","0"
"0","439",WATN6,-79.2239069960,-78.8528239260,42.0914903370,42.4498337180,OHRFC,"05010002",BUF,SAGU,WATN6,d,Conewango ck@Waterboro,"03013000","0"
"0","440",FLCN6,-79.5698949379,-79.2025369849,42.0388322220,42.3360103340,OHRFC,"05010002",BUF,SAGU,FLCN6,d,Chadakoin River at Falconer,"03014500","0"
