OBJ_STATUS_,OBJ_IDENTIF,NAME,MIN_X_AXIS_,MAX_X_AXIS_,MIN_Y_AXIS_,MAX_Y_AXIS_,RFC,HUC,CWA,FORECAST_GR,CH5_ID,POINT_TYPE,DESCRIPTION,USER_ATTRIB,TIMESTAMP,IHABBS_VERS,FDIR_LAYER,X_RESOLUTIO,Y_RESOLUTIO,RIVERS_LAYE,RIVERS_PREC,PNT_LAT_USE,PNT_LNG_USE,PNT_LAT_ADJ,PNT_LNG_ADJ,ADJUSTMENT,DOWN_BASIN_,ROR_BASIN_I,ROR_ELEVATI,INCLUDES_NC,LOCAL_NCA,LOCAL_AREA,TOTAL_AREA,STREAM_ID,BOUNDARY_FL,NUMBER_ZONE,ZONE_1_MIN_,ZONE_2_MIN_,ZONE_3_MIN_,ZONE_4_MIN_,ZONE_5_MIN_,ZONE_6_MIN_,DISCHARGE_E,MEAN_ELEVAT,MINIMUM_ELE,MAXIMUM_ELE,MEAN_SLOPE,MINIMUM_SLO,MAXIMUM_SLO,MEAN_ASPECT,MINIMUM_ASP,MAXIMUM_ASP
"0","661",TECM4,-84.2004166666,-83.9087500000,41.9370833333,42.1912500000,NCRFC,,DTX,SMS,TECM4,f,RIVER RAISIN TECUMSEH,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,41.9430555550,-83.9458333330,41.9433333330,-83.9441666660,snapped,"737","0","0",n,0.0000000000,344.6923701350,707.0885115150,"10353",n,"0","-1","-1","-1","-1","-1","-1",223.0000000000,276.7818434460,223.0000000000,320.0000000000,0.8040759610,0.0000000000,5.0000000000,138.7613740750,0.0000000000,359.0000000000
"0","662",APRI2,-90.3754166666,-89.8754166666,42.2454166666,42.5662500000,NCRFC,,DVN,M19,APRI2,f,APPLE R HANOVER,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,42.2513888880,-90.2861111110,42.2516666660,-90.2858333330,snapped,"407","0","0",n,0.0000000000,628.7168532300,628.7168532300,"10190",n,"0","0","0","0","0","0","0",184.0000000000,273.9459459450,184.0000000000,371.0000000000,2.5870169230,0.0000000000,10.0000000000,184.9327096640,0.0000000000,359.0000000000
"0","663",MEMM4,-83.2004166666,-82.7712500000,42.8620833333,43.0454166666,NCRFC,,DTX,SMS,MEMM4,d,BELLE R MEMPHIS,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,42.9008333330,-82.7691666660,42.8975000000,-82.7733333330,snapped,"920","0","0",n,0.0000000000,347.4232845020,347.4232845020,"9801",n,"0","0","0","0","0","0","0",229.0000000000,257.1218849110,229.0000000000,350.0000000000,0.3162664250,0.0000000000,4.0000000000,79.9746679470,0.0000000000,359.0000000000
"0","664",MORM4,-85.4004166666,-85.1254166666,43.4870833333,43.6912500000,NCRFC,,GRR,GND,MORM4,f,LTL MUSKEGON R MORLEY,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,43.5025000000,-85.3425000000,43.5058333330,-85.3441666660,snapped,"422","0","0",n,0.0000000000,322.6350252170,322.6350252170,"9361",n,"0","0","0","0","0","0","0",274.0000000000,303.6586190240,274.0000000000,351.0000000000,0.8034765810,0.0000000000,5.0000000000,211.5903585770,0.0000000000,359.0000000000
"0","665",SLVM4,-88.3837500000,-88.2087500000,46.6370833333,46.8245833333,NCRFC,,MQT,UPM,SLVM4,d,SILVER R NR LANSE,,"-9223372036854775808",Version 3.13,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,46.8041666660,-88.3194444440,46.8016666660,-88.3191666660,snapped,"0","0","0",n,0.0000000000,165.0372727250,165.0372727250,"7295",n,"0","-1","-1","-1","-1","-1","-1",199.0000000000,418.1644325290,199.0000000000,580.0000000000,2.5889186770,0.0000000000,11.0000000000,328.4235688110,0.0000000000,359.0000000000
"0","666",NJNM4,-86.8420833333,-86.6087500000,45.9370833333,46.3495833333,NCRFC,,MQT,UPM,NJNM4,d,STURGEON R NAHMA JCT,,"-9223372036854775808",Version 3.13,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,45.9430555550,-86.7055555550,45.9433333330,-86.7066666660,snapped,"1059","0","0",n,0.0000000000,450.0111087000,450.0111087000,"7801",n,"0","-1","-1","-1","-1","-1","-1",197.0000000000,244.3426110000,197.0000000000,304.0000000000,0.5301524180,0.0000000000,8.0000000000,168.5060803950,0.0000000000,359.0000000000
"0","667",MYFM4,-85.4420833333,-85.0379166666,44.5620833333,44.8162500000,NCRFC,,APX,NLM,MYFM4,f,BOARDMAN R MAYFIELD 1 NE,,"-9223372036854775808",Version 3.13,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,44.6566666660,-85.4366666660,44.6558333330,-85.4358333330,snapped,"886","0","0",n,0.0000000000,341.6942528450,341.6942528450,"8541",n,"0","0","0","0","0","0","0",256.0000000000,324.1553267680,255.0000000000,406.0000000000,1.0174574750,0.0000000000,6.0000000000,295.9795716010,0.0000000000,359.0000000000
"0","668",OKGM4,-85.6379166666,-85.1462500000,43.2995833333,43.5912500000,NCRFC,,GRR,GND,OKGM4,d,LITTLE MUSKEGON R OAK GROVE,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,43.4308333330,-85.5955555550,43.4350000000,-85.5941666660,snapped+shifted,"423","0","0",n,0.0000000000,596.2058324890,918.8408577070,"9358",n,"0","-1","-1","-1","-1","-1","-1",254.0000000000,280.0987686660,247.0000000000,350.0000000000,0.7084097450,0.0000000000,4.0000000000,212.1482003390,0.0000000000,359.0000000000
"0","669",EJJM4,-85.1337500000,-84.8962500000,44.9454166666,45.1204166666,NCRFC,,APX,NLM,EJJM4,d,JORDAN R EAST JORDAN,,"-9223372036854775808",Version 3.13,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,45.1025000000,-85.0980555550,45.1016666660,-85.1066666660,snapped,"875","0","0",n,0.0000000000,184.7155226760,184.7155226760,"8283",n,"0","0","0","0","0","0","0",191.0000000000,289.8543209870,189.0000000000,440.0000000000,3.1810699580,0.0000000000,13.0000000000,293.6705115660,0.0000000000,359.0000000000
"0","670",NWUM5,-95.5545833333,-94.4379166666,44.1704166666,44.4704166666,NCRFC,,MPX,MIN,NWUM5,f,COTTONWOOD R NEW ULM,,"-9223372036854775808","2.61",NCRFC_flow_directions,0.0041666660,0.0041666660,ncrf1,0.0000000000,44.2859383790,-94.4401181550,44.2850000000,-94.4400000000,snapped,"30","0","0",n,0.0000000000,1360.3521957330,3382.5557214900,"3460",n,"0","-1","-1","-1","-1","-1","-1",253.0000000000,321.5828901210,253.0000000000,351.0000000000,0.2470295340,0.0000000000,7.0000000000,52.5822475810,0.0000000000,359.0000000000
"0","671",PNCM5,-93.6337500000,-92.8879166666,45.6912500000,46.3954166666,NCRFC,,DLH,RDW,PNCM5,f,SNAKE R PINE CITY,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,45.8416666660,-92.9333333330,45.8391666660,-92.9316666660,snapped,"342","0","0",n,0.0000000000,2426.3301361940,2426.3301361940,"7829",n,"0","-1","-1","-1","-1","-1","-1",288.0000000000,341.9490543950,287.0000000000,425.0000000000,0.4021437810,0.0000000000,5.0000000000,157.9211949890,0.0000000000,359.0000000000
"0","672",SCFW3,-93.2045833333,-92.3587500000,45.2370833333,46.2370833333,NCRFC,,MPX,RDW,SCFW3,d,ST CROIX R ST CROIX FALLS,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,45.4069444440,-92.6455555550,45.4058333330,-92.6525000000,snapped,"344","0","0",n,0.0000000000,3636.4689023570,16102.6272450860,"8197",n,"0","-1","-1","-1","-1","-1","-1",232.0000000000,294.7358217590,229.0000000000,416.0000000000,0.5190972220,0.0000000000,9.0000000000,196.4830089070,0.0000000000,359.0000000000
"0","673",SOMW3,-92.7212500000,-92.0712500000,45.0912500000,45.6287500000,NCRFC,,MPX,RDW,SOMW3,d,APPLE R SOMERSET,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,45.1575000000,-92.7163888880,45.1558333330,-92.7191666660,snapped,"344","0","0",n,0.0000000000,1498.0190971530,1498.0190971530,"8222",n,"0","-1","-1","-1","-1","-1","-1",234.0000000000,345.9843623890,234.0000000000,425.0000000000,0.9293785310,0.0000000000,8.0000000000,198.7492584600,0.0000000000,359.0000000000
"0","674",CLKM5,-93.0254166666,-92.0420833333,47.4745833333,48.3120833333,NCRFC,,DLH,LOW,CLKM5,d,VERMILLION R CRANE LK,,"-9223372036854775808","3.08",ncrfc0206,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,48.2647222220,-92.5658333330,48.2641666660,-92.5650000000,snapped,"0","0","0",n,0.0000000000,2354.5673461740,2354.5673461740,"6829",n,"0","0","0","0","0","0","0",354.0000000000,430.4625604600,354.0000000000,583.0000000000,1.2026571970,0.0000000000,12.0000000000,353.2463368510,0.0000000000,359.0000000000
"0","675",MNUM5,-94.3545833333,-91.6379166666,47.9412500000,48.6454166666,NCRFC,,DLH,LOW,MNUM5,d,RAINY R MANITOU RPDS,,"-9223372036854775808","3.08",ncrfc0206,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,48.6344444440,-93.9158333330,48.6266666660,-93.9150000000,snapped,"0","0","0",n,0.0000000000,7374.3753283590,7374.3753283590,"6700",y,"0","0","0","0","0","0","0",337.0000000000,374.3584041600,331.0000000000,494.0000000000,0.7560639570,0.0000000000,11.0000000000,8.0668687760,0.0000000000,359.0000000000
"0","676",EMPM5,-93.3712500000,-93.0462500000,44.5579166666,44.7704166666,NCRFC,,MPX,RDW,EMPM5,d,VERMILLION R EMPIRE,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),36.7216300000,44.6666666660,-93.0547222220,44.6683333330,-93.0608333330,snapped+shifted,"742","0","0",n,0.0000000000,346.1511028160,346.1511028160,"107411405",n,"0","0","0","0","0","0","0",271.0000000000,305.0229885050,271.0000000000,353.0000000000,0.8479221920,0.0000000000,7.0000000000,87.9737872530,0.0000000000,359.0000000000
"0","677",EVRM4,-85.3879166666,-84.4545833333,43.8287500000,44.5245833333,NCRFC,,GRR,GND,EVRM4,f,MUSKEGON R EVART,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,43.8991666660,-85.2552777770,43.8975000000,-85.2525000000,snapped,"420","0","0",n,0.0000000000,3059.1693823290,3599.6115506870,"9054",n,"0","0","0","0","0","0","0",306.0000000000,358.1943338200,306.0000000000,517.0000000000,0.6663305940,0.0000000000,8.0000000000,154.2902868260,0.0000000000,359.0000000000
"0","678",HADM4,-85.6587500000,-85.2170833333,43.4745833333,44.0287500000,NCRFC,,GRR,GND,HADM4,d,MUSKEGON R HARDY DAM,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,43.4883333330,-85.6322222220,43.4891666660,-85.6316666660,snapped,"423","0","0",n,0.0000000000,1293.7408494670,4893.3524001540,"9322",n,"0","0","0","0","0","0","0",250.0000000000,328.9865546210,246.0000000000,461.0000000000,1.3828331330,0.0000000000,7.0000000000,170.0933147960,0.0000000000,359.0000000000
"0","679",MI09C,-84.0795833333,-83.6962500000,43.3579166666,43.6579166666,NCRFC,,DTX,SMW,MI09C,d,BAY CO EAST FFG,,"-9223372036854775808",Version 3.17,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,43.6416666660,-83.8547222220,43.6433333330,-83.8525000000,new+snapped,"0","0","0",n,0.0000000000,712.4240457810,16403.5542356740,"9382",y,"0","0","0","0","0","0","0",177.0000000000,183.8353044240,177.0000000000,207.0000000000,0.0470871660,0.0000000000,1.0000000000,19.7044409450,0.0000000000,359.0000000000
"0","680",CRTM5,-95.2254166666,-94.3337500000,44.0204166666,44.2579166666,NCRFC,,MPX,MIN,CRTM5,d,LITTLE COTTONWOOD R COURTLAND,,"-9223372036854775808","2.61",NCRFC_flow_directions,0.0041666660,0.0041666660,ncrf1,0.0000000000,44.2463888880,-94.3386111110,44.2475000000,-94.3400000000,snapped,"30","0","0",n,0.0000000000,468.8673100930,468.8673100930,"3680",n,"0","0","0","0","0","0","0",252.0000000000,335.3288347590,252.0000000000,472.0000000000,0.4203423300,0.0000000000,6.0000000000,39.4654191420,0.0000000000,359.0000000000
"0","681",LNDN8,-100.8670833333,-100.4170833333,48.7412500000,49.0704166666,NCRFC,,BIS,SRS,LNDN8,d,BOUNDRY CR NR LANDA 6SSE,,"-9223372036854775808","3.04",NCRFC_flow_directions_2000,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,48.8094444440,-100.8616666660,48.8100000000,-100.8608333330,snapped,"822","0","0",n,0.0000000000,630.8202775140,630.8202775140,"6603",y,"0","0","0","0","0","0","0",454.0000000000,506.9271137020,445.0000000000,777.0000000000,0.5427225830,0.0000000000,6.0000000000,225.6978794630,0.0000000000,359.0000000000
"0","682",WTSM5,-95.9504166666,-95.3962500000,44.9995833333,45.2037500000,NCRFC,,MPX,MIN,WTSM5,d,CHIPPEWA DIV WATSON,,"-9223372036854775808","2.61",NCRFC_flow_directions,0.0041666660,0.0041666660,ncrf1,0.0000000000,45.0233333330,-95.7925000000,45.0225000000,-95.7941666660,snapped,"14","0","0",n,0.0000000000,405.6086583740,5239.4571407580,"2848",n,"0","-1","-1","-1","-1","-1","-1",290.0000000000,313.2655430710,290.0000000000,341.0000000000,0.2239700370,0.0000000000,3.0000000000,287.3425399970,0.0000000000,359.0000000000
"0","683",RPDM5,-94.1504166666,-93.3212500000,43.6579166666,44.2370833333,NCRFC,,MPX,MIN,RPDM5,d,LESUEUR R RAPIDAN,,"-9223372036854775808","2.61",NCRFC_flow_directions,0.0041666660,0.0041666660,ncrf1,0.0000000000,44.1111111110,-94.0411111110,44.1100000000,-94.0441666660,snapped,"30","0","0",n,0.0000000000,2837.2033286650,2837.2033286650,"3630",n,"0","-1","-1","-1","-1","-1","-1",265.0000000000,333.5888166870,258.0000000000,412.0000000000,0.3484956040,0.0000000000,10.0000000000,316.1244650120,0.0000000000,359.0000000000
"0","684",FEDM5,-94.9587500000,-93.9129166666,46.8329166666,47.4454166666,NCRFC,,DLH,RDW,FEDM5,d,LEECH LAKE,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,47.2461111110,-94.2227777770,47.2475000000,-94.2233333330,snapped,"804","804","0",n,0.0000000000,2466.4633017820,2466.4633017820,"7140",n,"0","0","0","0","0","0","0",395.0000000000,418.4111072470,395.0000000000,545.0000000000,0.6004669410,0.0000000000,7.0000000000,61.0781849860,0.0000000000,359.0000000000
"0","685",BEMM5,-95.3670833333,-94.7212500000,47.0995833333,47.6204166666,NCRFC,,FGF,RDW,BEMM5,d,MISSISSISSIPPI R BEMIDJI,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,47.4833333330,-94.7277777770,47.4808333330,-94.7316666660,snapped,"306","0","0",n,0.0000000000,1542.8532077830,1542.8532077830,"7074",n,"0","0","0","0","0","0","0",410.0000000000,445.8393925440,410.0000000000,564.0000000000,0.7623561890,0.0000000000,6.0000000000,73.2697453850,0.0000000000,359.0000000000
"0","686",POKM5,-94.2212500000,-93.4337500000,47.0704166666,47.4745833333,NCRFC,,DLH,RDW,POKM5,d,MISS R POKEGEMA RES,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,47.2322222220,-93.5300000000,47.2308333330,-93.5316666660,snapped,"312","0","0",n,0.0000000000,1599.7289784470,8520.6782117090,"7145",n,"0","-1","-1","-1","-1","-1","-1",388.0000000000,404.6467421060,387.0000000000,503.0000000000,0.4405000910,0.0000000000,6.0000000000,161.2380559910,0.0000000000,359.0000000000
"0","687",DANW3,-92.2587500000,-91.3087500000,45.8495833333,46.4870833333,NCRFC,,DLH,RDW,DANW3,d,ST CROIX R DANBURY,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,46.0744444440,-92.2472222220,46.0766666660,-92.2483333330,snapped,"970","0","0",n,0.0000000000,2703.0519486940,3987.8761591230,"7661",n,"0","0","0","0","0","0","0",278.0000000000,347.9207206210,278.0000000000,466.0000000000,0.7693790970,0.0000000000,8.0000000000,220.3456708870,0.0000000000,359.0000000000
"0","688",HICM5,-94.7087500000,-93.9170833333,44.5329166666,44.7370833333,NCRFC,,MPX,MIN,HICM5,d,HIGH ISLAND C HENDERSON,,"-9223372036854775808","2.61",NCRFC_flow_directions,0.0041666660,0.0041666660,ncrf1,0.0000000000,44.5719444440,-93.9216666660,44.5683333330,-93.9191666660,snapped,"34","0","0",n,0.0000000000,615.7611618900,615.7611618900,"3210",n,"0","0","0","0","0","0","0",227.0000000000,312.6994780010,227.0000000000,338.0000000000,0.2214765100,0.0000000000,8.0000000000,94.2539987500,0.0000000000,359.0000000000
"0","689",GRDM5,-95.2212500000,-94.1837500000,43.7579166666,44.1704166666,NCRFC,,MPX,MIN,GRDM5,d,WATOWAN R GARDEN CITY,,"-9223372036854775808","2.61",NCRFC_flow_directions,0.0041666660,0.0041666660,ncrf1,0.0000000000,44.0463888880,-94.1952777770,44.0433333330,-94.1941666660,snapped,"29","0","0",n,0.0000000000,2115.8107672220,2115.8107672220,"3723",n,"0","0","0","0","0","0","0",291.0000000000,354.1399195020,291.0000000000,476.0000000000,0.3190633000,0.0000000000,4.0000000000,44.6841665390,0.0000000000,359.0000000000
"0","690",USRN8NON,-99.8170833333,-99.6212500000,48.1912500000,48.5204166666,NCRFC,,BIS,SRS,USRNN,d,SOURIS D 326 NONCON,,"-9223372036854775808",Version 3.17,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),-1.9827537830,48.3019444440,-99.7266666660,48.3016666660,-99.7275000000,snapped,"0","0","0",n,0.0000000000,248.9523309510,248.9523309510,"1966640",n,"0","0","0","0","0","0","0",483.0000000000,496.5008615730,482.0000000000,543.0000000000,0.2504307860,0.0000000000,6.0000000000,193.6261130140,0.0000000000,359.0000000000
"0","691",ECTN8NON,-98.3379166666,-98.2004166666,48.2329166666,48.4204166666,NCRFC,,FGF,DEV,ECTNN,f,EDMORE C TRIB NONCON,,"-9223372036854775808",Version 3.17,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),-1.9827537830,48.2966666660,-98.3147222220,48.2975000000,-98.3150000000,snapped,"0","0","0",n,0.0000000000,121.9229621500,121.9229621500,"1966640",n,"0","-29","-29","-29","-29","-29","-29",464.0000000000,468.1302816900,458.0000000000,484.0000000000,0.0035211260,0.0000000000,1.0000000000,205.6355903580,27.0000000000,344.0000000000
"0","692",LTKW3,-89.6129166666,-88.9212500000,45.6829166666,46.1954166666,NCRFC,,GRB,WIS,LTKW3,d,RAINBOW LK RES TOMAHAWK,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,45.8305555550,-89.5522222220,45.8266666660,-89.5483333330,snapped,"353","0","0",n,0.0000000000,1930.1906618620,1930.1906618620,"7868",n,"0","0","0","0","0","0","0",487.0000000000,510.4461323820,484.0000000000,572.0000000000,0.8391722210,0.0000000000,8.0000000000,202.9003315220,0.0000000000,359.0000000000
"0","693",WILW3,-90.1254166666,-89.5795833333,45.6454166666,45.9954166666,NCRFC,,GRB,WIS,WILW3,d,TOMAHAWK R WILLOW RES,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,45.7102777770,-89.8411111110,45.7100000000,-89.8400000000,snapped,"349","0","0",n,0.0000000000,820.8820778630,820.8820778630,"7886",n,"0","-1","-1","-1","-1","-1","-1",471.0000000000,490.7672634270,467.0000000000,548.0000000000,0.6874314940,0.0000000000,6.0000000000,136.2665941130,0.0000000000,359.0000000000
"0","694",SPFM5,-95.5670833333,-94.9712500000,43.9370833333,44.2495833333,NCRFC,,MPX,MIN,SPFM5,d,COTTONWOOD R SPRINGFIELD,,"-9223372036854775808","2.61",NCRFC_flow_directions,0.0041666660,0.0041666660,ncrf1,0.0000000000,44.2033333330,-95.0480555550,44.2016666660,-95.0483333330,snapped,"18","0","0",n,0.0000000000,851.3472320570,2022.2035257570,"3540",n,"0","-1","-1","-1","-1","-1","-1",317.0000000000,398.8252585730,317.0000000000,487.0000000000,0.5864634360,0.0000000000,5.0000000000,24.4079171740,0.0000000000,359.0000000000
"0","695",WHTM4,-86.3462500000,-85.6004166666,43.4287500000,43.6870833333,NCRFC,,GRR,GND,WHTM4,f,WHITE R WHITEHALL,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,43.4641666660,-86.2325000000,43.4600000000,-86.2316666660,snapped,"0","0","0",n,0.0000000000,992.3010737470,992.3010737470,"9367",n,"0","-1","-1","-1","-1","-1","-1",189.0000000000,257.2699858640,183.0000000000,378.0000000000,1.0102088890,0.0000000000,6.0000000000,211.2149455660,0.0000000000,359.0000000000
"0","696",SCTM4,-86.2962500000,-85.5712500000,43.6329166666,44.0287500000,NCRFC,,GRR,GND,SCTM4,f,PERE MARQUETTE R SCOTTVILLE,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,43.9450000000,-86.2786111110,43.9391666660,-86.2733333330,snapped,"346","0","0",n,0.0000000000,1773.5075110870,1773.5075110870,"9021",n,"0","-1","-1","-1","-1","-1","-1",198.0000000000,274.5899028780,198.0000000000,421.0000000000,0.7713710730,0.0000000000,6.0000000000,248.8031768710,0.0000000000,359.0000000000
"0","697",ELNM4,-84.5212500000,-84.1795833333,42.5037500000,42.7787500000,NCRFC,,GRR,GND,ELNM4,f,RED CEDAR R EAST LANSING,,"-9223372036854775808",Version 3.17,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),-1.9829979240,42.7277777770,-84.4777777770,42.7266666660,-84.4775000000,snapped,"431","0","0",n,0.0000000000,479.5003841340,884.3075606660,"1966640",n,"0","-25","-25","-25","-25","-25","-25",259.0000000000,276.7383701740,259.0000000000,300.0000000000,0.2903332230,0.0000000000,3.0000000000,342.6591887730,0.0000000000,359.0000000000
"0","698",WMSM4,-84.2212500000,-83.9420833333,42.4912500000,42.7620833333,NCRFC,,GRR,GND,WMSM4,f,RED CEDAR R WILLIAMSTON,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,42.6830555550,-84.2191666660,42.6808333330,-84.2191666660,snapped,"429","0","0",n,0.0000000000,404.8071765320,404.8071765320,"9828",n,"0","-1","-1","-1","-1","-1","-1",273.0000000000,280.8400469300,270.0000000000,312.0000000000,0.3289010550,0.0000000000,4.0000000000,337.5296297380,0.0000000000,359.0000000000
"0","699",SPDW3,-90.1129166666,-89.7337500000,45.3620833333,45.5454166666,NCRFC,,GRB,WIS,SPDW3,d,SPIRIT R SPIRIT RES,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,45.4383333330,-89.7416666660,45.4391666660,-89.7400000000,snapped,"357","0","0",n,0.0000000000,164.2123141200,376.0106418820,"8033",n,"0","-1","-1","-1","-1","-1","-1",441.0000000000,462.2306985290,441.0000000000,525.0000000000,0.6617647050,0.0000000000,4.0000000000,111.6577474550,0.0000000000,359.0000000000
"0","700",FULW3,-89.4212500000,-89.1379166666,42.7912500000,43.1245833333,NCRFC,,MKX,RCK,FULW3,d,YAHARA R NR FULTON,,"-9223372036854775808","3.04",NCRFC_flow_directions_2000,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,42.8305555550,-89.1691666660,42.8308333330,-89.1650000000,snapped,"245","0","0",n,0.0000000000,456.3772914940,1342.2691343110,"9733",n,"0","0","0","0","0","0","0",275.0000000000,283.6633561640,257.0000000000,340.0000000000,0.9931506840,0.0000000000,7.0000000000,156.7642670310,0.0000000000,359.0000000000
"0","701",RAPM5,-95.0670833333,-93.5087500000,43.2537500000,44.1037500000,NCRFC,,MPX,MIN,RAPM5,d,BLUE EARTH R RAPIDAN,,"-9223372036854775808","2.61",NCRFC_flow_directions,0.0041666660,0.0041666660,ncrf1,0.0000000000,44.0955555550,-94.1091666660,44.0933333330,-94.1108333330,snapped,"30","0","0",n,0.0000000000,4148.1035258610,6263.9142930840,"3644",n,"0","-1","-1","-1","-1","-1","-1",267.0000000000,355.9524846110,267.0000000000,444.0000000000,0.3208226990,0.0000000000,6.0000000000,19.1989067630,0.0000000000,359.0000000000
"0","702",TWVM5,-96.2545833333,-95.2504166666,47.0245833333,47.5245833333,NCRFC,,FGF,TMN,TWVM5,f,WILD RICE R TWIN VALLEY,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,47.2666666660,-96.2441666660,47.2641666660,-96.2483333330,snapped,"948","0","0",n,0.0000000000,2493.8715788910,2493.8715788910,"7146",n,"0","-1","-1","-1","-1","-1","-1",313.0000000000,430.1109615490,313.0000000000,595.0000000000,0.5835430440,0.0000000000,7.0000000000,287.0179855100,0.0000000000,359.0000000000
"0","703",HNDM5,-96.8129166666,-96.2295833333,47.0037500000,47.2745833333,NCRFC,,FGF,TMN,HNDM5,f,WILD RICE R HENDRUM,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,47.2680555550,-96.7969444440,47.2641666660,-96.7983333330,snapped,"799","0","0",n,0.0000000000,734.3397767940,4206.1033228280,"7153",n,"0","0","0","0","0","0","0",259.0000000000,287.6127167630,259.0000000000,373.0000000000,0.1482957940,0.0000000000,3.0000000000,289.9291487350,0.0000000000,359.0000000000
"0","704",WNBM5,-95.0920833333,-93.8545833333,47.2579166666,47.7829166666,NCRFC,,DLH,RDW,WNBM5,d,MISS R WINNIBIGOSHISH,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,47.4305555550,-94.0613888880,47.4308333330,-94.0608333330,snapped,"803","803","0",n,0.0000000000,2170.8548435440,3713.7080513280,"7075",n,"0","-1","-1","-1","-1","-1","-1",394.0000000000,411.2182307230,393.0000000000,459.0000000000,0.3309025700,0.0000000000,6.0000000000,141.1323703990,0.0000000000,359.0000000000
"0","705",WNBM5ROR,-94.3337500000,-94.0212500000,47.3495833333,47.5495833333,NCRFC,,DLH,RDW,WNBRR,r,MISS R WINNIBIGOSHISH,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,47.4305555550,-94.0613888880,47.4308333330,-94.0608333330,snapped,"308","306","394",n,0.0000000000,259.8932308780,3973.6012822070,"7075",n,"0","0","0","0","0","0","0",394.0000000000,411.2182307230,393.0000000000,459.0000000000,0.3309025700,0.0000000000,6.0000000000,141.1323703990,0.0000000000,359.0000000000
