OBJECTID,ID,NAME,CWA,RFC,LON,LAT
"4265",CCAW4,CLEAR CREEK NR ARVADA WY,RIW,MBRFC,-106.64900000000,44.53700000000
"4266",SMBM8,ST. MARY AT INTL BOUNDARY,,MBRFC,-113.46900000000,48.90140000000
"4267",PDBM8,MILK RIVER AT WESTERN CROSSING,GTF,MBRFC,-112.97900000000,48.86660000000
"4268",HNDM8,MILK RIVER AT HINSDALE,GGW,MBRFC,-106.94400000000,48.82320000000
"4269","3057",MILK RIVER AT VANDALIA,GGW,MBRFC,-107.01500000000,48.38020000000
"4270",SFBM8,S.F. MILK NR BABB,GTF,MBRFC,-113.27400000000,48.68720000000
"4271",SBLW4,SODA BUTTE CR NR LAMAR RANGER STATION YNP,RIW,MBRFC,-110.04600000000,44.97020000000
"4272",GDRM8,GARDNER RIVER NEAR MAMMOTH YNP,BIL,MBRFC,-110.74600000000,44.87930000000
"4273",RBDM8,ROSEBUD CR. AT ROSEBUD MT,,MBRFC,-106.71000000000,45.69710000000
"4274","1402",S. LOUP RIVER NR PLEASANTON NE,LBF,MBRFC,-99.36960000000,41.05920000000
"4275",DBGN1,"TURKEY CREEK NR DANNEBROG, NE",GID,MBRFC,-98.67740000000,41.24090000000
"4276",BEARC,BEAR CR. NR STOCKTON  MO,SGF,MBRFC,-93.57650000000,37.64960000000
"4277","2534",TEBO CR. NR RACKETT  MO,EAX,MBRFC,-93.57580000000,38.45360000000
"4278","3059","Sage Crk near Gilford, MT",GTF,MBRFC,-110.65100000000,48.73040000000
"4279","3060",Mouth of Lonesome Coulee,GTF,MBRFC,-110.37800000000,48.25530000000
"4280",SNDK1,REPUBLICAN RIVER NR SCANDIA KS,TOP,MBRFC,-97.86500000000,39.92750000000
"4281",JMSK1,BUFFALO CR NR JAMESTON KS,GID,MBRFC,-98.03010000000,39.70200000000
"4282","2533",PMME DE TERRE RIVER NR POM-O-SA HEIGHTS  MO,SGF,MBRFC,-93.34010000000,38.01350000000
"4283","2521",WEAUBLEAU CR. NR OSCEOLA  MO,SGF,MBRFC,-93.53290000000,37.90780000000
"4284",CWCW4,CRAZY WOMAN CR UPPER STATION NR ARVADA WY,RIW,MBRFC,-106.61900000000,44.17900000000
"4285",SMYM8,ST MARY RIVER NR BABB,,MBRFC,-113.53600000000,48.70060000000
"4286","881",BIG SIOUX R AT LAKE KAMPESKA INLET/OUTLET,FSD,MBRFC,-97.06920000000,45.00150000000
"4287",TFLW4,LAMAR RIVER NR TOWER FALLS,,MBRFC,-110.21000000000,45.02330000000
"4288",CUMN1,S. LOUP RIVER NR CUMRO NE,LBF,MBRFC,-99.63000000000,41.19570000000
"4289",BLMN1,"REPUBLICAN R. NR BLOOMINGTON, NE",GID,MBRFC,-99.13400000000,40.04300000000
"4290",LOVK1,LOVEWELL RES. KS,GID,MBRFC,-98.16060000000,39.89520000000
"4291","1404",MUD CR. NR SWEETWATER NE UPR,LBF,MBRFC,-99.56030000000,41.35890000000
"4292","1405",CLEAR CR. NR SWEETWATER NE UPR,LBF,MBRFC,-99.40080000000,41.42100000000
"4293","1414",OAK CR. CANAL NR ASHTON NE,GID,MBRFC,-98.89030000000,41.31970000000
"4294",DNNN1,OAK CR. CANAL NR DANNEBROG NE,GID,MBRFC,-98.69120000000,41.17120000000
"4295",CNKK1,REPUBLICAN RIVER AT CONCORDIA KS,TOP,MBRFC,-97.77430000000,39.63360000000
"4296",CFNK1,REPUBLICAN RIVER NR CLIFTON KS,TOP,MBRFC,-97.48990000000,39.64730000000
"4297",CYCK1,REPUBLICAN RIVER AT CLAY CENTER KS,TOP,MBRFC,-97.23570000000,39.47560000000
"4298",MLFK1,MILFORD LAKE NR JUNCTION CITY KS,TOP,MBRFC,-96.99870000000,39.24870000000
"4299",CLDK1,ELK CR. AT CLYDE KS,TOP,MBRFC,-97.42590000000,39.70510000000
"4300",BURK1,WHITE ROCK CRK NR BURR OAK KS,,MBRFC,-98.46390000000,39.90870000000
"4301",NAPN1,"TURKEY CREEK AT NAPONEE, NE.",GID,MBRFC,-99.26480000000,40.24720000000
"4302",FKNN1,"CENTER CREEK AT FRANKLIN, NE",GID,MBRFC,-99.09990000000,40.23760000000
"4303","1425",LOUP RIVER NR PALMER NE,GID,MBRFC,-98.32040000000,41.26710000000
"4304","1426",LOUP RIVER NR FULLERTON NE,GID,MBRFC,-98.07700000000,41.32710000000
"4305",RVNN1,S. LOUP RIVER NR RAVENNA NE,GID,MBRFC,-99.08040000000,40.95250000000
"4306",SWTN1,MUD CR. NR SWEETWATER NE,GID,MBRFC,-99.14360000000,41.14800000000
"4307",SMIN1,S. LOUP RIVER NR ST. MICHAEL NE,GID,MBRFC,-98.90130000000,41.05270000000
"4308","1409",MIDDLE LOUP RIVER NR SARGENT NE,LBF,MBRFC,-99.52130000000,41.62740000000
"4309",ARCN1,MIDDLE LOUP RIVER AT ARCADIA NE,LBF,MBRFC,-99.27910000000,41.53370000000
"4310",LUPN1,MIDDLE LOUP RIVER AT LOUP CITY NE,GID,MBRFC,-99.07070000000,41.38880000000
"4311",BOEN1,MIDDLE LOUP RIVER AT BOELUS NE,GID,MBRFC,-98.92830000000,41.18610000000
"4312","1413",MIDDLE LOUP RIVER AT DANNEBROG NE,GID,MBRFC,-98.76720000000,41.01610000000
"4313","1436",S. LOUP NR OCONTO NE,LPF,MBRFC,-100.01000000000,41.32660000000
"4314","1437",DISMAL R. NR MULLEN NE,,MBRFC,-101.52800000000,41.78350000000
"4315",SPLN1,MIDDLE LOUP RIVER AT ST. PAUL NE,GID,MBRFC,-98.49040000000,41.13630000000
"4316",TYLN1,N. LOUP RIVER AT TAYLOR NE,LBF,MBRFC,-99.46450000000,41.81310000000
"4317","1419",N. LOUP RIVER AT BURWELL NE,LBF,MBRFC,-99.23570000000,41.78100000000
"4318",ORDN1,N. LOUP RIVER AT ORD NE,GID,MBRFC,-99.04150000000,41.67900000000
"4319",SCON1,N. LOUP RIVER AT SCOTIA NE,GID,MBRFC,-98.84140000000,41.55540000000
"4320",COTN1,N. LOUP RIVER NR COTESFIELD NE,GID,MBRFC,-98.75410000000,41.46030000000
"4321",SPUN1,N. LOUP RIVER NR ST. PAUL NE,GID,MBRFC,-98.58610000000,41.34860000000
"4322","1424",SPRING CR. AT CUSHING NE,GID,MBRFC,-98.47310000000,41.48520000000
"4323",BRTN1,N. LOUP AT BREWSTER NE,LBF,MBRFC,-100.31000000000,42.16780000000
"4324","1447",N. LOUP NR ALMERIA NE,LBF,MBRFC,-99.78490000000,41.97670000000
"4325",SPDN1,CEDAR RIVER NR SPALDING NE,LBF,MBRFC,-98.55110000000,41.81700000000
"4326","1428",CEDAR RIVER AT CEDAR RAPIDS NE,GID,MBRFC,-98.32770000000,41.65960000000
"4327",FULN1,CEDAR RIVER NR FULLERTON NE,GID,MBRFC,-98.18100000000,41.48060000000
"4328",GELN1,LOUP RIVER NR GENOA NE,OAX,MBRFC,-97.99360000000,41.52270000000
"4329",LRTN1,BEAVER CR. AT LORETTO NE,OAX,MBRFC,-98.26600000000,41.87460000000
"4330",GEON1,BEAVER CR. NR GENOA NE,OAX,MBRFC,-97.92860000000,41.63730000000
"4331",CLMN1,LOUP RIVER AT COLUMBUS NE,OAX,MBRFC,-97.63430000000,41.50430000000
"4332","1435",S. LOUP RIVER AT ARNOLD NE,LBF,MBRFC,-100.50700000000,41.50300000000
"4333",ENES2,ENEMY CREEK NR MITCHELL SD,FSD,MBRFC,-98.22390000000,43.62590000000
"4334","2668","ELM RIVER NEAR FREDERICK, SD",ABR,MBRFC,-98.70200000000,45.88280000000
"4335","1438",DISMAL R. NR THEDFORD NE,LBF,MBRFC,-101.45000000000,41.90130000000
"4336","1439",MIDDLE LOUP NR MULLEN NE,LBF,MBRFC,-101.70200000000,42.16060000000
"4337","1440",MIDDLE LOUP AT THEDFORD NE,LBF,MBRFC,-101.18800000000,42.02100000000
"4338","1441",MIDDLE LOUP AT DUNNING NE,LBF,MBRFC,-100.41200000000,41.97580000000
"4339","1442",DISMAL R. AT DUNNING NE,LBF,MBRFC,-100.63800000000,41.75050000000
"4340","1443",MIDDLE LOUP AT MILBURN NE,LBF,MBRFC,-99.94320000000,41.76910000000
"4341","1444",MIDDLE LOUP NR GATES NE,LBF,MBRFC,-99.95580000000,41.60740000000
"4342","1445",N. LOUP NR BROWNLEE NE,LBF,MBRFC,-101.10300000000,42.30190000000
"4343","2682",NON-CONTRIB ABV ELM LAKE,ABR,MBRFC,-99.22780000000,46.07190000000
"4344","2683",NON-CONTRIB ABOVE 2612,ABR,MBRFC,-99.37780000000,45.46200000000
"4345","1448",CALAMUS R. NR BREWSTER NE,LBF,MBRFC,-100.07200000000,42.30540000000
"4346",TLRN1,CALAMUS R. NR TAYLOR NE,LBF,MBRFC,-99.64590000000,42.13350000000
"4347",CALN1,CALAMUS RES.,LBF,MBRFC,-99.33150000000,42.01660000000
"4348","1451",NON-CONTRIB ABV 1427,LBF,MBRFC,-98.92260000000,41.91850000000
"4349","1452",NON-CONTRIB ABV 1431,LBF,MBRFC,-98.57270000000,41.94580000000
"4350","1453",CALAMUS RES.,LBF,MBRFC,-99.24780000000,41.86080000000
"4351","2661",ARROWWOOD LAKE ND,BIS,MBRFC,-98.83600000000,47.30070000000
"4352",FULS2,ROCK CREEK NR FULTON SD,FSD,MBRFC,-97.67220000000,44.04240000000
"4353",MCBQ8,"MIDDLE CRK RES NR GOVENLOCK, SK",GTF,MBRFC,-110.11600000000,49.49490000000
"4354",MCLQ8,"MIDDLE CR ABV LODGE CRK NR GOVENLOCK, SK",GTF,MBRFC,-109.85600000000,49.28540000000
"4355",CBAS2,OUTLET OF MUD LAKE SD,ABR,MBRFC,-98.27090000000,45.92350000000
"4356","2670",OUTLET OF MUD LAKE SD,ABR,MBRFC,-98.20730000000,45.84740000000
"4357","2671",OUTLET AT SAND LAKE SD,ABR,MBRFC,-98.28800000000,45.74780000000
"4358","2672",OUTLET AT SAND LAKE SD,ABR,MBRFC,-98.26830000000,45.74100000000
"4359","2673",PUTNEY SLOUGH SD,ABR,MBRFC,-97.94680000000,45.74780000000
"4360","2677",LAKE BYRON SD,FSD,MBRFC,-97.97330000000,44.74710000000
"4361","2679",LAKE MITCHELL SD,FSD,MBRFC,-98.16950000000,43.73800000000
"4362",RMNS2,E F VERMILLION NR RAMONA SD,ABR,MBRFC,-97.36110000000,44.34670000000
"4363",BATM8,BATTLE CRK AT INTL BOUNDARY,GTF,MBRFC,-109.42300000000,49.31600000000
"4364",CYPQ8,CYPRESS LAKE,GTF,MBRFC,-109.48400000000,49.49140000000
"4365","2684",NON-CONTRIB ABV 2618,ABR,MBRFC,-97.49860000000,44.90350000000
"4366","2685",NON-CONTRIB ABV 2673,ABR,MBRFC,-97.50510000000,45.39130000000
"4367","2686",NON-CONTRIBUTING AREA ABV 2603,BIS,MBRFC,-99.49180000000,47.20730000000
"4368","2687",NON-CONTRIBUTING AREA ABV 2627,BIS,MBRFC,-99.08160000000,46.48560000000
"4369",YNNS2,JAMES RIVER AT YANKTON SD,FSD,MBRFC,-97.58300000000,43.12880000000
"4370",LPPM8,LITTLE PRICKLY PEAR CR. AT WOLF CR MT,,MBRFC,-112.26800000000,46.88480000000
"4371","2802",DEARBORN RIVER NR CLEMONS MT,,MBRFC,-112.59200000000,47.25970000000
"4372",DBRM8,DEARBORN RIVER NR CRAIG MT,,MBRFC,-112.29900000000,47.19900000000
"4373",LCAQ8,Lodge Creek near the Alberta Boundary,GTF,MBRFC,-110.23100000000,49.40170000000
"4374",EASQ8,EASTEND RESERVOIR,GTF,MBRFC,-109.17600000000,49.57880000000
"4375",NEWQ8,NEWTON LAKE,GTF,MBRFC,-108.34400000000,49.41380000000
"4376",BCWQ8,Battle Creek below Wilson's Weir,GTF,MBRFC,-109.90300000000,49.54310000000
"4377","3202",S. PLATTE RIVER ABV. CHEESEMAN RES,,MBRFC,-105.46700000000,39.13090000000
"4378",CHEC2,CHEESEMEN RES CO,DEN,MBRFC,-105.33700000000,39.16980000000
"4379","3204",LOST CR ABV CHEESEMAN RES,DEN,MBRFC,-105.52800000000,39.29040000000
"4380","3262",CHEESEMEN RES CO,DEN,MBRFC,-105.28400000000,39.19460000000
"4381","3205",WIGWAM CR. NR DECKER CO,,MBRFC,-105.32900000000,39.24920000000
"4382",GLNW4,N. PLATTE R. NR GLENROCK WY,CYS,MBRFC,-106.10600000000,42.85270000000
"4383","3186","NO PLATTE R AT DOUGLAS, WY",CYS,MBRFC,-105.67600000000,42.78410000000
"4384",ORIW4,N. PLATTE R. NR ORIN WY,CYS,MBRFC,-105.47000000000,42.55390000000
"4385","3184",SWEETWATER R NR JAMMERMAN ROCK,RIW,MBRFC,-107.82600000000,42.55320000000
"4386",SWEW4,SWEETWATER NR ALCOVA WY,RIW,MBRFC,-107.43000000000,42.40310000000
"4387","3185",LWR SWEETWATER R AT PATHFINDER,RIW,MBRFC,-107.12300000000,42.58490000000
"4388",SETW4,SEMINOE DAM WY,CYS,MBRFC,-106.79500000000,41.99130000000
"4389",PTDW4,PATHFINDER DAM WY,RIW,MBRFC,-106.83900000000,42.30000000000
"4390",WODW4,PIONEER CANAL NR WOODS WY,,MBRFC,-106.02500000000,40.94820000000
"4391",SMCW4,"SYBILLE CRK NR WHEATLAND, WY",CYS,MBRFC,-105.35800000000,41.78170000000
"4392",MBOW4,MEDICINE BOW R. AT MEDICINE BOW WY,,MBRFC,-105.94200000000,41.81610000000
"4393",ECRW4,ENCAMPMENT R. AT MOUTH,CYS,MBRFC,-106.75000000000,41.22500000000
"4394","3179",NO PLATTE R NR OXBOW BEND,CYS,MBRFC,-107.05500000000,41.50880000000
"4395",SINW4,N. PLATTE NR SINCLAIR WY,CYS,MBRFC,-106.88500000000,41.71120000000
"4396","3182","LITTLE MEDICINE BOW R NR OIL SPRINGS, WY",CYS,MBRFC,-106.01200000000,42.25140000000
"4397",LMBW4,LITTLE MEDICINE BOW R AT BOLES SPRG WY,CYS,MBRFC,-106.30200000000,42.15810000000
"4398",NCHC2,Halligan Reservoir,DEN,MBRFC,-105.51200000000,40.95530000000
"4399",NGTC2,N. PLATTE RIVER NR N.GATE CO,,MBRFC,-106.19600000000,40.66560000000
"4400","3175",NO PLATTE R. NR DELANEY LAKES,,MBRFC,-106.49300000000,40.60980000000
"4401",WDNC2,"MICHIGAN RIVER NR WALDEN, CO",,MBRFC,-106.05000000000,40.56060000000
"4402","3183",SWEETWATER R NR SWEETWATER STATION,RIW,MBRFC,-108.59300000000,42.41730000000
"4403",SRAW4,N. PLATTE NR SARATOGA WY,,MBRFC,-106.82000000000,41.33910000000
"4404","3177","NO PLATTE R NR CANYON, WYO",CYS,MBRFC,-106.53800000000,41.17030000000
"4405","3178",NO PLATTE R NR OVERLOOK HILL,CYS,MBRFC,-106.31600000000,41.10640000000
"4406",KCRW4,"ROCK CRK NR ELK MOUNTAIN, WY",CYS,MBRFC,-106.23700000000,41.47500000000
"4407",ONLC2,"LARAMIE R NR GLENDEVEY, CO",DEN,MBRFC,-105.87600000000,40.71670000000
"4408",BCKW4,BATES CR. AT ALCOVA WY,,MBRFC,-106.35800000000,42.52500000000
"4409",STNM7,GRAND R NR STANBERRY MO,,MBRFC,-94.53680000000,40.41540000000
"4410",EVOM7,"GRAND RIVER NR. EVONA, MO.",EAX,MBRFC,-94.51840000000,40.19830000000
"4411","910",GRINDSTONE CR. NR PATTONSBURG  MO,EAX,MBRFC,-94.31670000000,39.91090000000
"4412",PATM7,GRAND RIVER AT PATTONSBURG  MO,EAX,MBRFC,-94.24890000000,40.14860000000
"4413",DAYW4,TONGUE RIVER NEAR DAYTON WY,BIL,MBRFC,-107.51500000000,44.74490000000
"4414",PRAW4,PRAIRIE DOG CR NR ACME WY,BIL,MBRFC,-106.76600000000,44.74920000000
"4415",TRMW4,TONGUE RIVER AT MONARCH WY,BIL,MBRFC,-107.24700000000,44.86190000000
"4416",HWCM8,HANGING WOMAN CR NR BIRNEY MT,BIL,MBRFC,-106.41800000000,45.07570000000
"4417",DKRM8,TONGUE RIVER RES. MT,BIL,MBRFC,-106.73700000000,45.00880000000
"4418",TYDM8,TONGUE R ABV T Y DIV DAM MT,BIL,MBRFC,-105.96000000000,45.97790000000
"4419",MICM8,TONGUE RIVER AT MILES CITY MT,BIL,MBRFC,-105.70900000000,46.28610000000
"4420",ASLM8,TONGUE R BELOW ASHLAND MT,BIL,MBRFC,-106.30500000000,45.61010000000
"4421",BNYM8,TONGUE R AT BIRNEY MT,BIL,MBRFC,-106.68300000000,45.29770000000
"4422",DSLM8,TONGUE RIVER AT STATE LINE NR DECKER MT,BIL,MBRFC,-107.01200000000,45.01880000000
"4423",PMKM8,PUMPKIN CR. ABV MILES CITY MT,BIL,MBRFC,-105.69300000000,45.84010000000
"4424","2414",MARIAS DES CYGNES RIVER NR TRADING POST KS,EAX,MBRFC,-94.72110000000,38.39290000000
"4425",FRLK1,BIG SUGAR CR. NR FARLINVILLE KS,EAX,MBRFC,-95.03320000000,38.21920000000
"4426","2505",BATES COUNTY DRAINAGE DITCH NR RICH HILL  MO,EAX,MBRFC,-94.54150000000,38.17830000000
"4427",TPOK1,MARIAS DES CYGNES RIVER NR TRADING POST,EAX,MBRFC,-94.81270000000,38.19880000000
"4428","3159",HWY 151 ON HORSE CK 1 MI W. OF LAGRANGE,cys,MBRFC,-104.70000000000,41.45210000000
"4429","3160",HORSE CR. NR LYMAN NE,CYS,MBRFC,-104.44400000000,41.70590000000
"4430","3114",HWY 27 ON BLUE CK ABOUT 5 MI SE OF MUMPER,LBF,MBRFC,-102.53500000000,41.88570000000
"4431","3111",NON CONTR. ABV 3161,LBF,MBRFC,-102.25300000000,41.62610000000
"4432","3158",COUNTY RD ON PUMPKIN CK 1 MI N. OF REDINGTON,CYS,MBRFC,-103.74900000000,41.60260000000
"4433",BPTN1,PUMPKIN CR. NR BRIDGEPORT NE,CYS,MBRFC,-103.44200000000,41.47310000000
"4434",LSON1,N. PLATTE RIVER AT LISCO NE,CYS,MBRFC,-102.86100000000,41.56600000000
"4435",LEWN1,N. PLATTE RIVER AT LEWELLEN NE,LBF,MBRFC,-102.62500000000,41.39250000000
"4436",KNGN1,LAKE MCCONAUGHY NR KEYSTONE NE,LBF,MBRFC,-101.98500000000,41.44990000000
"4437",SUTN1,N. PLATTE RIVER NR SUTHERLAND 3S NE,LBF,MBRFC,-101.49500000000,41.30820000000
"4438",NPTN1,N. PLATTE RIVER AT N. PLATTE NE,LBF,MBRFC,-101.02800000000,41.29350000000
"4439",MXWN1,PLATTE RIVER AT MAXWELL,LBF,MBRFC,-100.78000000000,41.28200000000
"4440",BDYN1,PLATTE RIVER AT BRADY NE,LBF,MBRFC,-100.47800000000,41.11800000000
"4441","760",PLATTE RIVER AT GOTHENBURG NE,LBF,MBRFC,-100.32700000000,41.11700000000
"4442",COZN1,PLATTE RIVER NR COZAD NE,GID,MBRFC,-100.10800000000,40.99810000000
"4443","762","PLATTE RIVER NR LEXINGTON, NE",GID,MBRFC,-99.91090000000,40.86100000000
"4444",OVTN1,"PLATTE RIVER NR OVERTON, NE",GID,MBRFC,-99.92350000000,40.68300000000
"4445",KEAN1,PLATTE RIVER NR KEARNEY NE,GID,MBRFC,-99.37420000000,40.58280000000
"4446",GRIN1,PLATTE RIVER NR GRAND ISLAND NE,GID,MBRFC,-98.80830000000,40.68360000000
"4447",DNCN1,PLATTE RIVER NR DUNCAN NE,GID,MBRFC,-97.97150000000,41.10350000000
"4448",NBDN1,PLATTE RIVER AT N. BEND NE,OAX,MBRFC,-97.24600000000,41.40310000000
"4449",LESN1,"PLATTE RIVER NR LESHARA, NE",OAX,MBRFC,-96.70480000000,41.46170000000
"4450",ASLN1,PLATTE RIVER NR ASHLAND NE,OAX,MBRFC,-96.36240000000,41.24110000000
"4451",LOUN1,PLATTE RIVER AT LOUISVILLE NE,OAX,MBRFC,-96.24770000000,41.00600000000
"4452","1807",ZONE 1807 OF NEBN1,OAX,MBRFC,-96.06140000000,41.02450000000
"4453","1806",ZONE 1806 OF NEBN1,OAX,MBRFC,-95.67880000000,41.33010000000
"4454",NEBN1,MISSOURI RIVER AT NEBRASKA CITY NE,OAX,MBRFC,-95.81190000000,40.85110000000
"4455",BRON1,MISSOURI RIVER AT BROWNVILLE NE,OAX,MBRFC,-95.70340000000,40.58910000000
"4456",RULN1,MISSOURI RIVER AT RULO NE,OAX,MBRFC,-95.56530000000,40.31530000000
"4457","1810",BIG NEMAHA RIVER NR RULO NE,OAX,MBRFC,-95.67190000000,40.08860000000
"4458","1811",ZONE 1811 OF SJSM7,EAX,MBRFC,-95.26800000000,40.16260000000
"4459",SJSM7,MISSOURI RIVER AT ST. JOSEPH  MO,EAX,MBRFC,-95.00620000000,39.88200000000
"4460",ATCK1,MISSOURI RIVER AT ATCHISON KS,EAX,MBRFC,-95.06840000000,39.67020000000
"4461",LEVK1,MISSOURI RIVER AT LEAVENWORTH,EAX,MBRFC,-94.95420000000,39.47110000000
"4462","1819",SNI-A-BAR CR. AT WELLINGTON  MO,EAX,MBRFC,-94.11620000000,38.99670000000
"4463",MOSM7,"FISHING RIVER ABOVE MOSBY, MO",EAX,MBRFC,-94.43080000000,39.33300000000
"4464",MBYM7,FISHING RIVER NR MOSBY  MO,EAX,MBRFC,-94.33820000000,39.44460000000
"4465",LXNM7,MISSOURI RIVER AT LEXINGTON  MO,EAX,MBRFC,-94.12590000000,39.22210000000
"4466",WVYM7,MISSOURI RIVER AT WAVERLY  MO,EAX,MBRFC,-93.78080000000,39.17290000000
"4467",MIAM7,MISSOURI RIVER AT MIAMI  MO,EAX,MBRFC,-93.48440000000,39.29810000000
"4468",GLZM7,MISSOURI RIVER AT GLASGOW  MO,EAX,MBRFC,-93.03310000000,39.35910000000
"4469",BOZM7,MISSOURI RIVER AT BOONVILLE  MO,EAX,MBRFC,-92.89770000000,39.08100000000
"4470",MCBM7,MISSOURI RIVER NR MCBAINE  MO,STL,MBRFC,-92.60480000000,38.96500000000
"4471",GSCM7,MISSOURI RIVER AT GASCONADE  MO,STL,MBRFC,-91.64360000000,38.53620000000
"4472",WHGM7,MISSOURI RIVER AT WASHINGTON  MO,STL,MBRFC,-91.24920000000,38.63380000000
"4473",SCLM7,MISSOURI RIVER AT ST. CHARLES  MO,STL,MBRFC,-90.73110000000,38.62680000000
"4474",JFFM7,MISSOURI RIVER AT JEFFERSON CITY  MO,STL,MBRFC,-92.33650000000,38.76200000000
"4475",JCMM7,MOREAU RIVER NR JEFFERSON CITY  MO,STL,MBRFC,-92.44660000000,38.44630000000
"4476",WPHM7,MARIAS RIVER AT WESTPHALIA  MO,SGF,MBRFC,-92.03950000000,38.23020000000
"4477",STTM7,OSAGE RIVER NR ST. THOMAS  MO,SGF,MBRFC,-92.43230000000,38.26380000000
"4478",MCSK1,"MILL CREEK NR DESOTO, KS",EAX,MBRFC,-94.79970000000,38.96800000000
"4479",DSOK1,KANSAS RIVER AT DESOTO KS,EAX,MBRFC,-95.09640000000,39.08240000000
"4480",KCDK1,"KILL CREEK NR DESOTO, KS",EAX,MBRFC,-94.96890000000,38.87880000000
"4481",KCKK1,KANSAS RIVER AT 23RD ST. KANSAS CITY KS,EAX,MBRFC,-94.81940000000,39.02290000000
"4482",WTRW4,WHEATLAND RES NO. 2. WY,CYS,MBRFC,-105.61500000000,41.83530000000
"4483",CDCW4,"CHEYENNE R NR DULL CENTER, WYO",CYS,MBRFC,-105.58500000000,43.37950000000
"4484",CRSW4,"CHEYENNE R NR SPENCER NR RIVERWIEW, WY",CYS,MBRFC,-104.80200000000,43.31710000000
"4485",EDGS2,"CHEYENNE RIVER AT EDGEMONT, SD",UNR,MBRFC,-104.18900000000,43.73640000000
"4486",CMSM7,MISSOURI RIVER AT CHAMOIS  MO,STL,MBRFC,-92.02500000000,38.57210000000
"4487","1836",PERCHE CR. AT MCBAINE  MO,STL,MBRFC,-92.35550000000,39.10820000000
"4488",RDWS2,REDWATER CR AT  WYO STATE LINE,UNR,MBRFC,-104.19900000000,44.39960000000
"4489",SFHS2,"SPEARFISH CR NR SPEARFISH, SD",UNR,MBRFC,-103.92400000000,44.30270000000
"4490",FRUS2,"BELLE FOURCHE R. NR FRUITDALE, SD",UNR,MBRFC,-104.02700000000,44.70690000000
"4491",RWRS2,"REDWATER RIVER ABV BELLE FOURCHE, SD",UNR,MBRFC,-103.87100000000,44.50350000000
"4492",RVTN1,"THOMPSON CREEK AT RIVERTON, NE",GID,MBRFC,-99.02460000000,40.31060000000
"4493",AMBN1,"ELM CREEK AT AMBOY, NE.",GID,MBRFC,-98.47590000000,40.21370000000
"4494",RVRN1,"REPUBLICAN RIVER AT RIVERTON, NE",GID,MBRFC,-98.92030000000,40.06950000000
"4495",HDYN1,REPUBLICAN RIVER NR HARDY NE,GID,MBRFC,-98.19140000000,40.07440000000
"4496",TGRM7,"HINKSON CRK AT  COLUMBIA, MO",STL,MBRFC,-92.23910000000,39.01000000000
"4497",RFRM7,"AUXVASSE CRK NR REFORM, MO",STL,MBRFC,-91.91200000000,38.92130000000
"4498",BEVN1,BEAVER CR. NR BEAVER CITY NE,GID,MBRFC,-100.02900000000,40.12210000000
"4499",BVSN1,SAPPA CR. NR BEAVER CITY NE,GLD,MBRFC,-99.95650000000,40.01680000000
"4500",ABAM7,"E. FK. GRAND NR. ALBANY, MO",EAX,MBRFC,-94.26110000000,40.39560000000
"4501","907",E.F. GRAND R NR ALLENDALE MO,EAX,MBRFC,-94.17690000000,40.68900000000
"4502","937",M.F. GRAND R NR ALBANY MO,,MBRFC,-94.43690000000,40.40410000000
"4503",KCBM7,"BRUSH CR AT KANSAS CITY, MO",EAX,MBRFC,-94.62650000000,39.01730000000
"4504","1773","ROUND GROVE CREEK AT KANSAS CITY, MO",EAX,MBRFC,-94.46900000000,39.03610000000
"4505",KBPM7,"BLUE RIVER AT BLUE PARKWAY KANSAS CITY, MO",EAX,MBRFC,-94.56690000000,39.03100000000
"4506",KSDM7,"BLUE R AT STADIUM DR KANSAS CITY, MO",EAX,MBRFC,-94.51840000000,39.04000000000
"4507",KSVM7,BLUE RIVER AT 17TH ST KANSAS CITY  MO,EAX,MBRFC,-94.50160000000,39.07860000000
"4508",KCCM7,BLUE RIVER AT BANNISTER RD KANSAS CITY  MO,EAX,MBRFC,-94.63400000000,38.91860000000
"4509",KNYM7,BLUE R AT 71 HIGHWAY,EAX,MBRFC,-94.54430000000,38.95990000000
"4510",KAYM7,"BLUE R AT 63RD STR, KANSAS CITY, MO",EAX,MBRFC,-94.51750000000,38.99650000000
"4511","2049","BOX ELDER CREEK NR. OWANKA, SD",UNR,MBRFC,-102.97300000000,44.10330000000
"4512",FARS2,"RAPID CR NEAR FARMINGDALE, SD",UNR,MBRFC,-103.04200000000,44.00010000000
"4513",OSAS2,"BATTLE CREEK BLO HERMOSA, SD",UNR,MBRFC,-103.22400000000,43.81200000000
"4514",CHRS2,"CHEYENNE RIVER AT REDSHIRT, SD",UNR,MBRFC,-103.26800000000,43.56190000000
"4515",WASS2,"CHEYENNE R. NEAR WASTA, SD",UNR,MBRFC,-102.69400000000,43.84850000000
"4516",PLNS2,CHEYENNE RIVER NR PLAINVIEW SD,UNR,MBRFC,-102.22300000000,44.37210000000
"4517",CHYS2,CHEYENNE RIVER AT CHERRY CR. SD,UNR,MBRFC,-101.82700000000,44.74000000000
"4518",EBSS2,CHEYENNE RIVER AT EAGLE BUTTE SD,UNR,MBRFC,-101.48900000000,44.55150000000
"4519",KSTS2,"SPRING CREEK NR. KEYSTONE, SD",UNR,MBRFC,-103.58900000000,43.92890000000
"4520","2023","KEYHOLE RES. NR. MOORCROFT, WYO.",UNR,MBRFC,-104.81000000000,44.36260000000
